municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,22,22
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,9,9
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,13,13
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,6,6
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,9,9
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,19,19
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,13,13
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,34,34
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,14,14
HUACHACALLA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,18,18
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,5,5
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,7,7
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,5,5
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,7,7
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,12,12
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,21,21
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,10,10
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,47,47
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,35,35
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1207,1207
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,6,6
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,20,20
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
LICOMA PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,63,63
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,5,5
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,5,5
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,13,13
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,13,13
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,5,5
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,16,16
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,7,7
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,23,23
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,9,9
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,7,7
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,44,44
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,72,72
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,32,32
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,6,6
OMEREQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,636,636
PADCAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,16,16
PADILLA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
PAILON,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
PALCA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,6,6
PALOS BLANCOS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,37,37
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,4,4
PAMPA GRANDE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
PAPEL PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
PASORAPA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
PATACAMAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
PAZÑA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,7,7
PELECHUCO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
POCOATA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,22,22
POCONA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,11,11
POJO (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
POOPO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,6,6
PORCO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,15,15
POROMA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,24,24
PORONGO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,9,9
PORTACHUELO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
PORVENIR,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,6,6
POSTRER VALLE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
POTOSI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,187,187
PRESTO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,12,12
PUCARA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
PUCARANI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,19,19
PUERTO ACOSTA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,10,10
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,4,4
PUERTO PEREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,6,6
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,9,9
PUERTO RICO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,11,11
PUERTO SILES,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,24,24
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,49,49
PUNA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,19,19
PUNATA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,17,17
QUIABAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
QUILLACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,59,59
QUIME,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,1,1
QUIRUSILLAS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
RAVELO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,9,9
REYES,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,4,4
RIBERALTA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
ROBORE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,22,22
RURRENABAQUE,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,5,5
SABAYA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
SACABA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,218,218
SACABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
SACACA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,33,33
SAIPINA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
SAMAIPATA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,12,12
SAN ANDRES,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,9,9
SAN BENITO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,6,6
SAN BORJA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,50,50
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,21,21
SAN CARLOS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,16,16
SAN IGNACIO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,32,32
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,70,70
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,4,4
SAN JAVIER(STC),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,32,32
SAN JOAQUIN,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,16,16
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,27,27
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,12,12
SAN JULIAN,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,56,56
SAN LORENZO(PND),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,7,7
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,11,11
SAN LUCAS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,58,58
SAN MATIAS,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,15,15
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,10,10
SAN PABLO DE LIPEZ,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,4,4
SAN PEDRO,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,11,11
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,15,15
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,4,4
SAN RAFAEL,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,6,6
SAN RAMON BENI,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,8,8
SAN RAMON SCZ,atencion de partos en servicios,mujeres con primer control post parto,2010-12-01,24,24
