municipality,group,variable,month,Nº de familias nuevas carpetizadas durante el periódo,TOTAL
UNCIA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,5,5
UYUNI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,9,9
VACAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,5,5
VIACHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,88,88
VILA VILA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,7,7
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,72,72
VILLA MONTES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,10,10
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,6,6
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,131,131
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,23,23
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,19,19
VILLAZON,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,122,122
VINTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,55,55
WARNES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,72,72
YACUIBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,3,3
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,107,107
YAPACANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,145,145
YOCALLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,12,12
YOTALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,238,238
YUNCHARA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,2,2
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-11-01,191,191
ACHACACHI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,35,35
ACHOCALLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,7,7
AIQUILE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,8,8
ALCALA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,10,10
ALTO BENI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,5,5
ANCORAIMES,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,3,3
ANZALDO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,10,10
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,63,63
ARQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,24,24
AUCAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,8,8
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,11,11
BETANZOS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,218,218
BUENA VISTA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,6,6
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,71,71
CALACOTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,6,6
CALAMARCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,9,9
CAMARGO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,21,21
CAMIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,88,88
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,24,24
CARACOLLO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,35,35
CARANAVI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,4,4
CHACARILLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,3,3
CHALLAPATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,48,48
CHAQUI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,6,6
CHARAGUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,61,61
CHIMORE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,33,33
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,3,3
CLIZA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,16,16
COCHABAMBA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,175,175
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,45,45
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,13,13
COLLANA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,11,11
COLQUECHACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,27,27
CORO CORO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,38,38
COTAGAITA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,93,93
CULPINA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,13,13
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,210,210
EL ALTO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,125,125
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,4,4
EL VILLAR,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,34,34
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,10,10
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,320,320
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,28,28
HUANUNI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,2,2
ICHOCA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,356,356
INCAHUASI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,38,38
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,9,9
LA PAZ,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,625,625
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,10,10
LAJA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,10,10
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,42,42
LORETO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,3,3
MACHARETI,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,28,28
MAIRANA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,3,3
MALLA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,30,30
MECAPACA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,33,33
MINEROS,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,2,2
MIZQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,36,36
MOCOMOCO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,9,9
MOJOCOYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,143,143
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,6,6
MONTERO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,200,200
MOROCHATA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,10,10
OMEREQUE,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,12,12
ORURO,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,311,311
PADCAYA,actividades del establecimiento y con la comunidad,no de familias nuevas carpetizadas durante el periodo,2020-12-01,7,7
