municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,18,18
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,16,16
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,55,55
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,3,3
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,1,1
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,4,4
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,8,8
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,28,28
CORIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,1,1
CORO CORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,1,1
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,7,7
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,5,5
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,4,4
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,24,24
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,11,11
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,9,9
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,69,69
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,1,1
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,641,641
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,4,4
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,39,39
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,16,16
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,17,17
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,97,97
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,14,14
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,4,4
EUREKA (SANTOS MERCADO),actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,41,41
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,4,4
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,24,24
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,11,11
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,19,19
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,1,1
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,82,82
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,12,12
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,45,45
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,8,8
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,43,43
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,36,36
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,43,43
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,59,59
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,12,12
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,5,5
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,64,64
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,262,262
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,59,59
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,19,19
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,20,20
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,1,1
LLALLAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,1,1
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,3,3
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,11,11
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,79,79
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,40,40
MALLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,4,4
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,20,20
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,11,11
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,25,25
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,35,35
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,88,88
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,22,22
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,12,12
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,15,15
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,1,1
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,11,11
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,375,375
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,142,142
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,66,66
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,7,7
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,17,17
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,19,19
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,3,3
PAMPA GRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,5,5
PAPEL PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,4,4
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,19,19
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,17,17
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,19,19
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,5,5
POCONA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,5,5
POJO (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,9,9
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,19,19
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,60,60
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,1,1
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,106,106
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,5,5
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,76,76
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,19,19
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,5,5
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,5,5
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,14,14
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,5,5
PUERTO PEREZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,1,1
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,5,5
PUERTO RICO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,29,29
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,16,16
PUERTO SUAREZ,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,7,7
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,12,12
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,83,83
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,16,16
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,3,3
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,17,17
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,15,15
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,62,62
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,37,37
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,4,4
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,30,30
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,2,2
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,42,42
SALINAS DE GARCI MENDOZA,actividades con la comunidad,no de actividades realizadas con participacion,2006-02-01,26,26
