municipality,group,variable,month,Niños (as) de 6 m. a menores de años que reciben alimento complementario (Nutribebé),TOTAL
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,54,54
CAMIRI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,61,61
CAPINOTA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,284,284
CARACOLLO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,422,422
CARAPARI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,190,190
CARIPUYO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,229,229
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,47,47
CATACORA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,20,20
CHALLAPATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,710,710
CHAQUI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,222,222
CHARAGUA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,82,82
CHARAÑA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,11,11
CHAYANTA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,293,293
CHIMORE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,64,64
CHIPAYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,4,4
CHOQUE COTA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,14,14
CHUA COCANI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,8,8
CHUMA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,216,216
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,184,184
CKOCHAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,497,497
CLIZA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,256,256
COBIJA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,920,920
COCAPATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,363,363
COCHABAMBA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,3889,3889
COIPASA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,20,20
COLCAPIRHUA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,516,516
"COLCHA ""K""",micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,336,336
COLLANA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,43,43
COLOMI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,528,528
COLQUECHACA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,887,887
COLQUENCHA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,27,27
COLQUIRI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,136,136
COMANCHE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,36,36
COMARAPA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,213,213
COMBAYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,46,46
CONCEPCION,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,47,47
COPACABANA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,93,93
CORQUE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,99,99
COTAGAITA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,430,430
COTOCA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,11,11
CRUZ DE MACHACAMARCA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,4,4
CUATRO CAÑADAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,244,244
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,9,9
CUEVO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,2,2
CULPINA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,574,574
CURAHUARA DE CARANGAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,7,7
CURVA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,23,23
DESAGUADERO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,76,76
EL ALTO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,732,732
EL CHORO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,126,126
EL PUENTE(STC),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,218,218
EL PUENTE(TJA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,130,130
EL VILLAR,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,81,81
ENTRE RIOS TRJ,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,135,135
ENTRE RIOS CBBA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,276,276
ESCARA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,7,7
ESCOMA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,113,113
ESMERALDA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,10,10
EUCALIPTUS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,111,111
FERNANDEZ ALONSO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,6,6
FILADELFIA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,149,149
GENERAL SAAVEDRA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,164,164
GUANAY,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,21,21
GUAQUI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,79,79
GUAYARAMERIN,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,970,970
GUTIERREZ,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,313,313
HUACARETA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,57,57
HUACHACALLA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,9,9
HUAYLLAMARCA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,41,41
HUMANATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,61,61
ICHOCA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,60,60
ICLA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,177,177
INCAHUASI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,303,303
INGAVI (HUMAITA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,47,47
INQUISIVI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,185,185
LA ASUNTA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,2,2
LA GUARDIA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,30,30
LA PAZ,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,4397,4397
LAJA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,249,249
LAS CARRERAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,68,68
LICOMA PAMPA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,39,39
LLALLAGUA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,865,865
LLICA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,111,111
LORETO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,6,6
LURIBAY,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,34,34
MACHARETI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,21,21
MAGDALENA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,65,65
MAIRANA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,217,217
MALLA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,35,35
MAPIRI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,55,55
MECAPACA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,3,3
MINEROS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,297,297
MIZQUE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,570,570
MOCOMOCO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,265,265
MOJINETE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,1,1
MOJOCOYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,152,152
MONTEAGUDO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,573,573
MONTERO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,1190,1190
MORO MORO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,63,63
MOROCHATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,255,255
NAZACARA DE PACAJES,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,9,9
OCURI,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,361,361
OKINAWA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,1,1
OMEREQUE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,131,131
ORURO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,3979,3979
PADCAYA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,236,236
PADILLA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,245,245
PAILON,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,143,143
PALCA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,291,291
PAMPA AULLAGAS,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,62,62
PAMPA GRANDE,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,116,116
PAPEL PAMPA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,129,129
PASORAPA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,34,34
PAZÑA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,104,104
PELECHUCO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,63,63
POCOATA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,547,547
POCONA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,194,194
POJO (CBBA),micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,202,202
POOPO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,119,119
PORCO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,36,36
POROMA,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,208,208
PORONGO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,1,1
PORTACHUELO,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,20,20
PORVENIR,micronutrientes,ninos (as) de 6 m. a menores de anos que reciben alimento complementario (nutribebe),2013-12-01,70,70
