,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,4,0,17,12,21,12,33
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,0,2,13,9,13,11,24
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,9,9,35,44,44,53,97
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,6,3,25,33,31,36,67
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,13,9,1,3,14,12,26
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,71,60,97,69,168,129,297
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,2276,2036,6537,5682,8813,7718,16531
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,17,14,90,83,107,97,204
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,7,9,107,133,114,142,256
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,3,2,19,15,22,17,39
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,4,4,49,62,53,66,119
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,9,8,31,22,40,30,70
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,1,3,15,17,16,20,36
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,2,4,68,62,70,66,136
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,3,6,36,20,39,26,65
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,7,10,64,52,71,62,133
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,3,11,51,50,54,61,115
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,85,60,312,301,397,361,758
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,15,20,135,128,150,148,298
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,0,0,43,47,43,47,90
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,73,74,596,523,669,597,1266
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,1,3,32,31,33,34,67
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,3,2,82,74,85,76,161
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,8,13,114,104,122,117,239
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,386,388,2471,2406,2857,2794,5651
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,2,1,4,3,6,4,10
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,7,11,40,27,47,38,85
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,2,1,35,37,37,38,75
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,4,3,37,34,41,37,78
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,0,0,8,2,8,2,10
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,10,15,147,107,157,122,279
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,6,2,39,58,45,60,105
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,1,0,14,15,15,15,30
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,5,1,107,72,112,73,185
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,819,631,1229,1031,2048,1662,3710
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,4,4,52,38,56,42,98
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,10,10,135,144,145,154,299
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,7,8,93,75,100,83,183
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,10,10,89,93,99,103,202
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,2,4,69,84,71,88,159
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,96,89,581,536,677,625,1302
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,16,12,166,156,182,168,350
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,0,1,4,4,4,5,9
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,5,3,56,77,61,80,141
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,0,0,2,1,2,1,3
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,19,17,56,42,75,59,134
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,2,1,10,11,12,12,24
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,4,6,64,79,68,85,153
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,0,5,46,35,46,40,86
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,9,7,46,32,55,39,94
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,17,7,148,103,165,110,275
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,5,5,31,37,36,42,78
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,1,0,7,19,8,19,27
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,381,311,6384,619,6765,930,7695
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,66,35,327,245,393,280,673
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,1,1,35,33,36,34,70
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,5,7,28,22,33,29,62
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,29,25,170,149,199,174,373
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,53,49,84,101,137,150,287
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,4,4,65,50,69,54,123
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,31,18,164,159,195,177,372
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,11,14,57,52,68,66,134
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,20,10,117,119,137,129,266
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,71,79,566,607,637,686,1323
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,2,2,35,41,37,43,80
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,11,9,88,78,99,87,186
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,41,34,288,307,329,341,670
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,0,1,28,22,28,23,51
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,1,4,73,66,74,70,144
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,2,2,42,41,44,43,87
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,219,200,965,840,1184,1040,2224
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,11,7,54,60,65,67,132
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,47,37,284,304,331,341,672
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,179,142,291,164,470,306,776
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,3,9,58,48,61,57,118
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,0,0,20,15,20,15,35
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,138,149,751,707,889,856,1745
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,2,5,21,29,23,34,57
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,174,146,856,748,1030,894,1924
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,5,2,26,30,31,32,63
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,4,2,50,60,54,62,116
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,74,42,331,339,405,381,786
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,8,1,61,41,69,42,111
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,1,2,46,30,47,32,79
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,1,4,12,9,13,13,26
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-04-01,4,6,15,18,19,24,43
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,0,2,15,15,15,17,32
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,32,32,112,116,144,148,292
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,16,26,51,47,67,73,140
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,15,12,180,203,195,215,410
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,1,2,13,11,14,13,27
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,6,1,8,6,14,7,21
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,3,4,84,69,87,73,160
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,2,5,63,82,65,87,152
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,2,0,40,22,42,22,64
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,1,1,16,16,17,17,34
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,16,18,23,24,39,42,81
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,7,11,139,153,146,164,310
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,4,2,7,8,11,10,21
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,11,7,105,85,116,92,208
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,11,10,194,174,205,184,389
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,3,7,118,98,121,105,226
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,57,56,213,233,270,289,559
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,22,23,75,46,97,69,166
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,0,0,34,30,34,30,64
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,5,3,37,39,42,42,84
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,2,4,53,50,55,54,109
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,15,7,203,165,218,172,390
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,8,5,44,48,52,53,105
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,4,8,137,128,141,136,277
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,3,3,48,34,51,37,88
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,0,0,4,8,4,8,12
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,0,0,4,0,4,0,4
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,4,3,16,21,20,24,44
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,118,139,157,139,275,278,553
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,18,20,148,146,166,166,332
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,1,4,26,25,27,29,56
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,0,0,5,9,5,9,14
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,4,2,32,49,36,51,87
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,8,2,94,93,102,95,197
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2016-05-01,15,7,166,157,181,164,345
