,group,variable,month,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) DE 1 AÑO A MENOR DE 2 AÑOS FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CARIPUYO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,1,26,23,28,24,52
CATACORA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,4,7,3,14,7,21,28
CHACARILLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,3,0,3,0,3
CHALLAPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,7,7,73,61,80,68,148
CHAQUI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,16,15,16,15,31
CHARAGUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,0,7,14,9,14,23
CHARAÑA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,1,4,1,4,5
CHAYANTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,4,3,23,30,27,33,60
CHIMORE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,14,17,29,29,43,46,89
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,2,1,2,1,3
CHUMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,3,20,14,22,17,39
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,0,1,6,2,6,8
CKOCHAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,6,7,54,38,60,45,105
CLIZA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,5,3,8,7,13,10,23
COBIJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,2,7,5,9,7,16
COCAPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,8,11,102,116,110,127,237
COCHABAMBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,10,12,21,20,31,32,63
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,9,12,27,22,36,34,70
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,9,14,9,14,23
COLOMI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,1,4,3,4,4,8
COLPA BELGICA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,2,1,2,1,3
COLQUECHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,10,15,119,105,129,120,249
COLQUIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,3,5,39,38,42,43,85
COMANCHE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,3,3,3,3,6
COMARAPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,1,5,1,5,6
COMBAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,1,2,4,2,5,7
CONCEPCION,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,3,3,13,10,16,13,29
COPACABANA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,3,1,14,17,17,18,35
CORIPATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,1,1,1,1,2
CORO CORO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,1,3,3,4,4,8
COROICO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,0,8,5,10,5,15
CORQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,12,21,12,21,33
COTAGAITA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,4,3,36,45,40,48,88
COTOCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,1,0,1,0,2,2
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,5,2,5,2,7
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,4,19,11,4,15,23,38
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,0,6,0,7,0,7
CUEVO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,3,2,15,14,18,16,34
CULPINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,11,3,25,32,36,35,71
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,2,3,2,3,5
CURVA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,5,3,5,3,8
DESAGUADERO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,1,0,1,0,1
EL ALTO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,121,106,1692,1411,1813,1517,3330
EL CHORO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,11,5,11,5,16
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,0,3,2,4,2,6
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,2,10,6,10,8,18
EL TORNO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,3,4,35,23,38,27,65
EL VILLAR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,10,6,10,6,16
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,3,3,20,23,23,26,49
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,0,2,3,3,3,6
ESCOMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,1,3,11,4,12,16
EUCALIPTUS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,0,6,0,6,6
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,3,5,9,6,12,18
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,2,3,2,3,5
FILADELFIA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,2,7,6,7,8,15
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,2,4,1,6,3,9
GUANAY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,7,6,16,19,23,25,48
GUAQUI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,1,9,10,11,11,22
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,5,0,2,2,7,9
GUTIERREZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,13,12,13,12,25
HUACARETA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,1,23,21,23,22,45
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,3,0,9,7,12,7,19
HUANUNI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,16,13,16,13,29
HUARINA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,4,1,4,1,5
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,0,3,6,5,6,11
HUMANATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,5,8,5,8,13
ICHOCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,3,1,11,7,14,8,22
ICLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,4,33,26,35,30,65
INCAHUASI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,3,2,32,46,35,48,83
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,1,4,2,4,3,7
INQUISIVI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,0,14,14,15,14,29
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,1,9,4,11,5,16
IXIAMAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,2,6,2,6,8
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,6,5,6,5,11
LA ASUNTA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,5,6,23,27,28,33,61
LA GUARDIA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,1,6,7,7,8,15
LA PAZ,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,17,10,70,47,87,57,144
LA RIVERA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,0,1,0,1,1
LAGUNILLAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,8,13,8,13,21
LAJA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,7,9,7,9,16
LAS CARRERAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,2,7,2,7,9
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,1,0,0,0,1,1
LLALLAGUA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,23,21,119,82,142,103,245
LLICA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,3,5,3,5,8
LURIBAY,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,1,6,11,8,12,20
MACHACAMARCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,0,2,3,4,3,7
MACHARETI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,0,8,4,10,4,14
MAIRANA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,1,0,1,0,1
MALLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,1,10,9,10,10,20
MAPIRI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,6,6,6,6,12
MECAPACA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,1,9,9,10,10,20
MINEROS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,4,6,4,6,10
MIZQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,0,30,34,32,34,66
MOCOMOCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,6,14,17,15,23,38
MOJINETE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,1,2,1,2,3
MOJOCOYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,0,12,14,13,14,27
MONTEAGUDO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,3,2,17,10,20,12,32
MONTERO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,0,10,1,11,1,12
MORO MORO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,0,1,0,2,0,2
MOROCHATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,4,65,44,67,48,115
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,4,2,4,2,6
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,0,9,5,11,5,16
OCURI,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,5,2,50,39,55,41,96
OMEREQUE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,3,0,15,11,18,11,29
ORURO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,22,190,64,92,86,282,368
PADCAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,4,11,4,11,15
PADILLA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,0,14,10,15,10,25
PALCA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,12,7,12,13,24,20,44
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,3,7,6,8,9,17
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,1,4,1,4,5
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,2,0,7,8,9,8,17
PASORAPA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,7,10,7,10,17
PATACAMAYA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,9,5,9,5,14
PAZÑA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,3,5,3,5,8
PELECHUCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,0,8,12,9,12,21
POCOATA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,9,12,99,102,108,114,222
POCONA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,2,14,13,14,15,29
POJO (CBBA),control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,1,17,10,17,11,28
POOPO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,1,2,2,2,3,5
PORCO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,1,1,10,10,11,11,22
POROMA,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,6,4,62,54,68,58,126
PORONGO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,3,3,2,0,5,3,8
PORTACHUELO,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,1,0,1,0,1
PORVENIR,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,1,3,1,3,4
POSTRER VALLE,control de crecimiento infantil,control del nino(a) de 1 ano a menor de 2 anos fuera del establecimiento,2016-03-01,0,0,2,2,2,2,4
