municipality,group,variable,month,Vaginales,TOTAL
SANTIAGO DE CALLAPA,atencion de partos en servicios,vaginales,2019-08-01,1,1
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2019-08-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2019-08-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2019-08-01,1,1
SANTIVAÑES,atencion de partos en servicios,vaginales,2019-08-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2019-08-01,1,1
SAPAHAQUI,atencion de partos en servicios,vaginales,2019-08-01,9,9
SENA,atencion de partos en servicios,vaginales,2019-08-01,3,3
SHINAOTA,atencion de partos en servicios,vaginales,2019-08-01,13,13
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2019-08-01,9,9
SICAYA,atencion de partos en servicios,vaginales,2019-08-01,1,1
SIPE SIPE,atencion de partos en servicios,vaginales,2019-08-01,32,32
SOPACHUY,atencion de partos en servicios,vaginales,2019-08-01,10,10
SORACACHI,atencion de partos en servicios,vaginales,2019-08-01,1,1
SORATA,atencion de partos en servicios,vaginales,2019-08-01,11,11
SUCRE,atencion de partos en servicios,vaginales,2019-08-01,249,249
TACACOMA,atencion de partos en servicios,vaginales,2019-08-01,4,4
TACOPAYA,atencion de partos en servicios,vaginales,2019-08-01,1,1
TAPACARI,atencion de partos en servicios,vaginales,2019-08-01,4,4
TARABUCO,atencion de partos en servicios,vaginales,2019-08-01,14,14
TARACO,atencion de partos en servicios,vaginales,2019-08-01,5,5
TARATA,atencion de partos en servicios,vaginales,2019-08-01,3,3
TARIJA,atencion de partos en servicios,vaginales,2019-08-01,192,192
TARVITA,atencion de partos en servicios,vaginales,2019-08-01,17,17
TEOPONTE,atencion de partos en servicios,vaginales,2019-08-01,9,9
TIAHUANACU,atencion de partos en servicios,vaginales,2019-08-01,8,8
TINGUIPAYA,atencion de partos en servicios,vaginales,2019-08-01,2,2
TIPUANI,atencion de partos en servicios,vaginales,2019-08-01,5,5
TIQUIPAYA,atencion de partos en servicios,vaginales,2019-08-01,38,38
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2019-08-01,12,12
TOCO,atencion de partos en servicios,vaginales,2019-08-01,4,4
TOLATA,atencion de partos en servicios,vaginales,2019-08-01,3,3
TOLEDO,atencion de partos en servicios,vaginales,2019-08-01,3,3
TOMAVE,atencion de partos en servicios,vaginales,2019-08-01,11,11
TOMINA,atencion de partos en servicios,vaginales,2019-08-01,6,6
TORO TORO,atencion de partos en servicios,vaginales,2019-08-01,7,7
TOTORA(CBBA),atencion de partos en servicios,vaginales,2019-08-01,22,22
TOTORA(ORR),atencion de partos en servicios,vaginales,2019-08-01,1,1
TRINIDAD,atencion de partos en servicios,vaginales,2019-08-01,155,155
TUPIZA,atencion de partos en servicios,vaginales,2019-08-01,41,41
TURCO,atencion de partos en servicios,vaginales,2019-08-01,1,1
UMALA,atencion de partos en servicios,vaginales,2019-08-01,3,3
UNCIA,atencion de partos en servicios,vaginales,2019-08-01,16,16
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2019-08-01,5,5
URUBICHA,atencion de partos en servicios,vaginales,2019-08-01,6,6
UYUNI,atencion de partos en servicios,vaginales,2019-08-01,37,37
VACAS,atencion de partos en servicios,vaginales,2019-08-01,2,2
VALLEGRANDE,atencion de partos en servicios,vaginales,2019-08-01,15,15
VIACHA,atencion de partos en servicios,vaginales,2019-08-01,44,44
VILA VILA,atencion de partos en servicios,vaginales,2019-08-01,3,3
VILLA CHARCAS,atencion de partos en servicios,vaginales,2019-08-01,9,9
VILLA MONTES,atencion de partos en servicios,vaginales,2019-08-01,32,32
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,vaginales,2019-08-01,1,1
VILLA RIVERO,atencion de partos en servicios,vaginales,2019-08-01,3,3
VILLA SERRANO,atencion de partos en servicios,vaginales,2019-08-01,8,8
VILLA TUNARI,atencion de partos en servicios,vaginales,2019-08-01,77,77
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2019-08-01,3,3
VILLAZON,atencion de partos en servicios,vaginales,2019-08-01,45,45
VINTO,atencion de partos en servicios,vaginales,2019-08-01,44,44
VITICHI,atencion de partos en servicios,vaginales,2019-08-01,6,6
WALDO BALLIVIAN,atencion de partos en servicios,vaginales,2019-08-01,1,1
WARNES,atencion de partos en servicios,vaginales,2019-08-01,89,89
YACO,atencion de partos en servicios,vaginales,2019-08-01,2,2
YACUIBA,atencion de partos en servicios,vaginales,2019-08-01,73,73
YAMPARAEZ,atencion de partos en servicios,vaginales,2019-08-01,2,2
YANACACHI,atencion de partos en servicios,vaginales,2019-08-01,3,3
YAPACANI,atencion de partos en servicios,vaginales,2019-08-01,47,47
YOCALLA,atencion de partos en servicios,vaginales,2019-08-01,1,1
YOTALA,atencion de partos en servicios,vaginales,2019-08-01,4,4
YUNCHARA,atencion de partos en servicios,vaginales,2019-08-01,1,1
ZUDAÑEZ,atencion de partos en servicios,vaginales,2019-08-01,5,5
ACACIO,atencion de partos en servicios,vaginales,2019-09-01,4,4
ACHACACHI,atencion de partos en servicios,vaginales,2019-09-01,19,19
ACHOCALLA,atencion de partos en servicios,vaginales,2019-09-01,5,5
AIQUILE,atencion de partos en servicios,vaginales,2019-09-01,26,26
ALCALA,atencion de partos en servicios,vaginales,2019-09-01,1,1
ALTO BENI,atencion de partos en servicios,vaginales,2019-09-01,5,5
ANCORAIMES,atencion de partos en servicios,vaginales,2019-09-01,1,1
ANDAMARCA,atencion de partos en servicios,vaginales,2019-09-01,1,1
ANZALDO,atencion de partos en servicios,vaginales,2019-09-01,1,1
APOLO,atencion de partos en servicios,vaginales,2019-09-01,15,15
ARAMPAMPA,atencion de partos en servicios,vaginales,2019-09-01,1,1
ARANI,atencion de partos en servicios,vaginales,2019-09-01,3,3
ARBIETO,atencion de partos en servicios,vaginales,2019-09-01,7,7
ARQUE,atencion de partos en servicios,vaginales,2019-09-01,4,4
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2019-09-01,43,43
ATOCHA,atencion de partos en servicios,vaginales,2019-09-01,13,13
AUCAPATA,atencion de partos en servicios,vaginales,2019-09-01,1,1
AYATA,atencion de partos en servicios,vaginales,2019-09-01,2,2
AYO AYO,atencion de partos en servicios,vaginales,2019-09-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2019-09-01,13,13
AZURDUY,atencion de partos en servicios,vaginales,2019-09-01,8,8
BATALLAS,atencion de partos en servicios,vaginales,2019-09-01,9,9
BAURES,atencion de partos en servicios,vaginales,2019-09-01,3,3
BELLA FLOR,atencion de partos en servicios,vaginales,2019-09-01,3,3
BERMEJO,atencion de partos en servicios,vaginales,2019-09-01,20,20
BETANZOS,atencion de partos en servicios,vaginales,2019-09-01,16,16
BOLPEBRA,atencion de partos en servicios,vaginales,2019-09-01,2,2
BOYUIBE,atencion de partos en servicios,vaginales,2019-09-01,6,6
BUENA VISTA,atencion de partos en servicios,vaginales,2019-09-01,8,8
CABEZAS,atencion de partos en servicios,vaginales,2019-09-01,18,18
CAIROMA,atencion de partos en servicios,vaginales,2019-09-01,3,3
"CAIZA ""D""",atencion de partos en servicios,vaginales,2019-09-01,6,6
CAJUATA,atencion de partos en servicios,vaginales,2019-09-01,18,18
CALAMARCA,atencion de partos en servicios,vaginales,2019-09-01,5,5
CAMARGO,atencion de partos en servicios,vaginales,2019-09-01,10,10
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2019-09-01,2,2
CAMIRI,atencion de partos en servicios,vaginales,2019-09-01,29,29
CAPINOTA,atencion de partos en servicios,vaginales,2019-09-01,18,18
CAQUIAVIRI,atencion de partos en servicios,vaginales,2019-09-01,1,1
CARACOLLO,atencion de partos en servicios,vaginales,2019-09-01,14,14
CARANAVI,atencion de partos en servicios,vaginales,2019-09-01,46,46
CARAPARI,atencion de partos en servicios,vaginales,2019-09-01,3,3
CARIPUYO,atencion de partos en servicios,vaginales,2019-09-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2019-09-01,5,5
CHALLAPATA,atencion de partos en servicios,vaginales,2019-09-01,24,24
CHAQUI,atencion de partos en servicios,vaginales,2019-09-01,2,2
CHARAGUA,atencion de partos en servicios,vaginales,2019-09-01,28,28
CHAYANTA,atencion de partos en servicios,vaginales,2019-09-01,8,8
CHIMORE,atencion de partos en servicios,vaginales,2019-09-01,24,24
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2019-09-01,14,14
CHUMA,atencion de partos en servicios,vaginales,2019-09-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2019-09-01,5,5
CKOCHAS,atencion de partos en servicios,vaginales,2019-09-01,8,8
CLIZA,atencion de partos en servicios,vaginales,2019-09-01,23,23
COBIJA,atencion de partos en servicios,vaginales,2019-09-01,50,50
COCAPATA,atencion de partos en servicios,vaginales,2019-09-01,2,2
COCHABAMBA,atencion de partos en servicios,vaginales,2019-09-01,700,700
COLCAPIRHUA,atencion de partos en servicios,vaginales,2019-09-01,27,27
"COLCHA ""K""",atencion de partos en servicios,vaginales,2019-09-01,2,2
COLOMI,atencion de partos en servicios,vaginales,2019-09-01,12,12
COLPA BELGICA,atencion de partos en servicios,vaginales,2019-09-01,2,2
COLQUECHACA,atencion de partos en servicios,vaginales,2019-09-01,8,8
COLQUENCHA,atencion de partos en servicios,vaginales,2019-09-01,4,4
COLQUIRI,atencion de partos en servicios,vaginales,2019-09-01,3,3
COMANCHE,atencion de partos en servicios,vaginales,2019-09-01,1,1
COMARAPA,atencion de partos en servicios,vaginales,2019-09-01,22,22
CONCEPCION,atencion de partos en servicios,vaginales,2019-09-01,30,30
COPACABANA,atencion de partos en servicios,vaginales,2019-09-01,6,6
CORIPATA,atencion de partos en servicios,vaginales,2019-09-01,17,17
CORO CORO,atencion de partos en servicios,vaginales,2019-09-01,2,2
COROICO,atencion de partos en servicios,vaginales,2019-09-01,16,16
CORQUE,atencion de partos en servicios,vaginales,2019-09-01,2,2
COTAGAITA,atencion de partos en servicios,vaginales,2019-09-01,15,15
COTOCA,atencion de partos en servicios,vaginales,2019-09-01,51,51
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2019-09-01,13,13
CULPINA,atencion de partos en servicios,vaginales,2019-09-01,12,12
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2019-09-01,1,1
CURVA,atencion de partos en servicios,vaginales,2019-09-01,1,1
DESAGUADERO,atencion de partos en servicios,vaginales,2019-09-01,6,6
EL ALTO,atencion de partos en servicios,vaginales,2019-09-01,979,979
EL CHORO,atencion de partos en servicios,vaginales,2019-09-01,2,2
EL PUENTE(STC),atencion de partos en servicios,vaginales,2019-09-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2019-09-01,6,6
EL TORNO,atencion de partos en servicios,vaginales,2019-09-01,56,56
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2019-09-01,10,10
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2019-09-01,37,37
ESCARA,atencion de partos en servicios,vaginales,2019-09-01,1,1
ESCOMA,atencion de partos en servicios,vaginales,2019-09-01,2,2
EUCALIPTUS,atencion de partos en servicios,vaginales,2019-09-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,vaginales,2019-09-01,5,5
FILADELFIA,atencion de partos en servicios,vaginales,2019-09-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,vaginales,2019-09-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,vaginales,2019-09-01,2,2
GUANAY,atencion de partos en servicios,vaginales,2019-09-01,15,15
GUAQUI,atencion de partos en servicios,vaginales,2019-09-01,1,1
GUAYARAMERIN,atencion de partos en servicios,vaginales,2019-09-01,31,31
GUTIERREZ,atencion de partos en servicios,vaginales,2019-09-01,18,18
HUACARETA,atencion de partos en servicios,vaginales,2019-09-01,6,6
HUACHACALLA,atencion de partos en servicios,vaginales,2019-09-01,1,1
HUANUNI,atencion de partos en servicios,vaginales,2019-09-01,8,8
HUARINA,atencion de partos en servicios,vaginales,2019-09-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,vaginales,2019-09-01,1,1
ICHOCA,atencion de partos en servicios,vaginales,2019-09-01,2,2
ICLA,atencion de partos en servicios,vaginales,2019-09-01,5,5
INCAHUASI,atencion de partos en servicios,vaginales,2019-09-01,3,3
INGAVI (HUMAITA),atencion de partos en servicios,vaginales,2019-09-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,vaginales,2019-09-01,8,8
IXIAMAS,atencion de partos en servicios,vaginales,2019-09-01,7,7
JESUS DE MACHACA,atencion de partos en servicios,vaginales,2019-09-01,6,6
LA ASUNTA,atencion de partos en servicios,vaginales,2019-09-01,49,49
LA GUARDIA,atencion de partos en servicios,vaginales,2019-09-01,63,63
LA PAZ,atencion de partos en servicios,vaginales,2019-09-01,708,708
LAGUNILLAS,atencion de partos en servicios,vaginales,2019-09-01,3,3
LAJA,atencion de partos en servicios,vaginales,2019-09-01,5,5
LAS CARRERAS,atencion de partos en servicios,vaginales,2019-09-01,1,1
LICOMA PAMPA,atencion de partos en servicios,vaginales,2019-09-01,2,2
LLALLAGUA,atencion de partos en servicios,vaginales,2019-09-01,49,49
LLICA,atencion de partos en servicios,vaginales,2019-09-01,4,4
LURIBAY,atencion de partos en servicios,vaginales,2019-09-01,8,8
MACHARETI,atencion de partos en servicios,vaginales,2019-09-01,4,4
MAGDALENA,atencion de partos en servicios,vaginales,2019-09-01,14,14
MAIRANA,atencion de partos en servicios,vaginales,2019-09-01,8,8
MAPIRI,atencion de partos en servicios,vaginales,2019-09-01,26,26
MECAPACA,atencion de partos en servicios,vaginales,2019-09-01,1,1
MINEROS,atencion de partos en servicios,vaginales,2019-09-01,12,12
MIZQUE,atencion de partos en servicios,vaginales,2019-09-01,14,14
MOCOMOCO,atencion de partos en servicios,vaginales,2019-09-01,3,3
MOJOCOYA,atencion de partos en servicios,vaginales,2019-09-01,3,3
MONTEAGUDO,atencion de partos en servicios,vaginales,2019-09-01,20,20
MONTERO,atencion de partos en servicios,vaginales,2019-09-01,107,107
MORO MORO,atencion de partos en servicios,vaginales,2019-09-01,1,1
MOROCHATA,atencion de partos en servicios,vaginales,2019-09-01,5,5
OCURI,atencion de partos en servicios,vaginales,2019-09-01,8,8
OKINAWA,atencion de partos en servicios,vaginales,2019-09-01,7,7
OMEREQUE,atencion de partos en servicios,vaginales,2019-09-01,3,3
ORURO,atencion de partos en servicios,vaginales,2019-09-01,348,348
PADCAYA,atencion de partos en servicios,vaginales,2019-09-01,9,9
PADILLA,atencion de partos en servicios,vaginales,2019-09-01,10,10
PAILON,atencion de partos en servicios,vaginales,2019-09-01,27,27
PALCA,atencion de partos en servicios,vaginales,2019-09-01,2,2
PALOS BLANCOS,atencion de partos en servicios,vaginales,2019-09-01,30,30
PAMPA AULLAGAS,atencion de partos en servicios,vaginales,2019-09-01,2,2
PAMPA GRANDE,atencion de partos en servicios,vaginales,2019-09-01,6,6
PAPEL PAMPA,atencion de partos en servicios,vaginales,2019-09-01,3,3
PATACAMAYA,atencion de partos en servicios,vaginales,2019-09-01,20,20
PAZÑA,atencion de partos en servicios,vaginales,2019-09-01,2,2
PELECHUCO,atencion de partos en servicios,vaginales,2019-09-01,2,2
POCOATA,atencion de partos en servicios,vaginales,2019-09-01,5,5
POCONA,atencion de partos en servicios,vaginales,2019-09-01,5,5
POJO (CBBA),atencion de partos en servicios,vaginales,2019-09-01,10,10
POOPO,atencion de partos en servicios,vaginales,2019-09-01,3,3
PORCO,atencion de partos en servicios,vaginales,2019-09-01,7,7
POROMA,atencion de partos en servicios,vaginales,2019-09-01,6,6
PORONGO,atencion de partos en servicios,vaginales,2019-09-01,1,1
PORTACHUELO,atencion de partos en servicios,vaginales,2019-09-01,9,9
POTOSI,atencion de partos en servicios,vaginales,2019-09-01,365,365
PRESTO,atencion de partos en servicios,vaginales,2019-09-01,3,3
PUCARANI,atencion de partos en servicios,vaginales,2019-09-01,13,13
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2019-09-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2019-09-01,6,6
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2019-09-01,9,9
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2019-09-01,10,10
PUERTO RICO,atencion de partos en servicios,vaginales,2019-09-01,12,12
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2019-09-01,18,18
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2019-09-01,102,102
PUNA,atencion de partos en servicios,vaginales,2019-09-01,3,3
PUNATA,atencion de partos en servicios,vaginales,2019-09-01,45,45
QUIABAYA,atencion de partos en servicios,vaginales,2019-09-01,1,1
QUILLACOLLO,atencion de partos en servicios,vaginales,2019-09-01,150,150
QUIME,atencion de partos en servicios,vaginales,2019-09-01,5,5
QUIRUSILLAS,atencion de partos en servicios,vaginales,2019-09-01,1,1
RAQAYPAMPA(ETA),atencion de partos en servicios,vaginales,2019-09-01,2,2
RAVELO,atencion de partos en servicios,vaginales,2019-09-01,6,6
REYES,atencion de partos en servicios,vaginales,2019-09-01,5,5
RIBERALTA,atencion de partos en servicios,vaginales,2019-09-01,181,181
ROBORE,atencion de partos en servicios,vaginales,2019-09-01,15,15
RURRENABAQUE,atencion de partos en servicios,vaginales,2019-09-01,31,31
SABAYA,atencion de partos en servicios,vaginales,2019-09-01,4,4
SACABA,atencion de partos en servicios,vaginales,2019-09-01,127,127
SACABAMBA,atencion de partos en servicios,vaginales,2019-09-01,3,3
SACACA,atencion de partos en servicios,vaginales,2019-09-01,6,6
SAIPINA,atencion de partos en servicios,vaginales,2019-09-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2019-09-01,8,8
SAMAIPATA,atencion de partos en servicios,vaginales,2019-09-01,9,9
SAN ANDRES,atencion de partos en servicios,vaginales,2019-09-01,5,5
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2019-09-01,8,8
SAN BORJA,atencion de partos en servicios,vaginales,2019-09-01,30,30
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2019-09-01,17,17
SAN CARLOS,atencion de partos en servicios,vaginales,2019-09-01,20,20
SAN IGNACIO,atencion de partos en servicios,vaginales,2019-09-01,17,17
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2019-09-01,84,84
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2019-09-01,26,26
SAN JOAQUIN,atencion de partos en servicios,vaginales,2019-09-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2019-09-01,31,31
SAN JULIAN,atencion de partos en servicios,vaginales,2019-09-01,31,31
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2019-09-01,2,2
