municipality,group,variable,month,Ingresos espontáneos,TOTAL
POCONA,internaciones,ingresos espontaneos,2005-05-01,25,25
POJO (CBBA),internaciones,ingresos espontaneos,2005-05-01,3,3
POOPO,internaciones,ingresos espontaneos,2005-05-01,3,3
POROMA,internaciones,ingresos espontaneos,2005-05-01,13,13
PORONGO,internaciones,ingresos espontaneos,2005-05-01,8,8
PORTACHUELO,internaciones,ingresos espontaneos,2005-05-01,119,119
PORVENIR,internaciones,ingresos espontaneos,2005-05-01,13,13
POSTRER VALLE,internaciones,ingresos espontaneos,2005-05-01,1,1
POTOSI,internaciones,ingresos espontaneos,2005-05-01,1466,1466
PRESTO,internaciones,ingresos espontaneos,2005-05-01,5,5
PUCARANI,internaciones,ingresos espontaneos,2005-05-01,7,7
PUERTO ACOSTA,internaciones,ingresos espontaneos,2005-05-01,58,58
PUERTO CARABUCO,internaciones,ingresos espontaneos,2005-05-01,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2005-05-01,7,7
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2005-05-01,126,126
PUERTO RICO,internaciones,ingresos espontaneos,2005-05-01,21,21
PUERTO SUAREZ,internaciones,ingresos espontaneos,2005-05-01,93,93
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2005-05-01,180,180
PUNA,internaciones,ingresos espontaneos,2005-05-01,16,16
PUNATA,internaciones,ingresos espontaneos,2005-05-01,250,250
QUILLACOLLO,internaciones,ingresos espontaneos,2005-05-01,278,278
QUIME,internaciones,ingresos espontaneos,2005-05-01,8,8
QUIRUSILLAS,internaciones,ingresos espontaneos,2005-05-01,2,2
RAVELO,internaciones,ingresos espontaneos,2005-05-01,14,14
REYES,internaciones,ingresos espontaneos,2005-05-01,48,48
RIBERALTA,internaciones,ingresos espontaneos,2005-05-01,440,440
ROBORE,internaciones,ingresos espontaneos,2005-05-01,49,49
RURRENABAQUE,internaciones,ingresos espontaneos,2005-05-01,111,111
SABAYA,internaciones,ingresos espontaneos,2005-05-01,5,5
SACABA,internaciones,ingresos espontaneos,2005-05-01,399,399
SACABAMBA,internaciones,ingresos espontaneos,2005-05-01,10,10
SACACA,internaciones,ingresos espontaneos,2005-05-01,36,36
SAIPINA,internaciones,ingresos espontaneos,2005-05-01,9,9
SAMAIPATA,internaciones,ingresos espontaneos,2005-05-01,23,23
SAN ANDRES,internaciones,ingresos espontaneos,2005-05-01,5,5
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2005-05-01,15,15
SAN BENITO,internaciones,ingresos espontaneos,2005-05-01,13,13
SAN BORJA,internaciones,ingresos espontaneos,2005-05-01,122,122
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2005-05-01,16,16
SAN CARLOS,internaciones,ingresos espontaneos,2005-05-01,120,120
SAN IGNACIO,internaciones,ingresos espontaneos,2005-05-01,79,79
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2005-05-01,321,321
SAN JAVIER(STC),internaciones,ingresos espontaneos,2005-05-01,44,44
SAN JOAQUIN,internaciones,ingresos espontaneos,2005-05-01,50,50
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2005-05-01,89,89
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2005-05-01,103,103
SAN JULIAN,internaciones,ingresos espontaneos,2005-05-01,199,199
SAN LORENZO(PND),internaciones,ingresos espontaneos,2005-05-01,5,5
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2005-05-01,12,12
SAN LUCAS,internaciones,ingresos espontaneos,2005-05-01,48,48
SAN MATIAS,internaciones,ingresos espontaneos,2005-05-01,53,53
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2005-05-01,46,46
SAN PEDRO,internaciones,ingresos espontaneos,2005-05-01,38,38
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2005-05-01,19,19
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2005-05-01,5,5
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2005-05-01,3,3
SAN RAFAEL,internaciones,ingresos espontaneos,2005-05-01,16,16
SAN RAMON,internaciones,ingresos espontaneos,2005-05-01,25,25
SAN RAMON,internaciones,ingresos espontaneos,2005-05-01,31,31
SANTA ANA,internaciones,ingresos espontaneos,2005-05-01,105,105
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2005-05-01,7815,7815
SANTA ROSA,internaciones,ingresos espontaneos,2005-05-01,28,28
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2005-05-01,45,45
SANTIVAÑES,internaciones,ingresos espontaneos,2005-05-01,6,6
SENA,internaciones,ingresos espontaneos,2005-05-01,12,12
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2005-05-01,10,10
SIPE SIPE,internaciones,ingresos espontaneos,2005-05-01,51,51
SOPACHUY,internaciones,ingresos espontaneos,2005-05-01,27,27
SORACACHI,internaciones,ingresos espontaneos,2005-05-01,1,1
SORATA,internaciones,ingresos espontaneos,2005-05-01,28,28
SUCRE,internaciones,ingresos espontaneos,2005-05-01,2585,2585
TACACOMA,internaciones,ingresos espontaneos,2005-05-01,4,4
TACOPAYA,internaciones,ingresos espontaneos,2005-05-01,3,3
TAPACARI,internaciones,ingresos espontaneos,2005-05-01,15,15
TARABUCO,internaciones,ingresos espontaneos,2005-05-01,75,75
TARATA,internaciones,ingresos espontaneos,2005-05-01,4,4
TARIJA,internaciones,ingresos espontaneos,2005-05-01,1308,1308
TARVITA,internaciones,ingresos espontaneos,2005-05-01,32,32
TEOPONTE,internaciones,ingresos espontaneos,2005-05-01,3,3
TIAWANACU,internaciones,ingresos espontaneos,2005-05-01,6,6
TIPUANI,internaciones,ingresos espontaneos,2005-05-01,33,33
TIQUIPAYA,internaciones,ingresos espontaneos,2005-05-01,111,111
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2005-05-01,142,142
TOLATA,internaciones,ingresos espontaneos,2005-05-01,5,5
TOLEDO,internaciones,ingresos espontaneos,2005-05-01,8,8
TOMAVE,internaciones,ingresos espontaneos,2005-05-01,4,4
TOMINA,internaciones,ingresos espontaneos,2005-05-01,21,21
TORO TORO,internaciones,ingresos espontaneos,2005-05-01,8,8
TOTORA(CBBA),internaciones,ingresos espontaneos,2005-05-01,32,32
TRIGAL,internaciones,ingresos espontaneos,2005-05-01,4,4
TRINIDAD,internaciones,ingresos espontaneos,2005-05-01,1255,1255
TUPIZA,internaciones,ingresos espontaneos,2005-05-01,134,134
TURCO,internaciones,ingresos espontaneos,2005-05-01,5,5
UMALA,internaciones,ingresos espontaneos,2005-05-01,2,2
UNCIA,internaciones,ingresos espontaneos,2005-05-01,162,162
URUBICHA,internaciones,ingresos espontaneos,2005-05-01,29,29
UYUNI,internaciones,ingresos espontaneos,2005-05-01,94,94
VACAS,internaciones,ingresos espontaneos,2005-05-01,18,18
VALLEGRANDE,internaciones,ingresos espontaneos,2005-05-01,99,99
VIACHA,internaciones,ingresos espontaneos,2005-05-01,24,24
VILA VILA,internaciones,ingresos espontaneos,2005-05-01,4,4
VILLA MONTES,internaciones,ingresos espontaneos,2005-05-01,165,165
VILLA RIVERO,internaciones,ingresos espontaneos,2005-05-01,7,7
VILLA SERRANO,internaciones,ingresos espontaneos,2005-05-01,14,14
VILLA TUNARI,internaciones,ingresos espontaneos,2005-05-01,183,183
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2005-05-01,24,24
VILLAZON,internaciones,ingresos espontaneos,2005-05-01,144,144
VINTO,internaciones,ingresos espontaneos,2005-05-01,89,89
VITICHI,internaciones,ingresos espontaneos,2005-05-01,12,12
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2005-05-01,1,1
WARNES,internaciones,ingresos espontaneos,2005-05-01,91,91
YACUIBA,internaciones,ingresos espontaneos,2005-05-01,424,424
YAMPARAEZ,internaciones,ingresos espontaneos,2005-05-01,14,14
YANACACHI,internaciones,ingresos espontaneos,2005-05-01,2,2
YAPACANI,internaciones,ingresos espontaneos,2005-05-01,566,566
YOCALLA,internaciones,ingresos espontaneos,2005-05-01,2,2
YOTALA,internaciones,ingresos espontaneos,2005-05-01,26,26
ZUDAÑEZ,internaciones,ingresos espontaneos,2005-05-01,21,21
ACACIO,internaciones,ingresos espontaneos,2005-06-01,7,7
ACHACACHI,internaciones,ingresos espontaneos,2005-06-01,58,58
ACHOCALLA,internaciones,ingresos espontaneos,2005-06-01,7,7
AIQUILE,internaciones,ingresos espontaneos,2005-06-01,79,79
ALALAY,internaciones,ingresos espontaneos,2005-06-01,4,4
ALCALA,internaciones,ingresos espontaneos,2005-06-01,5,5
ANCORAIMES,internaciones,ingresos espontaneos,2005-06-01,4,4
ANTEQUERA,internaciones,ingresos espontaneos,2005-06-01,2,2
ANZALDO,internaciones,ingresos espontaneos,2005-06-01,5,5
APOLO,internaciones,ingresos espontaneos,2005-06-01,39,39
ARAMPAMPA,internaciones,ingresos espontaneos,2005-06-01,5,5
ARANI,internaciones,ingresos espontaneos,2005-06-01,4,4
ARBIETO,internaciones,ingresos espontaneos,2005-06-01,1,1
ARQUE,internaciones,ingresos espontaneos,2005-06-01,5,5
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2005-06-01,180,180
ATOCHA,internaciones,ingresos espontaneos,2005-06-01,99,99
AUCAPATA,internaciones,ingresos espontaneos,2005-06-01,1,1
AYATA,internaciones,ingresos espontaneos,2005-06-01,4,4
AYO AYO,internaciones,ingresos espontaneos,2005-06-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2005-06-01,45,45
AZURDUY,internaciones,ingresos espontaneos,2005-06-01,18,18
BATALLAS,internaciones,ingresos espontaneos,2005-06-01,7,7
BAURES,internaciones,ingresos espontaneos,2005-06-01,13,13
BERMEJO,internaciones,ingresos espontaneos,2005-06-01,209,209
BETANZOS,internaciones,ingresos espontaneos,2005-06-01,36,36
BOLIVAR,internaciones,ingresos espontaneos,2005-06-01,3,3
BOLPEBRA,internaciones,ingresos espontaneos,2005-06-01,2,2
BOYUIBE,internaciones,ingresos espontaneos,2005-06-01,20,20
BUENA VISTA,internaciones,ingresos espontaneos,2005-06-01,22,22
CABEZAS,internaciones,ingresos espontaneos,2005-06-01,24,24
CAIROMA,internaciones,ingresos espontaneos,2005-06-01,13,13
CAJUATA,internaciones,ingresos espontaneos,2005-06-01,7,7
CALAMARCA,internaciones,ingresos espontaneos,2005-06-01,2,2
CAMARGO,internaciones,ingresos espontaneos,2005-06-01,239,239
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2005-06-01,10,10
CAMIRI,internaciones,ingresos espontaneos,2005-06-01,439,439
CAPINOTA,internaciones,ingresos espontaneos,2005-06-01,46,46
CAQUIAVIRI,internaciones,ingresos espontaneos,2005-06-01,2,2
CARACOLLO,internaciones,ingresos espontaneos,2005-06-01,23,23
CARANAVI,internaciones,ingresos espontaneos,2005-06-01,180,180
CARAPARI,internaciones,ingresos espontaneos,2005-06-01,4,4
CARIPUYO,internaciones,ingresos espontaneos,2005-06-01,1,1
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2005-06-01,6,6
CATACORA,internaciones,ingresos espontaneos,2005-06-01,1,1
CHALLAPATA,internaciones,ingresos espontaneos,2005-06-01,37,37
CHAQUI,internaciones,ingresos espontaneos,2005-06-01,6,6
CHARAGUA,internaciones,ingresos espontaneos,2005-06-01,56,56
CHAYANTA,internaciones,ingresos espontaneos,2005-06-01,14,14
CHIMORE,internaciones,ingresos espontaneos,2005-06-01,20,20
CHIPAYA,internaciones,ingresos espontaneos,2005-06-01,4,4
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2005-06-01,85,85
CHUMA,internaciones,ingresos espontaneos,2005-06-01,4,4
CLIZA,internaciones,ingresos espontaneos,2005-06-01,25,25
COBIJA,internaciones,ingresos espontaneos,2005-06-01,234,234
COCHABAMBA,internaciones,ingresos espontaneos,2005-06-01,4587,4587
COLCAPIRHUA,internaciones,ingresos espontaneos,2005-06-01,150,150
COLLANA,internaciones,ingresos espontaneos,2005-06-01,3,3
COLOMI,internaciones,ingresos espontaneos,2005-06-01,38,38
COLPA BELGICA,internaciones,ingresos espontaneos,2005-06-01,22,22
COLQUENCHA,internaciones,ingresos espontaneos,2005-06-01,1,1
COLQUIRI,internaciones,ingresos espontaneos,2005-06-01,17,17
COMARAPA,internaciones,ingresos espontaneos,2005-06-01,81,81
CONCEPCION,internaciones,ingresos espontaneos,2005-06-01,63,63
COPACABANA,internaciones,ingresos espontaneos,2005-06-01,23,23
CORIPATA,internaciones,ingresos espontaneos,2005-06-01,16,16
CORO CORO,internaciones,ingresos espontaneos,2005-06-01,5,5
COROICO,internaciones,ingresos espontaneos,2005-06-01,72,72
CORQUE,internaciones,ingresos espontaneos,2005-06-01,1,1
COTAGAITA,internaciones,ingresos espontaneos,2005-06-01,31,31
COTOCA,internaciones,ingresos espontaneos,2005-06-01,123,123
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2005-06-01,22,22
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2005-06-01,2,2
CUEVO,internaciones,ingresos espontaneos,2005-06-01,10,10
CULPINA,internaciones,ingresos espontaneos,2005-06-01,38,38
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2005-06-01,5,5
DESAGUADERO,internaciones,ingresos espontaneos,2005-06-01,5,5
EL ALTO,internaciones,ingresos espontaneos,2005-06-01,1934,1934
EL PUENTE(STC),internaciones,ingresos espontaneos,2005-06-01,26,26
EL TORNO,internaciones,ingresos espontaneos,2005-06-01,125,125
EL VILLAR,internaciones,ingresos espontaneos,2005-06-01,8,8
ENTRE RIOS,internaciones,ingresos espontaneos,2005-06-01,33,33
ENTRE RIOS,internaciones,ingresos espontaneos,2005-06-01,31,31
EUCALIPTUS,internaciones,ingresos espontaneos,2005-06-01,8,8
EXALTACION,internaciones,ingresos espontaneos,2005-06-01,6,6
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2005-06-01,51,51
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2005-06-01,2,2
GUANAY,internaciones,ingresos espontaneos,2005-06-01,24,24
GUAQUI,internaciones,ingresos espontaneos,2005-06-01,1,1
GUAYARAMERIN,internaciones,ingresos espontaneos,2005-06-01,394,394
GUTIERREZ,internaciones,ingresos espontaneos,2005-06-01,19,19
HUACARETA,internaciones,ingresos espontaneos,2005-06-01,23,23
HUANUNI,internaciones,ingresos espontaneos,2005-06-01,57,57
HUARACAJE,internaciones,ingresos espontaneos,2005-06-01,6,6
HUAYLLAMARCA,internaciones,ingresos espontaneos,2005-06-01,3,3
INCAHUASI,internaciones,ingresos espontaneos,2005-06-01,38,38
INQUISIVI,internaciones,ingresos espontaneos,2005-06-01,9,9
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2005-06-01,29,29
IXIAMAS,internaciones,ingresos espontaneos,2005-06-01,18,18
JESUS DE MACHACA,internaciones,ingresos espontaneos,2005-06-01,2,2
LA ASUNTA,internaciones,ingresos espontaneos,2005-06-01,41,41
LA GUARDIA,internaciones,ingresos espontaneos,2005-06-01,70,70
LA PAZ,internaciones,ingresos espontaneos,2005-06-01,5072,5072
LAGUNILLAS,internaciones,ingresos espontaneos,2005-06-01,9,9
LAJA,internaciones,ingresos espontaneos,2005-06-01,6,6
LAS CARRERAS,internaciones,ingresos espontaneos,2005-06-01,3,3
LICOMA PAMPA,internaciones,ingresos espontaneos,2005-06-01,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2005-06-01,159,159
LLICA,internaciones,ingresos espontaneos,2005-06-01,3,3
LURIBAY,internaciones,ingresos espontaneos,2005-06-01,1,1
MACHACAMARCA,internaciones,ingresos espontaneos,2005-06-01,1,1
MACHARETI,internaciones,ingresos espontaneos,2005-06-01,16,16
MAGDALENA,internaciones,ingresos espontaneos,2005-06-01,41,41
MAIRANA,internaciones,ingresos espontaneos,2005-06-01,34,34
MAPIRI,internaciones,ingresos espontaneos,2005-06-01,17,17
MECAPACA,internaciones,ingresos espontaneos,2005-06-01,8,8
MINEROS,internaciones,ingresos espontaneos,2005-06-01,11,11
MIZQUE,internaciones,ingresos espontaneos,2005-06-01,55,55
MOCOMOCO,internaciones,ingresos espontaneos,2005-06-01,3,3
MOJOCOYA,internaciones,ingresos espontaneos,2005-06-01,9,9
MONTEAGUDO,internaciones,ingresos espontaneos,2005-06-01,116,116
MONTERO,internaciones,ingresos espontaneos,2005-06-01,537,537
MORO MORO,internaciones,ingresos espontaneos,2005-06-01,4,4
MOROCHATA,internaciones,ingresos espontaneos,2005-06-01,5,5
OCURI,internaciones,ingresos espontaneos,2005-06-01,14,14
OKINAWA,internaciones,ingresos espontaneos,2005-06-01,13,13
OMEREQUE,internaciones,ingresos espontaneos,2005-06-01,2,2
ORURO,internaciones,ingresos espontaneos,2005-06-01,1497,1497
PADILLA,internaciones,ingresos espontaneos,2005-06-01,61,61
PAILON,internaciones,ingresos espontaneos,2005-06-01,67,67
PALCA,internaciones,ingresos espontaneos,2005-06-01,6,6
PALOS BLANCOS,internaciones,ingresos espontaneos,2005-06-01,54,54
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2005-06-01,1,1
PAMPA GRANDE,internaciones,ingresos espontaneos,2005-06-01,14,14
PAPEL PAMPA,internaciones,ingresos espontaneos,2005-06-01,5,5
PASORAPA,internaciones,ingresos espontaneos,2005-06-01,5,5
PATACAMAYA,internaciones,ingresos espontaneos,2005-06-01,34,34
POCOATA,internaciones,ingresos espontaneos,2005-06-01,9,9
POCONA,internaciones,ingresos espontaneos,2005-06-01,24,24
POJO (CBBA),internaciones,ingresos espontaneos,2005-06-01,27,27
POOPO,internaciones,ingresos espontaneos,2005-06-01,5,5
PORCO,internaciones,ingresos espontaneos,2005-06-01,2,2
POROMA,internaciones,ingresos espontaneos,2005-06-01,14,14
PORONGO,internaciones,ingresos espontaneos,2005-06-01,14,14
PORTACHUELO,internaciones,ingresos espontaneos,2005-06-01,145,145
PORVENIR,internaciones,ingresos espontaneos,2005-06-01,10,10
POSTRER VALLE,internaciones,ingresos espontaneos,2005-06-01,3,3
POTOSI,internaciones,ingresos espontaneos,2005-06-01,1342,1342
PRESTO,internaciones,ingresos espontaneos,2005-06-01,6,6
PUCARANI,internaciones,ingresos espontaneos,2005-06-01,6,6
PUERTO ACOSTA,internaciones,ingresos espontaneos,2005-06-01,47,47
PUERTO CARABUCO,internaciones,ingresos espontaneos,2005-06-01,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2005-06-01,118,118
PUERTO RICO,internaciones,ingresos espontaneos,2005-06-01,26,26
PUERTO SUAREZ,internaciones,ingresos espontaneos,2005-06-01,95,95
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2005-06-01,147,147
PUNA,internaciones,ingresos espontaneos,2005-06-01,15,15
PUNATA,internaciones,ingresos espontaneos,2005-06-01,241,241
QUIABAYA,internaciones,ingresos espontaneos,2005-06-01,1,1
QUILLACOLLO,internaciones,ingresos espontaneos,2005-06-01,272,272
QUIME,internaciones,ingresos espontaneos,2005-06-01,10,10
QUIRUSILLAS,internaciones,ingresos espontaneos,2005-06-01,3,3
RAVELO,internaciones,ingresos espontaneos,2005-06-01,14,14
REYES,internaciones,ingresos espontaneos,2005-06-01,48,48
RIBERALTA,internaciones,ingresos espontaneos,2005-06-01,446,446
ROBORE,internaciones,ingresos espontaneos,2005-06-01,70,70
RURRENABAQUE,internaciones,ingresos espontaneos,2005-06-01,108,108
SABAYA,internaciones,ingresos espontaneos,2005-06-01,2,2
SACABA,internaciones,ingresos espontaneos,2005-06-01,421,421
SACABAMBA,internaciones,ingresos espontaneos,2005-06-01,5,5
SACACA,internaciones,ingresos espontaneos,2005-06-01,26,26
SAIPINA,internaciones,ingresos espontaneos,2005-06-01,11,11
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2005-06-01,5,5
SAMAIPATA,internaciones,ingresos espontaneos,2005-06-01,18,18
SAN AGUSTIN,internaciones,ingresos espontaneos,2005-06-01,1,1
SAN ANDRES,internaciones,ingresos espontaneos,2005-06-01,9,9
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2005-06-01,24,24
SAN BENITO,internaciones,ingresos espontaneos,2005-06-01,12,12
SAN BORJA,internaciones,ingresos espontaneos,2005-06-01,166,166
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2005-06-01,24,24
SAN CARLOS,internaciones,ingresos espontaneos,2005-06-01,123,123
SAN IGNACIO,internaciones,ingresos espontaneos,2005-06-01,63,63
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2005-06-01,369,369
SAN JAVIER(STC),internaciones,ingresos espontaneos,2005-06-01,54,54
SAN JOAQUIN,internaciones,ingresos espontaneos,2005-06-01,70,70
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2005-06-01,72,72
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2005-06-01,98,98
SAN JULIAN,internaciones,ingresos espontaneos,2005-06-01,196,196
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2005-06-01,27,27
SAN LUCAS,internaciones,ingresos espontaneos,2005-06-01,50,50
SAN MATIAS,internaciones,ingresos espontaneos,2005-06-01,70,70
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2005-06-01,57,57
SAN PEDRO,internaciones,ingresos espontaneos,2005-06-01,31,31
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2005-06-01,14,14
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2005-06-01,3,3
SAN RAFAEL,internaciones,ingresos espontaneos,2005-06-01,10,10
SAN RAMON,internaciones,ingresos espontaneos,2005-06-01,29,29
SAN RAMON,internaciones,ingresos espontaneos,2005-06-01,52,52
SANTA ANA,internaciones,ingresos espontaneos,2005-06-01,95,95
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2005-06-01,8067,8067
SANTA ROSA,internaciones,ingresos espontaneos,2005-06-01,43,43
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2005-06-01,43,43
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2005-06-01,2,2
