municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,354,354
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,17,17
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,3,3
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,33,33
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,179,179
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,21,21
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,28,28
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,630,630
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,25,25
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,5,5
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,55,55
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,30,30
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,51,51
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,4,4
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,1,1
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,28,28
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,68,68
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,24,24
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,193,193
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,259,259
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,102,102
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,5,5
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,67,67
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,162,162
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,512,512
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,24,24
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,89,89
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,8,8
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,18,18
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,157,157
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,31,31
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,34,34
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,905,905
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,49,49
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,215,215
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,160,160
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,33,33
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,108,108
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,45,45
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,21,21
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,217,217
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,51,51
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,92,92
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,291,291
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,103,103
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,101,101
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,41,41
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,152,152
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,170,170
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,101,101
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,89,89
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,8,8
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,2568,2568
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,66,66
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,9,9
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,176,176
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,114,114
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,106,106
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,47,47
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,83,83
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,189,189
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,349,349
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,32,32
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,1304,1304
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,68,68
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,11,11
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,93,93
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,166,166
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,5,5
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,371,371
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,163,163
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,3,3
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,40,40
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,1560,1560
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,27,27
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,258,258
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,100,100
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,92,92
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,10,10
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,2,2
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,1,1
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,18,18
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,22,22
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,91,91
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,101,101
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,168,168
SAN BUENA VENTURA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,13,13
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,16,16
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,3,3
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,574,574
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,16,16
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,87,87
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,45,45
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,455,455
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,127,127
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,2,2
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,393,393
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,25,25
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,23,23
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,137,137
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,429,429
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,41,41
SAN PEDRO DE MACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,240,240
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,38,38
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,31,31
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,7,7
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,7,7
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,35,35
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,38,38
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,2113,2113
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,146,146
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,84,84
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,50,50
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,40,40
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,65,65
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,25,25
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,80,80
SENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,154,154
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,261,261
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,111,111
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,45,45
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,467,467
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,39,39
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,114,114
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,77,77
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,2320,2320
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,8,8
TACACOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,27,27
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,116,116
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,78,78
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,10,10
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,280,280
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,136,136
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,43,43
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,107,107
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,173,173
TEOPONTE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,2,2
TIAHUANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,102,102
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,191,191
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,8,8
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,243,243
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,133,133
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,8,8
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,73,73
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,2,2
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,52,52
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,37,37
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,64,64
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,79,79
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,96,96
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,186,186
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,37,37
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,7,7
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,33,33
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,404,404
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,43,43
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,55,55
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,347,347
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,97,97
URUBICHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,87,87
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,250,250
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,65,65
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,180,180
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,60,60
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,156,156
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,434,434
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,84,84
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,7,7
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,14,14
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,93,93
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,438,438
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,591,591
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2023-03-01,71,71
