municipality,group,variable,month,Vaginales,TOTAL
CARMEN RIVERO TORREZ,atencion de partos en servicio,vaginales,2009-05-01,5,5
CHALLAPATA,atencion de partos en servicio,vaginales,2009-05-01,33,33
CHAQUI,atencion de partos en servicio,vaginales,2009-05-01,8,8
CHARAGUA,atencion de partos en servicio,vaginales,2009-05-01,28,28
CHAYANTA,atencion de partos en servicio,vaginales,2009-05-01,6,6
CHIMORE,atencion de partos en servicio,vaginales,2009-05-01,11,11
CHIPAYA,atencion de partos en servicio,vaginales,2009-05-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,vaginales,2009-05-01,27,27
CHUMA,atencion de partos en servicio,vaginales,2009-05-01,2,2
CLIZA,atencion de partos en servicio,vaginales,2009-05-01,20,20
COBIJA,atencion de partos en servicio,vaginales,2009-05-01,69,69
COCHABAMBA,atencion de partos en servicio,vaginales,2009-05-01,885,885
COIPASA,atencion de partos en servicio,vaginales,2009-05-01,3,3
COLCAPIRHUA,atencion de partos en servicio,vaginales,2009-05-01,31,31
"COLCHA ""K""",atencion de partos en servicio,vaginales,2009-05-01,2,2
COLLANA,atencion de partos en servicio,vaginales,2009-05-01,3,3
COLOMI,atencion de partos en servicio,vaginales,2009-05-01,27,27
COLPA BELGICA,atencion de partos en servicio,vaginales,2009-05-01,5,5
COLQUECHACA,atencion de partos en servicio,vaginales,2009-05-01,10,10
COLQUENCHA,atencion de partos en servicio,vaginales,2009-05-01,4,4
COLQUIRI,atencion de partos en servicio,vaginales,2009-05-01,6,6
COMARAPA,atencion de partos en servicio,vaginales,2009-05-01,24,24
CONCEPCION,atencion de partos en servicio,vaginales,2009-05-01,27,27
COPACABANA,atencion de partos en servicio,vaginales,2009-05-01,8,8
CORIPATA,atencion de partos en servicio,vaginales,2009-05-01,18,18
CORO CORO,atencion de partos en servicio,vaginales,2009-05-01,6,6
COROICO,atencion de partos en servicio,vaginales,2009-05-01,17,17
CORQUE,atencion de partos en servicio,vaginales,2009-05-01,1,1
COTAGAITA,atencion de partos en servicio,vaginales,2009-05-01,16,16
COTOCA,atencion de partos en servicio,vaginales,2009-05-01,54,54
CUATRO CAÑADAS,atencion de partos en servicio,vaginales,2009-05-01,17,17
CUEVO,atencion de partos en servicio,vaginales,2009-05-01,4,4
CULPINA,atencion de partos en servicio,vaginales,2009-05-01,10,10
CURAHUARA DE CARANGAS,atencion de partos en servicio,vaginales,2009-05-01,6,6
DESAGUADERO,atencion de partos en servicio,vaginales,2009-05-01,3,3
EL ALTO,atencion de partos en servicio,vaginales,2009-05-01,937,937
EL CHORO,atencion de partos en servicio,vaginales,2009-05-01,3,3
EL PUENTE(STC),atencion de partos en servicio,vaginales,2009-05-01,14,14
EL PUENTE(TJA),atencion de partos en servicio,vaginales,2009-05-01,8,8
EL TORNO,atencion de partos en servicio,vaginales,2009-05-01,59,59
EL VILLAR,atencion de partos en servicio,vaginales,2009-05-01,4,4
ENTRE RIOS,atencion de partos en servicio,vaginales,2009-05-01,22,22
ENTRE RIOS,atencion de partos en servicio,vaginales,2009-05-01,18,18
EUCALIPTUS,atencion de partos en servicio,vaginales,2009-05-01,5,5
FERNANDEZ ALONSO,atencion de partos en servicio,vaginales,2009-05-01,15,15
FILADELFIA,atencion de partos en servicio,vaginales,2009-05-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicio,vaginales,2009-05-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,vaginales,2009-05-01,4,4
GUANAY,atencion de partos en servicio,vaginales,2009-05-01,9,9
GUAQUI,atencion de partos en servicio,vaginales,2009-05-01,1,1
GUAYARAMERIN,atencion de partos en servicio,vaginales,2009-05-01,68,68
GUTIERREZ,atencion de partos en servicio,vaginales,2009-05-01,12,12
HUACARETA,atencion de partos en servicio,vaginales,2009-05-01,10,10
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,vaginales,2009-05-01,1,1
HUACHACALLA,atencion de partos en servicio,vaginales,2009-05-01,1,1
HUANUNI,atencion de partos en servicio,vaginales,2009-05-01,33,33
HUARACAJE,atencion de partos en servicio,vaginales,2009-05-01,3,3
HUAYLLAMARCA,atencion de partos en servicio,vaginales,2009-05-01,6,6
ICLA,atencion de partos en servicio,vaginales,2009-05-01,3,3
INCAHUASI,atencion de partos en servicio,vaginales,2009-05-01,24,24
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,vaginales,2009-05-01,11,11
IXIAMAS,atencion de partos en servicio,vaginales,2009-05-01,5,5
JESUS DE MACHACA,atencion de partos en servicio,vaginales,2009-05-01,4,4
LA ASUNTA,atencion de partos en servicio,vaginales,2009-05-01,33,33
LA GUARDIA,atencion de partos en servicio,vaginales,2009-05-01,49,49
LA PAZ,atencion de partos en servicio,vaginales,2009-05-01,1078,1078
LAGUNILLAS,atencion de partos en servicio,vaginales,2009-05-01,3,3
LAJA,atencion de partos en servicio,vaginales,2009-05-01,5,5
LAS CARRERAS,atencion de partos en servicio,vaginales,2009-05-01,2,2
LICOMA PAMPA,atencion de partos en servicio,vaginales,2009-05-01,1,1
LLALLAGUA,atencion de partos en servicio,vaginales,2009-05-01,43,43
LLICA,atencion de partos en servicio,vaginales,2009-05-01,7,7
LORETO,atencion de partos en servicio,vaginales,2009-05-01,4,4
LURIBAY,atencion de partos en servicio,vaginales,2009-05-01,2,2
MACHACAMARCA,atencion de partos en servicio,vaginales,2009-05-01,1,1
MACHARETI,atencion de partos en servicio,vaginales,2009-05-01,8,8
MAGDALENA,atencion de partos en servicio,vaginales,2009-05-01,9,9
MAIRANA,atencion de partos en servicio,vaginales,2009-05-01,10,10
MAPIRI,atencion de partos en servicio,vaginales,2009-05-01,24,24
MINEROS,atencion de partos en servicio,vaginales,2009-05-01,23,23
MIZQUE,atencion de partos en servicio,vaginales,2009-05-01,31,31
MOCOMOCO,atencion de partos en servicio,vaginales,2009-05-01,2,2
MOJOCOYA,atencion de partos en servicio,vaginales,2009-05-01,9,9
MONTEAGUDO,atencion de partos en servicio,vaginales,2009-05-01,22,22
MONTERO,atencion de partos en servicio,vaginales,2009-05-01,160,160
MORO MORO,atencion de partos en servicio,vaginales,2009-05-01,1,1
MOROCHATA,atencion de partos en servicio,vaginales,2009-05-01,14,14
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,vaginales,2009-05-01,1,1
OCURI,atencion de partos en servicio,vaginales,2009-05-01,15,15
OKINAWA,atencion de partos en servicio,vaginales,2009-05-01,15,15
OMEREQUE,atencion de partos en servicio,vaginales,2009-05-01,3,3
ORURO,atencion de partos en servicio,vaginales,2009-05-01,376,376
PADCAYA,atencion de partos en servicio,vaginales,2009-05-01,12,12
PADILLA,atencion de partos en servicio,vaginales,2009-05-01,13,13
PAILON,atencion de partos en servicio,vaginales,2009-05-01,25,25
PALCA,atencion de partos en servicio,vaginales,2009-05-01,4,4
PALOS BLANCOS,atencion de partos en servicio,vaginales,2009-05-01,41,41
PAMPA AULLAGAS,atencion de partos en servicio,vaginales,2009-05-01,3,3
PAMPA GRANDE,atencion de partos en servicio,vaginales,2009-05-01,7,7
PAPEL PAMPA,atencion de partos en servicio,vaginales,2009-05-01,1,1
PASORAPA,atencion de partos en servicio,vaginales,2009-05-01,1,1
PATACAMAYA,atencion de partos en servicio,vaginales,2009-05-01,40,40
PAZÑA,atencion de partos en servicio,vaginales,2009-05-01,7,7
PELECHUCO,atencion de partos en servicio,vaginales,2009-05-01,1,1
POCOATA,atencion de partos en servicio,vaginales,2009-05-01,7,7
POCONA,atencion de partos en servicio,vaginales,2009-05-01,17,17
POJO (CBBA),atencion de partos en servicio,vaginales,2009-05-01,18,18
POOPO,atencion de partos en servicio,vaginales,2009-05-01,5,5
PORCO,atencion de partos en servicio,vaginales,2009-05-01,4,4
POROMA,atencion de partos en servicio,vaginales,2009-05-01,14,14
PORONGO,atencion de partos en servicio,vaginales,2009-05-01,5,5
PORTACHUELO,atencion de partos en servicio,vaginales,2009-05-01,26,26
PORVENIR,atencion de partos en servicio,vaginales,2009-05-01,4,4
POSTRER VALLE,atencion de partos en servicio,vaginales,2009-05-01,1,1
POTOSI,atencion de partos en servicio,vaginales,2009-05-01,275,275
PUCARA,atencion de partos en servicio,vaginales,2009-05-01,1,1
PUCARANI,atencion de partos en servicio,vaginales,2009-05-01,6,6
PUERTO ACOSTA,atencion de partos en servicio,vaginales,2009-05-01,11,11
PUERTO CARABUCO,atencion de partos en servicio,vaginales,2009-05-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicio,vaginales,2009-05-01,3,3
PUERTO PEREZ,atencion de partos en servicio,vaginales,2009-05-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,vaginales,2009-05-01,17,17
PUERTO RICO,atencion de partos en servicio,vaginales,2009-05-01,5,5
PUERTO SILES,atencion de partos en servicio,vaginales,2009-05-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,vaginales,2009-05-01,21,21
PUERTO VILLARROEL,atencion de partos en servicio,vaginales,2009-05-01,109,109
PUNA,atencion de partos en servicio,vaginales,2009-05-01,16,16
PUNATA,atencion de partos en servicio,vaginales,2009-05-01,47,47
QUILLACOLLO,atencion de partos en servicio,vaginales,2009-05-01,74,74
QUIME,atencion de partos en servicio,vaginales,2009-05-01,4,4
QUIRUSILLAS,atencion de partos en servicio,vaginales,2009-05-01,1,1
RAVELO,atencion de partos en servicio,vaginales,2009-05-01,11,11
REYES,atencion de partos en servicio,vaginales,2009-05-01,7,7
RIBERALTA,atencion de partos en servicio,vaginales,2009-05-01,177,177
ROBORE,atencion de partos en servicio,vaginales,2009-05-01,23,23
RURRENABAQUE,atencion de partos en servicio,vaginales,2009-05-01,27,27
SABAYA,atencion de partos en servicio,vaginales,2009-05-01,1,1
SACABA,atencion de partos en servicio,vaginales,2009-05-01,154,154
SACABAMBA,atencion de partos en servicio,vaginales,2009-05-01,5,5
SACACA,atencion de partos en servicio,vaginales,2009-05-01,17,17
SAIPINA,atencion de partos en servicio,vaginales,2009-05-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,vaginales,2009-05-01,6,6
SAMAIPATA,atencion de partos en servicio,vaginales,2009-05-01,5,5
SAN ANDRES,atencion de partos en servicio,vaginales,2009-05-01,5,5
SAN ANDRES DE MACHACA,atencion de partos en servicio,vaginales,2009-05-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,vaginales,2009-05-01,3,3
SAN BENITO,atencion de partos en servicio,vaginales,2009-05-01,8,8
SAN BORJA,atencion de partos en servicio,vaginales,2009-05-01,51,51
SAN BUENA VENTURA,atencion de partos en servicio,vaginales,2009-05-01,18,18
SAN CARLOS,atencion de partos en servicio,vaginales,2009-05-01,30,30
SAN IGNACIO,atencion de partos en servicio,vaginales,2009-05-01,29,29
SAN IGNACIO DE VELASCO,atencion de partos en servicio,vaginales,2009-05-01,91,91
SAN JAVIER(BNI),atencion de partos en servicio,vaginales,2009-05-01,2,2
SAN JAVIER(STC),atencion de partos en servicio,vaginales,2009-05-01,30,30
SAN JOAQUIN,atencion de partos en servicio,vaginales,2009-05-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,vaginales,2009-05-01,27,27
SAN JUAN DE YAPACANI,atencion de partos en servicio,vaginales,2009-05-01,7,7
SAN JULIAN,atencion de partos en servicio,vaginales,2009-05-01,65,65
SAN LORENZO(PND),atencion de partos en servicio,vaginales,2009-05-01,1,1
SAN LORENZO(TJA),atencion de partos en servicio,vaginales,2009-05-01,7,7
SAN LUCAS,atencion de partos en servicio,vaginales,2009-05-01,29,29
SAN MATIAS,atencion de partos en servicio,vaginales,2009-05-01,23,23
SAN MIGUEL DE VELASCO,atencion de partos en servicio,vaginales,2009-05-01,11,11
SAN PEDRO,atencion de partos en servicio,vaginales,2009-05-01,11,11
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,vaginales,2009-05-01,9,9
SAN RAFAEL,atencion de partos en servicio,vaginales,2009-05-01,10,10
SAN RAMON,atencion de partos en servicio,vaginales,2009-05-01,13,13
SAN RAMON,atencion de partos en servicio,vaginales,2009-05-01,13,13
SANTA ANA,atencion de partos en servicio,vaginales,2009-05-01,27,27
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,vaginales,2009-05-01,1573,1573
SANTA ROSA,atencion de partos en servicio,vaginales,2009-05-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicio,vaginales,2009-05-01,19,19
SANTIAGO DE CALLAPA,atencion de partos en servicio,vaginales,2009-05-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicio,vaginales,2009-05-01,5,5
SANTIVAÑES,atencion de partos en servicio,vaginales,2009-05-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicio,vaginales,2009-05-01,1,1
SAPAHAQUI,atencion de partos en servicio,vaginales,2009-05-01,4,4
SENA,atencion de partos en servicio,vaginales,2009-05-01,4,4
SICA SICA (VILLA AROMA),atencion de partos en servicio,vaginales,2009-05-01,14,14
SICAYA,atencion de partos en servicio,vaginales,2009-05-01,3,3
SIPE SIPE,atencion de partos en servicio,vaginales,2009-05-01,21,21
SOPACHUY,atencion de partos en servicio,vaginales,2009-05-01,4,4
SORACACHI,atencion de partos en servicio,vaginales,2009-05-01,4,4
SORATA,atencion de partos en servicio,vaginales,2009-05-01,9,9
SUCRE,atencion de partos en servicio,vaginales,2009-05-01,321,321
TACACHI,atencion de partos en servicio,vaginales,2009-05-01,1,1
TACACOMA,atencion de partos en servicio,vaginales,2009-05-01,2,2
TACOPAYA,atencion de partos en servicio,vaginales,2009-05-01,2,2
TAPACARI,atencion de partos en servicio,vaginales,2009-05-01,18,18
TARABUCO,atencion de partos en servicio,vaginales,2009-05-01,24,24
TARACO,atencion de partos en servicio,vaginales,2009-05-01,5,5
TARATA,atencion de partos en servicio,vaginales,2009-05-01,4,4
TARIJA,atencion de partos en servicio,vaginales,2009-05-01,228,228
TARVITA,atencion de partos en servicio,vaginales,2009-05-01,19,19
TEOPONTE,atencion de partos en servicio,vaginales,2009-05-01,4,4
TIAWANACU,atencion de partos en servicio,vaginales,2009-05-01,14,14
TINGUIPAYA,atencion de partos en servicio,vaginales,2009-05-01,3,3
TIPUANI,atencion de partos en servicio,vaginales,2009-05-01,11,11
TIQUIPAYA,atencion de partos en servicio,vaginales,2009-05-01,42,42
TIRAQUE (CBBA),atencion de partos en servicio,vaginales,2009-05-01,54,54
TOCO,atencion de partos en servicio,vaginales,2009-05-01,4,4
TOLATA,atencion de partos en servicio,vaginales,2009-05-01,5,5
TOLEDO,atencion de partos en servicio,vaginales,2009-05-01,2,2
TOMAVE,atencion de partos en servicio,vaginales,2009-05-01,11,11
TOMINA,atencion de partos en servicio,vaginales,2009-05-01,8,8
TORO TORO,atencion de partos en servicio,vaginales,2009-05-01,5,5
TOTORA(CBBA),atencion de partos en servicio,vaginales,2009-05-01,17,17
TOTORA(ORR),atencion de partos en servicio,vaginales,2009-05-01,3,3
TRINIDAD,atencion de partos en servicio,vaginales,2009-05-01,226,226
TUPIZA,atencion de partos en servicio,vaginales,2009-05-01,48,48
TURCO,atencion de partos en servicio,vaginales,2009-05-01,5,5
UMALA,atencion de partos en servicio,vaginales,2009-05-01,2,2
UNCIA,atencion de partos en servicio,vaginales,2009-05-01,53,53
URIONDO (A. CONCEPCION),atencion de partos en servicio,vaginales,2009-05-01,9,9
URUBICHA,atencion de partos en servicio,vaginales,2009-05-01,10,10
UYUNI,atencion de partos en servicio,vaginales,2009-05-01,44,44
VACAS,atencion de partos en servicio,vaginales,2009-05-01,7,7
VALLEGRANDE,atencion de partos en servicio,vaginales,2009-05-01,13,13
VIACHA,atencion de partos en servicio,vaginales,2009-05-01,35,35
VILA VILA,atencion de partos en servicio,vaginales,2009-05-01,1,1
VILLA MONTES,atencion de partos en servicio,vaginales,2009-05-01,46,46
VILLA RIVERO,atencion de partos en servicio,vaginales,2009-05-01,5,5
VILLA SERRANO,atencion de partos en servicio,vaginales,2009-05-01,6,6
VILLA TUNARI,atencion de partos en servicio,vaginales,2009-05-01,96,96
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,vaginales,2009-05-01,10,10
VILLAZON,atencion de partos en servicio,vaginales,2009-05-01,33,33
VINTO,atencion de partos en servicio,vaginales,2009-05-01,48,48
VITICHI,atencion de partos en servicio,vaginales,2009-05-01,10,10
WARNES,atencion de partos en servicio,vaginales,2009-05-01,82,82
YACO,atencion de partos en servicio,vaginales,2009-05-01,1,1
YACUIBA,atencion de partos en servicio,vaginales,2009-05-01,107,107
YAMPARAEZ,atencion de partos en servicio,vaginales,2009-05-01,4,4
YANACACHI,atencion de partos en servicio,vaginales,2009-05-01,2,2
YAPACANI,atencion de partos en servicio,vaginales,2009-05-01,70,70
YOCALLA,atencion de partos en servicio,vaginales,2009-05-01,1,1
YOTALA,atencion de partos en servicio,vaginales,2009-05-01,4,4
YUNCHARA,atencion de partos en servicio,vaginales,2009-05-01,2,2
ZUDAÑEZ,atencion de partos en servicio,vaginales,2009-05-01,2,2
ACACIO,atencion de partos en servicio,vaginales,2009-06-01,3,3
ACHACACHI,atencion de partos en servicio,vaginales,2009-06-01,26,26
ACHOCALLA,atencion de partos en servicio,vaginales,2009-06-01,5,5
AIQUILE,atencion de partos en servicio,vaginales,2009-06-01,27,27
ALALAY,atencion de partos en servicio,vaginales,2009-06-01,2,2
ALCALA,atencion de partos en servicio,vaginales,2009-06-01,2,2
ANCORAIMES,atencion de partos en servicio,vaginales,2009-06-01,3,3
ANDAMARCA,atencion de partos en servicio,vaginales,2009-06-01,3,3
ANTEQUERA,atencion de partos en servicio,vaginales,2009-06-01,2,2
ANZALDO,atencion de partos en servicio,vaginales,2009-06-01,1,1
APOLO,atencion de partos en servicio,vaginales,2009-06-01,13,13
ARAMPAMPA,atencion de partos en servicio,vaginales,2009-06-01,8,8
ARANI,atencion de partos en servicio,vaginales,2009-06-01,10,10
ARBIETO,atencion de partos en servicio,vaginales,2009-06-01,14,14
ASCENCION DE GUARAYOS,atencion de partos en servicio,vaginales,2009-06-01,45,45
ATOCHA,atencion de partos en servicio,vaginales,2009-06-01,8,8
AYATA,atencion de partos en servicio,vaginales,2009-06-01,2,2
AYO AYO,atencion de partos en servicio,vaginales,2009-06-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,vaginales,2009-06-01,14,14
AZURDUY,atencion de partos en servicio,vaginales,2009-06-01,8,8
BATALLAS,atencion de partos en servicio,vaginales,2009-06-01,7,7
BAURES,atencion de partos en servicio,vaginales,2009-06-01,7,7
BELEN DE URMIRI,atencion de partos en servicio,vaginales,2009-06-01,1,1
BERMEJO,atencion de partos en servicio,vaginales,2009-06-01,49,49
BETANZOS,atencion de partos en servicio,vaginales,2009-06-01,16,16
BOYUIBE,atencion de partos en servicio,vaginales,2009-06-01,2,2
BUENA VISTA,atencion de partos en servicio,vaginales,2009-06-01,12,12
CABEZAS,atencion de partos en servicio,vaginales,2009-06-01,18,18
CAIROMA,atencion de partos en servicio,vaginales,2009-06-01,5,5
"CAIZA ""D""",atencion de partos en servicio,vaginales,2009-06-01,6,6
CAJUATA,atencion de partos en servicio,vaginales,2009-06-01,7,7
CALAMARCA,atencion de partos en servicio,vaginales,2009-06-01,6,6
CAMARGO,atencion de partos en servicio,vaginales,2009-06-01,12,12
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,vaginales,2009-06-01,5,5
CAMIRI,atencion de partos en servicio,vaginales,2009-06-01,43,43
CAPINOTA,atencion de partos en servicio,vaginales,2009-06-01,25,25
