,group,variable,month,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS REPETIDO,CONTROL DEL NIÑO (A) DE 2 AÑOS A MENOR DE 5 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
"CAIZA ""D""",control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,12,8,72,76,84,84,168
CAJUATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,1,38,41,38,42,80
CALACOTO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,4,33,20,35,24,59
CALAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,11,9,53,72,64,81,145
CAMARGO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,4,3,139,157,143,160,303
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,1,34,40,35,41,76
CAMIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,98,92,94,105,192,197,389
CAPINOTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,19,6,146,112,165,118,283
CAQUIAVIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,4,3,56,42,60,45,105
CARACOLLO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,21,35,85,95,106,130,236
CARANAVI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,70,78,221,202,291,280,571
CARANGAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,1,0,1,0,1
CARAPARI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,4,88,87,90,91,181
CARIPUYO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,4,3,145,134,149,137,286
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,3,18,19,18,22,40
CATACORA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,12,12,12,12,24
CHACARILLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,0,5,5,7,5,12
CHALLAPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,19,14,172,185,191,199,390
CHAQUI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,4,59,70,60,74,134
CHARAGUA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,8,8,180,214,188,222,410
CHARAÑA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,1,23,33,23,34,57
CHAYANTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,11,6,101,125,112,131,243
CHIMORE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,23,33,165,180,188,213,401
CHIPAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,0,8,8,9,8,17
CHOQUE COTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,1,21,17,22,18,40
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,5,2,69,52,74,54,128
CHUMA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,3,5,32,36,35,41,76
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,5,5,70,73,75,78,153
CKOCHAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,15,8,129,105,144,113,257
CLIZA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,10,4,104,76,114,80,194
COBIJA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,23,21,246,214,269,235,504
COCAPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,23,19,92,98,115,117,232
COCHABAMBA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,443,384,1421,1224,1864,1608,3472
COIPASA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,2,2,2,2,4
COLCAPIRHUA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,86,109,155,148,241,257,498
"COLCHA ""K""",control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,3,3,94,86,97,89,186
COLLANA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,3,12,21,14,24,38
COLOMI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,14,9,92,73,106,82,188
COLPA BELGICA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,10,9,6,9,16,18,34
COLQUECHACA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,26,29,164,193,190,222,412
COLQUENCHA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,3,4,22,16,25,20,45
COLQUIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,25,13,52,49,77,62,139
COMANCHE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,1,14,16,15,17,32
COMARAPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,92,125,92,125,217
COMBAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,13,20,13,20,33
CONCEPCION,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,24,23,50,42,74,65,139
COPACABANA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,7,6,40,32,47,38,85
CORIPATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,11,14,95,87,106,101,207
CORO CORO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,1,56,55,56,56,112
COROICO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,40,45,48,43,88,88,176
CORQUE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,12,6,45,40,57,46,103
COTAGAITA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,11,13,184,233,195,246,441
COTOCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,54,40,207,178,261,218,479
CUATRO CAÑADAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,87,78,67,80,154,158,312
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,3,4,3,4,7
CUEVO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,69,70,69,70,139
CULPINA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,5,4,212,261,217,265,482
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,4,33,25,35,29,64
CURVA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,1,15,9,16,10,26
DESAGUADERO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,3,17,14,19,17,36
EL ALTO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,678,630,1658,1570,2336,2200,4536
EL CHORO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,3,4,58,39,61,43,104
EL PUENTE(STC),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,0,116,96,117,96,213
EL PUENTE(TJA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,4,81,102,82,106,188
EL TORNO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,37,37,208,144,245,181,426
EL VILLAR,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,76,137,76,137,213
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,11,11,123,144,134,155,289
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,137,119,141,149,278,268,546
ESCARA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,1,2,1,2,3
ESCOMA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,4,1,18,25,22,26,48
ESMERALDA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,1,1,1,1,2
EUCALIPTUS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,4,3,42,30,46,33,79
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,1,9,16,11,17,28
EXALTACION,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,23,16,23,16,39
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,2,66,71,66,73,139
FILADELFIA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,13,6,34,23,47,29,76
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,27,29,104,96,131,125,256
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,10,7,40,43,50,50,100
GUANAY,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,3,105,96,107,99,206
GUAQUI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,2,21,17,23,19,42
GUAYARAMERIN,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,3,4,201,209,204,213,417
GUTIERREZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,6,5,155,138,161,143,304
HUACARETA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,8,5,75,83,83,88,171
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,2,35,40,36,42,78
HUACHACALLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,1,12,8,14,9,23
HUANUNI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,10,17,83,72,93,89,182
HUARACAJE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,8,5,8,5,13
HUARINA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,8,12,13,8,21,20,41
HUAYLLAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,2,30,23,31,25,56
HUMANATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,8,5,5,3,13,8,21
ICHOCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,5,1,28,44,33,45,78
ICLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,4,7,260,279,264,286,550
INCAHUASI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,2,168,194,169,196,365
INGAVI (HUMAITA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,16,11,16,11,27
INQUISIVI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,6,2,53,55,59,57,116
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,14,11,105,115,119,126,245
IXIAMAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,3,6,63,77,66,83,149
JESUS DE MACHACA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,6,3,60,63,66,66,132
LA ASUNTA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,52,55,106,123,158,178,336
LA GUARDIA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,37,23,338,318,375,341,716
LA PAZ,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,708,648,1685,1545,2393,2193,4586
LAGUNILLAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,2,130,105,131,107,238
LAJA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,4,4,51,67,55,71,126
LAS CARRERAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,1,58,47,59,48,107
LICOMA PAMPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,4,10,21,12,25,37
LLALLAGUA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,8,16,99,128,107,144,251
LLICA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,2,46,36,47,38,85
LORETO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,5,6,49,45,54,51,105
LURIBAY,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,4,3,56,59,60,62,122
MACHACAMARCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,1,29,32,31,33,64
MACHARETI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,5,182,134,183,139,322
MAGDALENA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,8,5,66,71,74,76,150
MAIRANA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,7,7,48,50,55,57,112
MALLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,1,2,18,18,19,20,39
MAPIRI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,64,47,64,47,111
MECAPACA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,5,3,42,50,47,53,100
MINEROS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,6,10,33,112,39,122,161
MIZQUE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,11,26,60,67,71,93,164
MOCOMOCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,7,5,35,32,42,37,79
MOJINETE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,5,11,5,11,16
MOJOCOYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,3,8,77,84,80,92,172
MONTEAGUDO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,9,21,264,254,273,275,548
MONTERO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,141,165,510,534,651,699,1350
MORO MORO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,1,15,16,17,17,34
MOROCHATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,13,14,58,58,71,72,143
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,3,2,5,7,8,9,17
NAZACARA DE PACAJES,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,0,0,52,54,52,54,106
OCURI,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,11,29,140,140,151,169,320
OKINAWA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,3,1,89,90,92,91,183
OMEREQUE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,11,6,47,34,58,40,98
ORURO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,179,157,772,764,951,921,1872
PADCAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,14,9,150,135,164,144,308
PADILLA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,7,6,163,180,170,186,356
PAILON,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,8,23,153,129,161,152,313
PALCA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,11,7,26,30,37,37,74
PALOS BLANCOS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,34,32,175,159,209,191,400
PAMPA AULLAGAS,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,4,0,15,10,19,10,29
PAMPA GRANDE,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,3,3,23,25,26,28,54
PAPEL PAMPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,4,14,9,16,13,29
PASORAPA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,25,18,38,23,63,41,104
PATACAMAYA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,17,13,43,30,60,43,103
PAZÑA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,9,3,99,94,108,97,205
PELECHUCO,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,2,6,27,22,29,28,57
POCOATA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,22,21,153,146,175,167,342
POCONA,control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,31,35,69,52,100,87,187
POJO (CBBA),control de crecimiento infantil,control del nino (a) de 2 anos a menor de 5 anos,2010-12-01,6,8,81,66,87,74,161
