,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,23,34,15,17,38,51,89
SACACA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,216,208,0,1,216,209,425
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,112,89,23,17,135,106,241
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,75,87,4,11,79,98,177
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,97,86,62,49,159,135,294
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2019-03-01,30,24,0,0,30,24,54
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2019-03-01,211,220,17,6,228,226,454
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,15,18,3,1,18,19,37
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,39,28,1,0,40,28,68
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,100,72,2,4,102,76,178
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,117,91,21,9,138,100,238
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,622,635,42,34,664,669,1333
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,187,164,9,15,196,179,375
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2019-03-01,270,250,29,20,299,270,569
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,413,353,68,24,481,377,858
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,930,903,20,13,950,916,1866
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2019-03-01,41,41,3,2,44,43,87
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2019-03-01,95,84,0,0,95,84,179
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2019-03-01,70,62,0,1,70,63,133
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2019-03-01,164,151,28,14,192,165,357
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,149,126,18,8,167,134,301
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2019-03-01,700,620,87,102,787,722,1509
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2019-03-01,176,138,9,5,185,143,328
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2019-03-01,360,331,10,13,370,344,714
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2019-03-01,388,338,58,41,446,379,825
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2019-03-01,141,139,61,51,202,190,392
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,179,169,30,18,209,187,396
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2019-03-01,48,36,0,0,48,36,84
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,405,332,26,29,431,361,792
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,262,269,26,20,288,289,577
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,39,51,0,0,39,51,90
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2019-03-01,11,11,1,0,12,11,23
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,31,24,5,2,36,26,62
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2019-03-01,43,53,1,0,44,53,97
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2019-03-01,96,99,70,96,166,195,361
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,71,63,18,11,89,74,163
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2019-03-01,111,103,20,16,131,119,250
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,172,147,78,86,250,233,483
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,12526,11244,2356,2663,14882,13907,28789
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,188,186,5,7,193,193,386
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,315,323,20,32,335,355,690
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,30,17,1,0,31,17,48
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,77,81,14,15,91,96,187
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,18,17,0,1,18,18,36
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,17,15,0,0,17,15,32
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2019-03-01,79,67,5,7,84,74,158
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2019-03-01,21,25,5,2,26,27,53
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,77,74,0,0,77,74,151
SENA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,76,71,1,0,77,71,148
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,527,471,36,32,563,503,1066
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2019-03-01,161,151,5,2,166,153,319
SICAYA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,33,59,2,5,35,64,99
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2019-03-01,547,525,62,71,609,596,1205
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2019-03-01,119,115,8,6,127,121,248
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,66,64,1,2,67,66,133
SORATA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,178,156,35,30,213,186,399
SUCRE,consulta externa,ninos  de 1 a 4 anos,2019-03-01,3645,3334,525,456,4170,3790,7960
TACACHI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,25,21,0,0,25,21,46
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,150,129,38,31,188,160,348
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,84,69,2,2,86,71,157
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,72,67,7,2,79,69,148
TAHUA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,14,13,1,0,15,13,28
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,213,228,11,13,224,241,465
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,134,136,2,6,136,142,278
TARACO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,24,18,9,7,33,25,58
TARATA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,110,99,4,5,114,104,218
TARIJA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,2788,2398,808,638,3596,3036,6632
TARVITA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,346,295,13,8,359,303,662
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2019-03-01,197,174,9,9,206,183,389
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2019-03-01,58,38,17,17,75,55,130
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,166,131,2,6,168,137,305
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,108,117,16,20,124,137,261
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,945,920,59,77,1004,997,2001
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2019-03-01,155,150,24,12,179,162,341
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2019-03-01,9,8,0,0,9,8,17
TOCO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,58,53,44,38,102,91,193
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2019-03-01,6,3,1,1,7,4,11
TOLATA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,106,98,24,25,130,123,253
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,38,36,0,2,38,38,76
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2019-03-01,121,137,2,0,123,137,260
TOMINA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,181,136,4,3,185,139,324
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,150,116,0,0,150,116,266
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2019-03-01,140,124,4,8,144,132,276
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2019-03-01,39,61,8,6,47,67,114
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2019-03-01,27,23,0,1,27,24,51
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2019-03-01,1433,1319,175,192,1608,1511,3119
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,593,553,43,41,636,594,1230
TURCO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,31,33,4,4,35,37,72
UMALA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,55,51,3,2,58,53,111
UNCIA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,258,229,3,2,261,231,492
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2019-03-01,254,311,25,40,279,351,630
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,91,107,6,13,97,120,217
UYUNI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,300,252,35,12,335,264,599
VACAS,consulta externa,ninos  de 1 a 4 anos,2019-03-01,90,71,42,28,132,99,231
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2019-03-01,123,160,45,47,168,207,375
VIACHA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,660,574,148,108,808,682,1490
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,39,55,1,0,40,55,95
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2019-03-01,160,141,3,3,163,144,307
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2019-03-01,616,669,37,22,653,691,1344
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2019-03-01,57,42,0,1,57,43,100
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,104,90,32,27,136,117,253
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,193,205,1,0,194,205,399
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,1920,1804,182,148,2102,1952,4054
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2019-03-01,73,63,1,0,74,63,137
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2019-03-01,454,458,24,46,478,504,982
VINTO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,483,461,50,56,533,517,1050
VITICHI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,83,79,0,1,83,80,163
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2019-03-01,14,7,1,0,15,7,22
WARNES,consulta externa,ninos  de 1 a 4 anos,2019-03-01,1482,1392,155,156,1637,1548,3185
YACO,consulta externa,ninos  de 1 a 4 anos,2019-03-01,72,60,13,9,85,69,154
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,1197,1129,208,189,1405,1318,2723
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2019-03-01,63,55,0,1,63,56,119
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,54,48,2,8,56,56,112
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2019-03-01,896,813,38,43,934,856,1790
YOCALLA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,72,67,0,0,72,67,139
YOTALA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,89,86,90,80,179,166,345
YUNCHARA,consulta externa,ninos  de 1 a 4 anos,2019-03-01,154,136,1,0,155,136,291
YUNGUYO DE LITORAL,consulta externa,ninos  de 1 a 4 anos,2019-03-01,1,1,0,0,1,1,2
ZUDAÑEZ,consulta externa,ninos  de 1 a 4 anos,2019-03-01,100,114,6,8,106,122,228
ACACIO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,48,35,0,0,48,35,83
ACHACACHI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,206,211,26,20,232,231,463
ACHOCALLA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,193,173,8,5,201,178,379
AIQUILE,consulta externa,ninos  de 1 a 4 anos,2019-04-01,170,174,27,18,197,192,389
ALALAY,consulta externa,ninos  de 1 a 4 anos,2019-04-01,15,20,1,4,16,24,40
ALCALA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,34,48,3,1,37,49,86
ALTO BENI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,198,184,2,0,200,184,384
ANCORAIMES,consulta externa,ninos  de 1 a 4 anos,2019-04-01,61,75,1,2,62,77,139
ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,40,34,5,3,45,37,82
ANTEQUERA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,26,24,6,9,32,33,65
ANZALDO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,56,73,9,7,65,80,145
APOLO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,268,294,67,85,335,379,714
ARAMPAMPA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,40,43,0,0,40,43,83
ARANI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,84,85,4,20,88,105,193
ARBIETO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,404,330,27,39,431,369,800
ARQUE,consulta externa,ninos  de 1 a 4 anos,2019-04-01,139,149,0,6,139,155,294
ASCENCION DE GUARAYOS,consulta externa,ninos  de 1 a 4 anos,2019-04-01,297,254,15,10,312,264,576
ATOCHA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,246,197,21,17,267,214,481
AUCAPATA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,48,55,4,1,52,56,108
AYATA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,63,43,3,0,66,43,109
AYO AYO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,56,48,10,7,66,55,121
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos  de 1 a 4 anos,2019-04-01,291,274,5,7,296,281,577
AZURDUY,consulta externa,ninos  de 1 a 4 anos,2019-04-01,196,180,2,0,198,180,378
BATALLAS,consulta externa,ninos  de 1 a 4 anos,2019-04-01,60,55,40,42,100,97,197
BAURES,consulta externa,ninos  de 1 a 4 anos,2019-04-01,88,84,8,14,96,98,194
BELEN DE ANDAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,18,19,0,1,18,20,38
BELEN DE URMIRI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,16,14,0,0,16,14,30
BELLA FLOR,consulta externa,ninos  de 1 a 4 anos,2019-04-01,43,47,2,2,45,49,94
BERMEJO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,871,811,45,49,916,860,1776
BETANZOS,consulta externa,ninos  de 1 a 4 anos,2019-04-01,269,288,9,3,278,291,569
BOLIVAR,consulta externa,ninos  de 1 a 4 anos,2019-04-01,51,50,3,3,54,53,107
BOLPEBRA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,28,27,1,3,29,30,59
BOYUIBE,consulta externa,ninos  de 1 a 4 anos,2019-04-01,89,85,3,7,92,92,184
BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,214,174,21,11,235,185,420
CABEZAS,consulta externa,ninos  de 1 a 4 anos,2019-04-01,328,355,58,48,386,403,789
CAIROMA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,109,111,13,9,122,120,242
"CAIZA ""D""",consulta externa,ninos  de 1 a 4 anos,2019-04-01,148,170,1,6,149,176,325
CAJUATA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,199,183,3,1,202,184,386
CALACOTO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,42,43,1,2,43,45,88
CALAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,100,81,12,1,112,82,194
CAMARGO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,178,136,3,4,181,140,321
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos  de 1 a 4 anos,2019-04-01,16,19,1,2,17,21,38
CAMIRI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,636,521,46,54,682,575,1257
CAPINOTA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,329,237,60,47,389,284,673
CAQUIAVIRI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,73,83,7,7,80,90,170
CARACOLLO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,415,369,8,8,423,377,800
CARANAVI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,593,562,254,281,847,843,1690
CARANGAS,consulta externa,ninos  de 1 a 4 anos,2019-04-01,1,0,0,0,1,0,1
CARAPARI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,240,207,48,34,288,241,529
CARIPUYO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,71,59,0,0,71,59,130
CARMEN RIVERO TORREZ,consulta externa,ninos  de 1 a 4 anos,2019-04-01,43,64,7,10,50,74,124
CATACORA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,23,28,7,6,30,34,64
CHACARILLA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,20,15,6,1,26,16,42
CHALLAPATA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,272,262,14,20,286,282,568
CHAQUI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,83,72,1,0,84,72,156
CHARAGUA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,461,408,46,45,507,453,960
CHARAÑA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,14,6,2,2,16,8,24
CHAYANTA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,133,107,0,1,133,108,241
CHIMORE,consulta externa,ninos  de 1 a 4 anos,2019-04-01,483,427,76,71,559,498,1057
CHIPAYA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,19,14,0,0,19,14,33
CHOQUE COTA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,8,6,1,0,9,6,15
CHUA COCANI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,17,17,1,1,18,18,36
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos  de 1 a 4 anos,2019-04-01,269,258,24,15,293,273,566
CHUMA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,52,51,2,1,54,52,106
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,62,69,0,1,62,70,132
CKOCHAS,consulta externa,ninos  de 1 a 4 anos,2019-04-01,144,108,0,0,144,108,252
CLIZA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,219,175,41,31,260,206,466
COBIJA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,931,834,147,121,1078,955,2033
COCAPATA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,226,239,1,2,227,241,468
COCHABAMBA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,11092,10030,3378,3093,14470,13123,27593
COIPASA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,6,3,0,0,6,3,9
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,361,341,227,280,588,621,1209
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2019-04-01,230,192,26,20,256,212,468
COLLANA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,25,26,0,0,25,26,51
COLOMI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,193,212,44,27,237,239,476
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,86,99,12,26,98,125,223
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,406,356,2,2,408,358,766
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,110,73,7,5,117,78,195
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,147,128,16,21,163,149,312
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2019-04-01,11,22,0,0,11,22,33
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,191,190,31,27,222,217,439
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,12,22,0,0,12,22,34
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2019-04-01,232,179,29,29,261,208,469
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,61,69,9,8,70,77,147
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,229,220,48,40,277,260,537
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,86,90,0,9,86,99,185
COROICO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,161,163,37,42,198,205,403
CORQUE,consulta externa,ninos  de 1 a 4 anos,2019-04-01,59,67,7,4,66,71,137
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,331,298,23,34,354,332,686
COTOCA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,776,784,96,140,872,924,1796
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2019-04-01,328,297,56,74,384,371,755
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2019-04-01,16,27,0,3,16,30,46
CUEVO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,71,93,12,12,83,105,188
CULPINA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,182,155,3,2,185,157,342
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2019-04-01,41,49,4,5,45,54,99
CURVA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,36,18,2,0,38,18,56
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,35,44,10,6,45,50,95
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,10060,9312,2953,2940,13013,12252,25265
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,47,37,0,0,47,37,84
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2019-04-01,202,205,5,5,207,210,417
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2019-04-01,227,162,12,10,239,172,411
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,801,773,345,340,1146,1113,2259
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2019-04-01,38,34,0,4,38,38,76
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2019-04-01,322,296,5,3,327,299,626
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,579,580,46,58,625,638,1263
ESCARA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,5,4,0,0,5,4,9
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,44,42,4,3,48,45,93
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,2,0,1,1,3,1,4
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2019-04-01,64,44,0,0,64,44,108
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2019-04-01,32,23,0,0,32,23,55
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2019-04-01,41,24,2,1,43,25,68
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,221,191,37,27,258,218,476
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,82,85,0,1,82,86,168
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,304,321,62,60,366,381,747
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2019-04-01,85,60,17,15,102,75,177
GUANAY,consulta externa,ninos  de 1 a 4 anos,2019-04-01,228,257,70,49,298,306,604
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,31,19,0,0,31,19,50
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2019-04-01,489,426,29,17,518,443,961
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2019-04-01,137,142,11,13,148,155,303
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,108,136,6,16,114,152,266
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2019-04-01,47,40,10,6,57,46,103
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,11,9,0,0,11,9,20
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,290,252,92,66,382,318,700
HUARACAJE,consulta externa,ninos  de 1 a 4 anos,2019-04-01,66,60,2,3,68,63,131
HUARINA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,57,47,11,13,68,60,128
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,20,11,16,19,36,30,66
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,44,29,6,6,50,35,85
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,40,33,0,0,40,33,73
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,33,40,3,7,36,47,83
ICLA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,165,152,42,40,207,192,399
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,206,207,2,2,208,209,417
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2019-04-01,45,28,0,0,45,28,73
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2019-04-01,104,112,3,1,107,113,220
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2019-04-01,230,200,32,20,262,220,482
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2019-04-01,225,252,1,10,226,262,488
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,102,108,49,49,151,157,308
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,553,516,14,15,567,531,1098
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,1596,1472,296,215,1892,1687,3579
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2019-04-01,10773,9922,2551,2477,13324,12399,25723
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,4,1,0,0,4,1,5
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2019-04-01,131,122,8,6,139,128,267
LAJA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,140,129,11,11,151,140,291
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2019-04-01,41,44,3,0,44,44,88
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,38,15,3,1,41,16,57
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,621,594,13,11,634,605,1239
LLICA,consulta externa,ninos  de 1 a 4 anos,2019-04-01,32,34,0,1,32,35,67
LORETO,consulta externa,ninos  de 1 a 4 anos,2019-04-01,51,52,2,5,53,57,110
