municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,427,427
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,403,403
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,61,61
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,247,247
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,186,186
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,123,123
COROICO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,248,248
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,713,713
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,372,372
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2013-05-01,30,30
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,402,402
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
CURVA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,5952,5952
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2013-05-01,186,186
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,713,713
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,308,308
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,96,96
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,342,342
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,310,310
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,217,217
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,622,622
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,152,152
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,372,372
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2013-05-01,22,22
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,372,372
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
HUATAJATA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,60,60
ICLA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,245,245
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,310,310
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2013-05-01,155,155
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,155,155
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,279,279
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,868,868
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,14601,14601
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
LAJA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,279,279
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,372,372
LLICA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,185,185
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,155,155
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,155,155
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,155,155
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,837,837
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,30,30
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,264,264
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,712,712
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,1302,1302
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,310,310
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2013-05-01,58,58
OCURI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,248,248
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,186,186
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,248,248
ORURO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,4041,4041
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,403,403
PAILON,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,294,294
PALCA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,434,434
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,155,155
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,341,341
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
POCONA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,494,494
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2013-05-01,310,310
POOPO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
PORCO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,71,71
POROMA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,807,807
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,367,367
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,713,713
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,186,186
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,2108,2108
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,242,242
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,155,155
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,58,58
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,90,90
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,160,160
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,310,310
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,1238,1238
PUNA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,713,713
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,682,682
QUIME,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,91,91
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
REYES,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,775,775
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,273,273
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
SACABA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,1395,1395
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,91,91
SACACA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,139,139
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,276,276
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,155,155
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,433,433
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,217,217
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,403,403
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,494,494
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,1395,1395
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2013-05-01,28,28
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,992,992
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,179,179
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,775,775
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2013-05-01,83,83
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,574,574
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,218,218
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,333,333
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,186,186
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,248,248
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,16478,16478
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,93,93
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,401,401
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,94,94
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,155,155
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,89,89
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,31,31
SENA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,80,80
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,465,465
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2013-05-01,366,366
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,55,55
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,775,775
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,338,338
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,155,155
SORATA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,124,124
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,3776,3776
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,62,62
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,186,186
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2013-05-01,713,713
