municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
TARIJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3352,3352
TARVITA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,53,53
TEOPONTE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,10,10
TIAWANACU,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,2,2
TINGUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,63,63
TIQUIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,439,439
TIRAQUE (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,28,28
TITO YUPANQUI (PARQUIPUJIO),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,7,7
TODOS SANTOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,5,5
TOLATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,11,11
TOLEDO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,28,28
TOMAVE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,11,11
TOMINA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,27,27
TORO TORO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,76,76
TOTORA(CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,41,41
TOTORA(ORR),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,7,7
TRIGAL,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
TRINIDAD,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,96,96
TUPIZA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,35,35
TURCO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,17,17
UMALA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,6,6
UNCIA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,62,62
URIONDO (A. CONCEPCION),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,42,42
URUBICHA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
UYUNI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,3,3
VACAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,7,7
VALLEGRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,53,53
VIACHA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,65,65
VILA VILA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,10,10
VILLA MONTES,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,8,8
VILLA RIVERO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,18,18
VILLA SERRANO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,43,43
VILLA TUNARI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,53,53
VILLA VACA GUZMAN (MUYUPAMPA),actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,9,9
VILLAZON,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,159,159
VINTO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,15,15
VITICHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,37,37
WALDO BALLIVIAN,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,1,1
WARNES,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,9,9
YACO,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,12,12
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,292,292
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,46,46
YANACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,17,17
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,4,4
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,75,75
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,72,72
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-10-01,39,39
ACACIO,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,5,5
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,113,113
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,17,17
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,42,42
ALALAY,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,3,3
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,20,20
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,8,8
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,46,46
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,6,6
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,18,18
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,15,15
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,30,30
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,1,1
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,1,1
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,14,14
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,1,1
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,5,5
AUCAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,36,36
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,42,42
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,8,8
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,12,12
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,9,9
BELEN DE URMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,1,1
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,144,144
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,100,100
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,46,46
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,7,7
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,11,11
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,3,3
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,9,9
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,24,24
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,22,22
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,21,21
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,62,62
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,9,9
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,15,15
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,16,16
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,31,31
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,66,66
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,23,23
CARIPUYO,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,43,43
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,4,4
CATACORA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,1,1
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,28,28
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,8,8
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,21,21
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,4,4
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,1,1
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,35,35
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,4,4
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,315,315
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,5,5
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,2,2
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,10,10
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,2,2
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,1,1
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,47,47
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,2,2
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,6,6
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,3,3
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,7,7
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,20,20
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,112,112
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,3,3
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,25,25
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,2,2
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,9,9
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,67,67
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,9,9
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,1,1
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,770,770
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,24,24
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2008-11-01,5,5
