,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,0,9,14,11,14,25
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,1,17,18,18,19,37
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,1,1,1,2
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,5,2,5,2,7
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,1,0,0,2,1,3
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,0,5,2,7,2,9
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,1,7,6,9,7,16
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,13,3,34,22,47,25,72
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,7,1,16,13,23,14,37
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,4,3,0,4,4,7,11
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,2,1,2,1,3
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,1,1,6,2,7,9
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,3,1,2,0,5,1,6
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,0,1,1,1,2
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,3,1,32,46,35,47,82
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,2,5,9,5,11,16
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,1,1,1,2
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,2,1,2,1,3
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,0,1,0,1
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,1,10,8,10,9,19
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,0,7,4,9,4,13
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,0,9,8,11,8,19
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,3,1,3,1,4
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,0,13,11,15,11,26
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,2,3,4,5,6,11
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,8,6,9,6,15
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,5,1,5,1,6
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,3,5,4,5,9
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,1,1,1,2
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,4,0,3,3,7,3,10
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,1,12,8,12,9,21
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,3,3,5,5,8,13
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,1,0,4,0,5,5
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,2,8,10,9,12,21
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,4,4,4,4,8
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,3,4,3,4,7
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,1,0,1,1,2,3
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,13,4,48,40,61,44,105
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,0,8,7,10,7,17
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,9,10,41,41,50,51,101
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,3,1,3,4
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,3,12,17,12,20,32
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,3,8,13,5,16,13,29
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,1,2,2,2,3,5
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,0,0,1,0,1
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,16,10,17,10,27
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,8,9,8,9,17
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,6,28,31,29,37,66
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,13,6,13,6,19
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,1,1,3,2,4,6
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,17,14,46,43,63,57,120
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,6,8,20,17,26,25,51
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,11,19,12,19,31
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,1,7,10,8,11,19
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,3,2,3,2,5
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,0,1,0,1,1
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,8,3,32,26,40,29,69
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,1,0,0,0,1,1
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,5,5,35,26,40,31,71
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,0,0,1,0,1
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,5,4,5,4,9
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,2,5,2,5,7
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,48,37,48,37,85
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,12,3,12,3,15
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,0,0,1,0,1
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,3,0,3,4,6,4,10
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,1,12,17,13,18,31
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,0,0,1,0,1
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,4,0,3,6,7,6,13
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,1,7,7,8,8,16
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,6,4,7,9,13,13,26
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,0,2,0,2,2
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,1,6,9,6,10,16
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,2,17,17,18,19,37
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,3,1,3,4
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,1,1,2,3,3,6
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,4,2,5,2,7
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,64,60,1080,1109,1144,1169,2313
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,1,1,1,2
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,3,5,4,5,9
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,2,1,2,1,3
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,3,2,4,2,6
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,4,5,4,5,9
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,1,2,2,2,3,5
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,0,1,0,1
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,2,2,2,2,4
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,3,15,24,17,27,44
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,1,7,7,8,8,16
GAIOC JATUN AYLLU YURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,11,7,11,7,18
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,2,2,2,2,4
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,7,5,6,5,13,18
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,2,6,9,8,11,19
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,1,0,1,0,2,2
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,4,1,5,1,6
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,4,6,4,6,10
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,2,3,3,3,6
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,4,1,30,34,34,35,69
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,0,5,0,5,5
HUATAJATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,0,1,0,1,1
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,1,1,2,1,3,4
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,1,8,8,8,9,17
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,2,9,9,10,11,21
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,13,12,14,12,26
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,3,27,19,29,22,51
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,2,1,2,3
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,6,6,21,22,27,28,55
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,2,16,8,17,10,27
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,0,1,0,1,1
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,3,4,3,4,7
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,3,6,4,6,10
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,6,5,20,14,26,19,45
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,2,0,1,1,3,4
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,4,0,5,9,9,9,18
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,4,1,0,3,4,7
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,2,1,2,3
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,0,1,0,1
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,15,30,110,100,125,130,255
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,4,1,4,5
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,2,2,2,2,4
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,2,3,2,3,5
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,4,1,4,1,5
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,0,3,0,3,3
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,3,4,4,4,8
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,3,1,8,6,11,7,18
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,2,0,2,0,2
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,1,3,4,4,5,9
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,3,2,3,2,5
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,9,10,9,10,19
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,5,2,28,22,33,24,57
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,1,0,1,0,1
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,2,2,2,2,4
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,7,2,8,2,10
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,0,0,2,2,2,2,4
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,1,29,31,31,32,63
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,1,0,3,10,4,10,14
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2024-07-01,2,0,4,4,6,4,10
