municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,7,7
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,7,7
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,10,10
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,32,32
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,1134,1134
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,8,8
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,32,32
SANTIAGO DE CALLAPA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,16,16
SANTIAGO DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,15,15
SENA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,14,14
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,34,34
SICAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,39,39
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,18,18
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,16,16
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,24,24
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,316,316
TACACHI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,1,1
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,8,8
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,18,18
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,33,33
TAHUA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,41,41
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,51,51
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,164,164
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,34,34
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,5,5
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,38,38
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,21,21
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,93,93
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,1,1
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,7,7
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,5,5
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,9,9
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,9,9
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,14,14
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,20,20
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,6,6
TRIGAL,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,2,2
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,89,89
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,72,72
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,42,42
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,15,15
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,9,9
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,39,39
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,28,28
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,17,17
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,34,34
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,1,1
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,21,21
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,4,4
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,77,77
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,12,12
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,58,58
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,41,41
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,13,13
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,84,84
YACO,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,9,9
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,31,31
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,16,16
YANACACHI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,59,59
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,3,3
YOTALA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,11,11
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,7,7
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2006-11-01,18,18
ACACIO,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,18,18
ACHACACHI,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,33,33
ACHOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,8,8
AIQUILE,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,37,37
ALCALA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,8,8
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,18,18
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,1,1
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,1,1
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,8,8
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,32,32
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,14,14
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,1,1
ARBIETO,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,4,4
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,13,13
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,51,51
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,11,11
AUCAPATA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,2,2
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,7,7
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,20,20
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,21,21
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,6,6
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,2,2
BELEN DE ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,1,1
BELEN DE URMIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,1,1
BELLA FLOR,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,2,2
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,27,27
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,42,42
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,22,22
BOLPEBRA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,2,2
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,3,3
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,14,14
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,13,13
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,16,16
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,6,6
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,8,8
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,3,3
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,12,12
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,29,29
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,10,10
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,37,37
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,28,28
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,4,4
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,25,25
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,95,95
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,6,6
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,3,3
CATACORA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,3,3
CHACARILLA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,1,1
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,42,42
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,8,8
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,35,35
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,1,1
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,24,24
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,18,18
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,4,4
CHOQUE COTA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,15,15
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,8,8
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,23,23
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,38,38
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,721,721
COIPASA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,1,1
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,34,34
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,9,9
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2006-12-01,3,3
