municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2009-08-01,160,160
SAN PEDRO DE BUENA VISTA,internaciones,dias camas ocupadas maternidad,2009-08-01,16,16
SAN PEDRO DE TIQUINA,internaciones,dias camas ocupadas maternidad,2009-08-01,2,2
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2009-08-01,9,9
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-08-01,48,48
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-08-01,26,26
SANTA ANA,internaciones,dias camas ocupadas maternidad,2009-08-01,64,64
SANTA CRUZ DE LA SIERRA,internaciones,dias camas ocupadas maternidad,2009-08-01,7464,7464
SANTA ROSA,internaciones,dias camas ocupadas maternidad,2009-08-01,29,29
SANTA ROSA DEL SARA,internaciones,dias camas ocupadas maternidad,2009-08-01,44,44
SANTIAGO DE CALLAPA,internaciones,dias camas ocupadas maternidad,2009-08-01,4,4
SANTIAGO DE HUARI,internaciones,dias camas ocupadas maternidad,2009-08-01,3,3
SANTIAGO DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-08-01,2,2
SANTIVAÑES,internaciones,dias camas ocupadas maternidad,2009-08-01,1,1
SAPAHAQUI,internaciones,dias camas ocupadas maternidad,2009-08-01,6,6
SENA,internaciones,dias camas ocupadas maternidad,2009-08-01,6,6
SICA SICA (VILLA AROMA),internaciones,dias camas ocupadas maternidad,2009-08-01,3,3
SIPE SIPE,internaciones,dias camas ocupadas maternidad,2009-08-01,37,37
SOPACHUY,internaciones,dias camas ocupadas maternidad,2009-08-01,18,18
SORACACHI,internaciones,dias camas ocupadas maternidad,2009-08-01,36,36
SORATA,internaciones,dias camas ocupadas maternidad,2009-08-01,11,11
SUCRE,internaciones,dias camas ocupadas maternidad,2009-08-01,1981,1981
TACACHI,internaciones,dias camas ocupadas maternidad,2009-08-01,2,2
TACACOMA,internaciones,dias camas ocupadas maternidad,2009-08-01,8,8
TACOBAMBA,internaciones,dias camas ocupadas maternidad,2009-08-01,3,3
TACOPAYA,internaciones,dias camas ocupadas maternidad,2009-08-01,7,7
TARABUCO,internaciones,dias camas ocupadas maternidad,2009-08-01,128,128
TARACO,internaciones,dias camas ocupadas maternidad,2009-08-01,2,2
TARATA,internaciones,dias camas ocupadas maternidad,2009-08-01,12,12
TARIJA,internaciones,dias camas ocupadas maternidad,2009-08-01,197,197
TARVITA,internaciones,dias camas ocupadas maternidad,2009-08-01,90,90
TEOPONTE,internaciones,dias camas ocupadas maternidad,2009-08-01,13,13
TIAWANACU,internaciones,dias camas ocupadas maternidad,2009-08-01,13,13
TIPUANI,internaciones,dias camas ocupadas maternidad,2009-08-01,16,16
TIQUIPAYA,internaciones,dias camas ocupadas maternidad,2009-08-01,164,164
TIRAQUE (CBBA),internaciones,dias camas ocupadas maternidad,2009-08-01,179,179
TOCO,internaciones,dias camas ocupadas maternidad,2009-08-01,10,10
TOLATA,internaciones,dias camas ocupadas maternidad,2009-08-01,2,2
TOLEDO,internaciones,dias camas ocupadas maternidad,2009-08-01,2,2
TOMAVE,internaciones,dias camas ocupadas maternidad,2009-08-01,9,9
TOMINA,internaciones,dias camas ocupadas maternidad,2009-08-01,28,28
TORO TORO,internaciones,dias camas ocupadas maternidad,2009-08-01,6,6
TOTORA(CBBA),internaciones,dias camas ocupadas maternidad,2009-08-01,65,65
TOTORA(ORR),internaciones,dias camas ocupadas maternidad,2009-08-01,7,7
TRIGAL,internaciones,dias camas ocupadas maternidad,2009-08-01,2,2
TRINIDAD,internaciones,dias camas ocupadas maternidad,2009-08-01,831,831
TUPIZA,internaciones,dias camas ocupadas maternidad,2009-08-01,157,157
TURCO,internaciones,dias camas ocupadas maternidad,2009-08-01,4,4
UMALA,internaciones,dias camas ocupadas maternidad,2009-08-01,1,1
UNCIA,internaciones,dias camas ocupadas maternidad,2009-08-01,21,21
URUBICHA,internaciones,dias camas ocupadas maternidad,2009-08-01,21,21
UYUNI,internaciones,dias camas ocupadas maternidad,2009-08-01,72,72
VACAS,internaciones,dias camas ocupadas maternidad,2009-08-01,4,4
VALLEGRANDE,internaciones,dias camas ocupadas maternidad,2009-08-01,120,120
VIACHA,internaciones,dias camas ocupadas maternidad,2009-08-01,113,113
VILLA MONTES,internaciones,dias camas ocupadas maternidad,2009-08-01,155,155
VILLA RIVERO,internaciones,dias camas ocupadas maternidad,2009-08-01,7,7
VILLA SERRANO,internaciones,dias camas ocupadas maternidad,2009-08-01,39,39
VILLA TUNARI,internaciones,dias camas ocupadas maternidad,2009-08-01,358,358
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,dias camas ocupadas maternidad,2009-08-01,16,16
VILLAZON,internaciones,dias camas ocupadas maternidad,2009-08-01,183,183
VINTO,internaciones,dias camas ocupadas maternidad,2009-08-01,72,72
VITICHI,internaciones,dias camas ocupadas maternidad,2009-08-01,10,10
WARNES,internaciones,dias camas ocupadas maternidad,2009-08-01,171,171
YACO,internaciones,dias camas ocupadas maternidad,2009-08-01,4,4
YACUIBA,internaciones,dias camas ocupadas maternidad,2009-08-01,341,341
YAMPARAEZ,internaciones,dias camas ocupadas maternidad,2009-08-01,29,29
YANACACHI,internaciones,dias camas ocupadas maternidad,2009-08-01,4,4
YAPACANI,internaciones,dias camas ocupadas maternidad,2009-08-01,125,125
YOTALA,internaciones,dias camas ocupadas maternidad,2009-08-01,42,42
ZUDAÑEZ,internaciones,dias camas ocupadas maternidad,2009-08-01,8,8
ACACIO,internaciones,dias camas ocupadas maternidad,2009-09-01,3,3
ACHACACHI,internaciones,dias camas ocupadas maternidad,2009-09-01,37,37
ACHOCALLA,internaciones,dias camas ocupadas maternidad,2009-09-01,2,2
AIQUILE,internaciones,dias camas ocupadas maternidad,2009-09-01,96,96
ALALAY,internaciones,dias camas ocupadas maternidad,2009-09-01,2,2
ALCALA,internaciones,dias camas ocupadas maternidad,2009-09-01,9,9
ANCORAIMES,internaciones,dias camas ocupadas maternidad,2009-09-01,7,7
ANDAMARCA,internaciones,dias camas ocupadas maternidad,2009-09-01,4,4
ANZALDO,internaciones,dias camas ocupadas maternidad,2009-09-01,14,14
APOLO,internaciones,dias camas ocupadas maternidad,2009-09-01,19,19
ARANI,internaciones,dias camas ocupadas maternidad,2009-09-01,14,14
ARBIETO,internaciones,dias camas ocupadas maternidad,2009-09-01,12,12
ARQUE,internaciones,dias camas ocupadas maternidad,2009-09-01,4,4
ASCENCION DE GUARAYOS,internaciones,dias camas ocupadas maternidad,2009-09-01,148,148
ATOCHA,internaciones,dias camas ocupadas maternidad,2009-09-01,24,24
AYATA,internaciones,dias camas ocupadas maternidad,2009-09-01,1,1
AYO AYO,internaciones,dias camas ocupadas maternidad,2009-09-01,15,15
AYOPAYA (V. DE INDEPENDENCIA),internaciones,dias camas ocupadas maternidad,2009-09-01,63,63
AZURDUY,internaciones,dias camas ocupadas maternidad,2009-09-01,38,38
BATALLAS,internaciones,dias camas ocupadas maternidad,2009-09-01,11,11
BAURES,internaciones,dias camas ocupadas maternidad,2009-09-01,21,21
BERMEJO,internaciones,dias camas ocupadas maternidad,2009-09-01,138,138
BETANZOS,internaciones,dias camas ocupadas maternidad,2009-09-01,58,58
BOYUIBE,internaciones,dias camas ocupadas maternidad,2009-09-01,11,11
BUENA VISTA,internaciones,dias camas ocupadas maternidad,2009-09-01,32,32
CABEZAS,internaciones,dias camas ocupadas maternidad,2009-09-01,27,27
CAIROMA,internaciones,dias camas ocupadas maternidad,2009-09-01,14,14
"CAIZA ""D""",internaciones,dias camas ocupadas maternidad,2009-09-01,15,15
CAJUATA,internaciones,dias camas ocupadas maternidad,2009-09-01,10,10
CALAMARCA,internaciones,dias camas ocupadas maternidad,2009-09-01,9,9
CAMARGO,internaciones,dias camas ocupadas maternidad,2009-09-01,102,102
CAMATAQUI (C. VILLA ABECIA),internaciones,dias camas ocupadas maternidad,2009-09-01,21,21
CAMIRI,internaciones,dias camas ocupadas maternidad,2009-09-01,281,281
CAPINOTA,internaciones,dias camas ocupadas maternidad,2009-09-01,42,42
CAQUIAVIRI,internaciones,dias camas ocupadas maternidad,2009-09-01,3,3
CARACOLLO,internaciones,dias camas ocupadas maternidad,2009-09-01,42,42
CARANAVI,internaciones,dias camas ocupadas maternidad,2009-09-01,176,176
CARIPUYO,internaciones,dias camas ocupadas maternidad,2009-09-01,5,5
CARMEN RIVERO TORREZ,internaciones,dias camas ocupadas maternidad,2009-09-01,3,3
CHALLAPATA,internaciones,dias camas ocupadas maternidad,2009-09-01,142,142
CHAQUI,internaciones,dias camas ocupadas maternidad,2009-09-01,4,4
CHARAGUA,internaciones,dias camas ocupadas maternidad,2009-09-01,62,62
CHAYANTA,internaciones,dias camas ocupadas maternidad,2009-09-01,29,29
CHIMORE,internaciones,dias camas ocupadas maternidad,2009-09-01,14,14
CHULUMANI (V. DE LA LIBERTAD),internaciones,dias camas ocupadas maternidad,2009-09-01,33,33
CHUMA,internaciones,dias camas ocupadas maternidad,2009-09-01,4,4
CLIZA,internaciones,dias camas ocupadas maternidad,2009-09-01,32,32
COBIJA,internaciones,dias camas ocupadas maternidad,2009-09-01,438,438
COCHABAMBA,internaciones,dias camas ocupadas maternidad,2009-09-01,5383,5383
COLCAPIRHUA,internaciones,dias camas ocupadas maternidad,2009-09-01,188,188
COLLANA,internaciones,dias camas ocupadas maternidad,2009-09-01,2,2
COLOMI,internaciones,dias camas ocupadas maternidad,2009-09-01,42,42
COLPA BELGICA,internaciones,dias camas ocupadas maternidad,2009-09-01,7,7
COLQUECHACA,internaciones,dias camas ocupadas maternidad,2009-09-01,6,6
COLQUENCHA,internaciones,dias camas ocupadas maternidad,2009-09-01,16,16
COLQUIRI,internaciones,dias camas ocupadas maternidad,2009-09-01,14,14
COMARAPA,internaciones,dias camas ocupadas maternidad,2009-09-01,111,111
CONCEPCION,internaciones,dias camas ocupadas maternidad,2009-09-01,94,94
COPACABANA,internaciones,dias camas ocupadas maternidad,2009-09-01,16,16
CORIPATA,internaciones,dias camas ocupadas maternidad,2009-09-01,16,16
CORO CORO,internaciones,dias camas ocupadas maternidad,2009-09-01,7,7
COROICO,internaciones,dias camas ocupadas maternidad,2009-09-01,122,122
COTAGAITA,internaciones,dias camas ocupadas maternidad,2009-09-01,23,23
COTOCA,internaciones,dias camas ocupadas maternidad,2009-09-01,84,84
CUATRO CAÑADAS,internaciones,dias camas ocupadas maternidad,2009-09-01,22,22
CUCHUMUELA (V. G. VILLARROEL),internaciones,dias camas ocupadas maternidad,2009-09-01,1,1
CUEVO,internaciones,dias camas ocupadas maternidad,2009-09-01,8,8
CULPINA,internaciones,dias camas ocupadas maternidad,2009-09-01,90,90
CURAHUARA DE CARANGAS,internaciones,dias camas ocupadas maternidad,2009-09-01,54,54
DESAGUADERO,internaciones,dias camas ocupadas maternidad,2009-09-01,2,2
EL ALTO,internaciones,dias camas ocupadas maternidad,2009-09-01,2999,2999
EL PUENTE(STC),internaciones,dias camas ocupadas maternidad,2009-09-01,26,26
EL TORNO,internaciones,dias camas ocupadas maternidad,2009-09-01,97,97
EL VILLAR,internaciones,dias camas ocupadas maternidad,2009-09-01,23,23
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2009-09-01,20,20
ENTRE RIOS,internaciones,dias camas ocupadas maternidad,2009-09-01,26,26
EUCALIPTUS,internaciones,dias camas ocupadas maternidad,2009-09-01,17,17
EXALTACION,internaciones,dias camas ocupadas maternidad,2009-09-01,4,4
FERNANDEZ ALONSO,internaciones,dias camas ocupadas maternidad,2009-09-01,191,191
GENERAL SAAVEDRA,internaciones,dias camas ocupadas maternidad,2009-09-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),internaciones,dias camas ocupadas maternidad,2009-09-01,3,3
GUANAY,internaciones,dias camas ocupadas maternidad,2009-09-01,15,15
GUAQUI,internaciones,dias camas ocupadas maternidad,2009-09-01,4,4
GUAYARAMERIN,internaciones,dias camas ocupadas maternidad,2009-09-01,370,370
GUTIERREZ,internaciones,dias camas ocupadas maternidad,2009-09-01,10,10
HUACARETA,internaciones,dias camas ocupadas maternidad,2009-09-01,16,16
HUACHACALLA,internaciones,dias camas ocupadas maternidad,2009-09-01,6,6
HUANUNI,internaciones,dias camas ocupadas maternidad,2009-09-01,45,45
HUARACAJE,internaciones,dias camas ocupadas maternidad,2009-09-01,4,4
HUAYLLAMARCA,internaciones,dias camas ocupadas maternidad,2009-09-01,2,2
ICLA,internaciones,dias camas ocupadas maternidad,2009-09-01,3,3
INCAHUASI,internaciones,dias camas ocupadas maternidad,2009-09-01,56,56
IRUPANA (VILLA DE LANZA),internaciones,dias camas ocupadas maternidad,2009-09-01,7,7
IXIAMAS,internaciones,dias camas ocupadas maternidad,2009-09-01,13,13
JESUS DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-09-01,8,8
LA ASUNTA,internaciones,dias camas ocupadas maternidad,2009-09-01,59,59
LA GUARDIA,internaciones,dias camas ocupadas maternidad,2009-09-01,10,10
LA PAZ,internaciones,dias camas ocupadas maternidad,2009-09-01,5352,5352
LAGUNILLAS,internaciones,dias camas ocupadas maternidad,2009-09-01,3,3
LAJA,internaciones,dias camas ocupadas maternidad,2009-09-01,5,5
LAS CARRERAS,internaciones,dias camas ocupadas maternidad,2009-09-01,18,18
LLALLAGUA,internaciones,dias camas ocupadas maternidad,2009-09-01,203,203
LLICA,internaciones,dias camas ocupadas maternidad,2009-09-01,12,12
MACHACAMARCA,internaciones,dias camas ocupadas maternidad,2009-09-01,2,2
MACHARETI,internaciones,dias camas ocupadas maternidad,2009-09-01,6,6
MAGDALENA,internaciones,dias camas ocupadas maternidad,2009-09-01,83,83
MAIRANA,internaciones,dias camas ocupadas maternidad,2009-09-01,28,28
MAPIRI,internaciones,dias camas ocupadas maternidad,2009-09-01,25,25
MECAPACA,internaciones,dias camas ocupadas maternidad,2009-09-01,6,6
MINEROS,internaciones,dias camas ocupadas maternidad,2009-09-01,38,38
MIZQUE,internaciones,dias camas ocupadas maternidad,2009-09-01,57,57
MOCOMOCO,internaciones,dias camas ocupadas maternidad,2009-09-01,5,5
MOJOCOYA,internaciones,dias camas ocupadas maternidad,2009-09-01,24,24
MONTEAGUDO,internaciones,dias camas ocupadas maternidad,2009-09-01,227,227
MONTERO,internaciones,dias camas ocupadas maternidad,2009-09-01,466,466
MORO MORO,internaciones,dias camas ocupadas maternidad,2009-09-01,2,2
MOROCHATA,internaciones,dias camas ocupadas maternidad,2009-09-01,27,27
NACEBE (SANTA ROSA DEL ABUNA),internaciones,dias camas ocupadas maternidad,2009-09-01,4,4
OCURI,internaciones,dias camas ocupadas maternidad,2009-09-01,24,24
OKINAWA,internaciones,dias camas ocupadas maternidad,2009-09-01,38,38
OMEREQUE,internaciones,dias camas ocupadas maternidad,2009-09-01,7,7
ORURO,internaciones,dias camas ocupadas maternidad,2009-09-01,1716,1716
PADILLA,internaciones,dias camas ocupadas maternidad,2009-09-01,11,11
PAILON,internaciones,dias camas ocupadas maternidad,2009-09-01,23,23
PALCA,internaciones,dias camas ocupadas maternidad,2009-09-01,1,1
PALOS BLANCOS,internaciones,dias camas ocupadas maternidad,2009-09-01,34,34
PAMPA AULLAGAS,internaciones,dias camas ocupadas maternidad,2009-09-01,4,4
PAMPA GRANDE,internaciones,dias camas ocupadas maternidad,2009-09-01,6,6
PAPEL PAMPA,internaciones,dias camas ocupadas maternidad,2009-09-01,6,6
PASORAPA,internaciones,dias camas ocupadas maternidad,2009-09-01,6,6
PATACAMAYA,internaciones,dias camas ocupadas maternidad,2009-09-01,54,54
PAZÑA,internaciones,dias camas ocupadas maternidad,2009-09-01,14,14
POCOATA,internaciones,dias camas ocupadas maternidad,2009-09-01,12,12
POCONA,internaciones,dias camas ocupadas maternidad,2009-09-01,30,30
POJO (CBBA),internaciones,dias camas ocupadas maternidad,2009-09-01,43,43
PORCO,internaciones,dias camas ocupadas maternidad,2009-09-01,8,8
POROMA,internaciones,dias camas ocupadas maternidad,2009-09-01,47,47
PORONGO,internaciones,dias camas ocupadas maternidad,2009-09-01,10,10
PORTACHUELO,internaciones,dias camas ocupadas maternidad,2009-09-01,119,119
PORVENIR,internaciones,dias camas ocupadas maternidad,2009-09-01,1,1
POSTRER VALLE,internaciones,dias camas ocupadas maternidad,2009-09-01,2,2
POTOSI,internaciones,dias camas ocupadas maternidad,2009-09-01,893,893
PRESTO,internaciones,dias camas ocupadas maternidad,2009-09-01,7,7
PUCARA,internaciones,dias camas ocupadas maternidad,2009-09-01,2,2
PUCARANI,internaciones,dias camas ocupadas maternidad,2009-09-01,15,15
PUERTO ACOSTA,internaciones,dias camas ocupadas maternidad,2009-09-01,30,30
PUERTO CARABUCO,internaciones,dias camas ocupadas maternidad,2009-09-01,3,3
PUERTO QUIJARRO,internaciones,dias camas ocupadas maternidad,2009-09-01,56,56
PUERTO RICO,internaciones,dias camas ocupadas maternidad,2009-09-01,12,12
PUERTO SILES,internaciones,dias camas ocupadas maternidad,2009-09-01,2,2
PUERTO SUAREZ,internaciones,dias camas ocupadas maternidad,2009-09-01,68,68
PUERTO VILLARROEL,internaciones,dias camas ocupadas maternidad,2009-09-01,142,142
PUNA,internaciones,dias camas ocupadas maternidad,2009-09-01,28,28
PUNATA,internaciones,dias camas ocupadas maternidad,2009-09-01,327,327
QUILLACOLLO,internaciones,dias camas ocupadas maternidad,2009-09-01,308,308
QUIME,internaciones,dias camas ocupadas maternidad,2009-09-01,5,5
RAVELO,internaciones,dias camas ocupadas maternidad,2009-09-01,12,12
REYES,internaciones,dias camas ocupadas maternidad,2009-09-01,71,71
RIBERALTA,internaciones,dias camas ocupadas maternidad,2009-09-01,343,343
ROBORE,internaciones,dias camas ocupadas maternidad,2009-09-01,25,25
RURRENABAQUE,internaciones,dias camas ocupadas maternidad,2009-09-01,133,133
SACABA,internaciones,dias camas ocupadas maternidad,2009-09-01,418,418
SACABAMBA,internaciones,dias camas ocupadas maternidad,2009-09-01,9,9
SACACA,internaciones,dias camas ocupadas maternidad,2009-09-01,38,38
SAIPINA,internaciones,dias camas ocupadas maternidad,2009-09-01,8,8
SALINAS DE GARCI MENDOZA,internaciones,dias camas ocupadas maternidad,2009-09-01,16,16
SAMAIPATA,internaciones,dias camas ocupadas maternidad,2009-09-01,13,13
SAN AGUSTIN,internaciones,dias camas ocupadas maternidad,2009-09-01,3,3
SAN ANDRES,internaciones,dias camas ocupadas maternidad,2009-09-01,12,12
SAN ANDRES DE MACHACA,internaciones,dias camas ocupadas maternidad,2009-09-01,6,6
SAN ANTONIO DE LOMERIO,internaciones,dias camas ocupadas maternidad,2009-09-01,6,6
SAN BENITO,internaciones,dias camas ocupadas maternidad,2009-09-01,11,11
SAN BORJA,internaciones,dias camas ocupadas maternidad,2009-09-01,176,176
SAN BUENA VENTURA,internaciones,dias camas ocupadas maternidad,2009-09-01,63,63
SAN CARLOS,internaciones,dias camas ocupadas maternidad,2009-09-01,154,154
SAN IGNACIO,internaciones,dias camas ocupadas maternidad,2009-09-01,77,77
SAN IGNACIO DE VELASCO,internaciones,dias camas ocupadas maternidad,2009-09-01,270,270
SAN JAVIER(STC),internaciones,dias camas ocupadas maternidad,2009-09-01,25,25
SAN JOAQUIN,internaciones,dias camas ocupadas maternidad,2009-09-01,12,12
SAN JOSE DE CHIQUITOS,internaciones,dias camas ocupadas maternidad,2009-09-01,172,172
SAN JUAN DE YAPACANI,internaciones,dias camas ocupadas maternidad,2009-09-01,25,25
SAN JULIAN,internaciones,dias camas ocupadas maternidad,2009-09-01,96,96
SAN LORENZO(PND),internaciones,dias camas ocupadas maternidad,2009-09-01,4,4
SAN LORENZO(TJA),internaciones,dias camas ocupadas maternidad,2009-09-01,24,24
SAN LUCAS,internaciones,dias camas ocupadas maternidad,2009-09-01,133,133
SAN MATIAS,internaciones,dias camas ocupadas maternidad,2009-09-01,68,68
SAN MIGUEL DE VELASCO,internaciones,dias camas ocupadas maternidad,2009-09-01,3,3
SAN PEDRO,internaciones,dias camas ocupadas maternidad,2009-09-01,151,151
SAN RAFAEL,internaciones,dias camas ocupadas maternidad,2009-09-01,21,21
SAN RAMON,internaciones,dias camas ocupadas maternidad,2009-09-01,70,70
