municipality,group,variable,month,Egresos,TOTAL
RURRENABAQUE,internaciones,egresos,2008-12-01,135,135
SACABA,internaciones,egresos,2008-12-01,414,414
SACABAMBA,internaciones,egresos,2008-12-01,7,7
SACACA,internaciones,egresos,2008-12-01,22,22
SAIPINA,internaciones,egresos,2008-12-01,12,12
SAMAIPATA,internaciones,egresos,2008-12-01,26,26
SAN ANTONIO DE LOMERIO,internaciones,egresos,2008-12-01,24,24
SAN BENITO,internaciones,egresos,2008-12-01,17,17
SAN BORJA,internaciones,egresos,2008-12-01,165,165
SAN BUENA VENTURA,internaciones,egresos,2008-12-01,53,53
SAN CARLOS,internaciones,egresos,2008-12-01,145,145
SAN IGNACIO,internaciones,egresos,2008-12-01,63,63
SAN IGNACIO DE VELASCO,internaciones,egresos,2008-12-01,461,461
SAN JAVIER(STC),internaciones,egresos,2008-12-01,44,44
SAN JOAQUIN,internaciones,egresos,2008-12-01,35,35
SAN JOSE DE CHIQUITOS,internaciones,egresos,2008-12-01,171,171
SAN JUAN DE YAPACANI,internaciones,egresos,2008-12-01,183,183
SAN JULIAN,internaciones,egresos,2008-12-01,78,78
SAN LORENZO(TJA),internaciones,egresos,2008-12-01,15,15
SAN LUCAS,internaciones,egresos,2008-12-01,54,54
SAN MATIAS,internaciones,egresos,2008-12-01,75,75
SAN MIGUEL DE VELASCO,internaciones,egresos,2008-12-01,74,74
SAN PEDRO,internaciones,egresos,2008-12-01,24,24
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2008-12-01,7,7
SAN PEDRO DE CURAHUARA,internaciones,egresos,2008-12-01,1,1
SAN PEDRO DE TIQUINA,internaciones,egresos,2008-12-01,1,1
SAN RAFAEL,internaciones,egresos,2008-12-01,41,41
SAN RAMON,internaciones,egresos,2008-12-01,43,43
SAN RAMON,internaciones,egresos,2008-12-01,18,18
SANTA ANA,internaciones,egresos,2008-12-01,77,77
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2008-12-01,7505,7505
SANTA ROSA,internaciones,egresos,2008-12-01,55,55
SANTA ROSA DEL SARA,internaciones,egresos,2008-12-01,108,108
SANTIAGO DE CALLAPA,internaciones,egresos,2008-12-01,1,1
SANTIAGO DE HUARI,internaciones,egresos,2008-12-01,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2008-12-01,1,1
SANTIVAÑES,internaciones,egresos,2008-12-01,1,1
SAPAHAQUI,internaciones,egresos,2008-12-01,3,3
SENA,internaciones,egresos,2008-12-01,6,6
SICA SICA (VILLA AROMA),internaciones,egresos,2008-12-01,17,17
SIPE SIPE,internaciones,egresos,2008-12-01,30,30
SOPACHUY,internaciones,egresos,2008-12-01,33,33
SORACACHI,internaciones,egresos,2008-12-01,1,1
SORATA,internaciones,egresos,2008-12-01,40,40
SUCRE,internaciones,egresos,2008-12-01,3367,3367
TACACHI,internaciones,egresos,2008-12-01,1,1
TACACOMA,internaciones,egresos,2008-12-01,3,3
TACOPAYA,internaciones,egresos,2008-12-01,6,6
TAPACARI,internaciones,egresos,2008-12-01,8,8
TARABUCO,internaciones,egresos,2008-12-01,46,46
TARACO,internaciones,egresos,2008-12-01,3,3
TARATA,internaciones,egresos,2008-12-01,6,6
TARIJA,internaciones,egresos,2008-12-01,1858,1858
TARVITA,internaciones,egresos,2008-12-01,27,27
TEOPONTE,internaciones,egresos,2008-12-01,4,4
TIAWANACU,internaciones,egresos,2008-12-01,15,15
TIPUANI,internaciones,egresos,2008-12-01,33,33
TIQUIPAYA,internaciones,egresos,2008-12-01,89,89
TIRAQUE (CBBA),internaciones,egresos,2008-12-01,165,165
TOCO,internaciones,egresos,2008-12-01,7,7
TOLATA,internaciones,egresos,2008-12-01,9,9
TOLEDO,internaciones,egresos,2008-12-01,4,4
TOMINA,internaciones,egresos,2008-12-01,30,30
TORO TORO,internaciones,egresos,2008-12-01,5,5
TOTORA(CBBA),internaciones,egresos,2008-12-01,16,16
TOTORA(ORR),internaciones,egresos,2008-12-01,1,1
TRINIDAD,internaciones,egresos,2008-12-01,1446,1446
TUPIZA,internaciones,egresos,2008-12-01,432,432
UNCIA,internaciones,egresos,2008-12-01,23,23
URUBICHA,internaciones,egresos,2008-12-01,30,30
UYUNI,internaciones,egresos,2008-12-01,118,118
VACAS,internaciones,egresos,2008-12-01,10,10
VALLEGRANDE,internaciones,egresos,2008-12-01,132,132
VIACHA,internaciones,egresos,2008-12-01,98,98
VILLA MONTES,internaciones,egresos,2008-12-01,209,209
VILLA RIVERO,internaciones,egresos,2008-12-01,10,10
VILLA SERRANO,internaciones,egresos,2008-12-01,15,15
VILLA TUNARI,internaciones,egresos,2008-12-01,350,350
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2008-12-01,18,18
VILLAZON,internaciones,egresos,2008-12-01,205,205
VINTO,internaciones,egresos,2008-12-01,119,119
VITICHI,internaciones,egresos,2008-12-01,6,6
WARNES,internaciones,egresos,2008-12-01,75,75
YACO,internaciones,egresos,2008-12-01,1,1
YACUIBA,internaciones,egresos,2008-12-01,811,811
YAMPARAEZ,internaciones,egresos,2008-12-01,4,4
YANACACHI,internaciones,egresos,2008-12-01,2,2
YAPACANI,internaciones,egresos,2008-12-01,529,529
YOTALA,internaciones,egresos,2008-12-01,29,29
ZUDAÑEZ,internaciones,egresos,2008-12-01,24,24
