municipality,group,variable,month,Ingresos espontáneos,TOTAL
ROBORE,internaciones,ingresos espontaneos,2008-05-01,78,78
RURRENABAQUE,internaciones,ingresos espontaneos,2008-05-01,122,122
SACABA,internaciones,ingresos espontaneos,2008-05-01,374,374
SACABAMBA,internaciones,ingresos espontaneos,2008-05-01,17,17
SACACA,internaciones,ingresos espontaneos,2008-05-01,14,14
SAIPINA,internaciones,ingresos espontaneos,2008-05-01,13,13
SAMAIPATA,internaciones,ingresos espontaneos,2008-05-01,19,19
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2008-05-01,4,4
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2008-05-01,8,8
SAN BORJA,internaciones,ingresos espontaneos,2008-05-01,164,164
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2008-05-01,65,65
SAN CARLOS,internaciones,ingresos espontaneos,2008-05-01,141,141
SAN IGNACIO,internaciones,ingresos espontaneos,2008-05-01,58,58
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2008-05-01,410,410
SAN JAVIER(STC),internaciones,ingresos espontaneos,2008-05-01,61,61
SAN JOAQUIN,internaciones,ingresos espontaneos,2008-05-01,34,34
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2008-05-01,117,117
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2008-05-01,125,125
SAN JULIAN,internaciones,ingresos espontaneos,2008-05-01,142,142
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2008-05-01,2,2
SAN LUCAS,internaciones,ingresos espontaneos,2008-05-01,65,65
SAN MATIAS,internaciones,ingresos espontaneos,2008-05-01,66,66
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2008-05-01,76,76
SAN PEDRO,internaciones,ingresos espontaneos,2008-05-01,28,28
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2008-05-01,11,11
SAN RAFAEL,internaciones,ingresos espontaneos,2008-05-01,45,45
SAN RAMON,internaciones,ingresos espontaneos,2008-05-01,50,50
SAN RAMON,internaciones,ingresos espontaneos,2008-05-01,18,18
SANTA ANA,internaciones,ingresos espontaneos,2008-05-01,100,100
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2008-05-01,9500,9500
SANTA ROSA,internaciones,ingresos espontaneos,2008-05-01,52,52
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2008-05-01,44,44
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2008-05-01,3,3
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2008-05-01,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2008-05-01,3,3
SAPAHAQUI,internaciones,ingresos espontaneos,2008-05-01,2,2
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2008-05-01,10,10
SIPE SIPE,internaciones,ingresos espontaneos,2008-05-01,43,43
SOPACHUY,internaciones,ingresos espontaneos,2008-05-01,42,42
SORATA,internaciones,ingresos espontaneos,2008-05-01,42,42
SUCRE,internaciones,ingresos espontaneos,2008-05-01,2902,2902
TACACHI,internaciones,ingresos espontaneos,2008-05-01,1,1
TACACOMA,internaciones,ingresos espontaneos,2008-05-01,5,5
TACOPAYA,internaciones,ingresos espontaneos,2008-05-01,3,3
TAPACARI,internaciones,ingresos espontaneos,2008-05-01,9,9
TARABUCO,internaciones,ingresos espontaneos,2008-05-01,58,58
TARACO,internaciones,ingresos espontaneos,2008-05-01,3,3
TARATA,internaciones,ingresos espontaneos,2008-05-01,7,7
TARIJA,internaciones,ingresos espontaneos,2008-05-01,1671,1671
TARVITA,internaciones,ingresos espontaneos,2008-05-01,23,23
TEOPONTE,internaciones,ingresos espontaneos,2008-05-01,9,9
TIAWANACU,internaciones,ingresos espontaneos,2008-05-01,8,8
TINGUIPAYA,internaciones,ingresos espontaneos,2008-05-01,2,2
TIPUANI,internaciones,ingresos espontaneos,2008-05-01,55,55
TIQUIPAYA,internaciones,ingresos espontaneos,2008-05-01,114,114
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2008-05-01,211,211
TOCO,internaciones,ingresos espontaneos,2008-05-01,3,3
TOLATA,internaciones,ingresos espontaneos,2008-05-01,3,3
TOMAVE,internaciones,ingresos espontaneos,2008-05-01,15,15
TOMINA,internaciones,ingresos espontaneos,2008-05-01,16,16
TORO TORO,internaciones,ingresos espontaneos,2008-05-01,7,7
TOTORA(CBBA),internaciones,ingresos espontaneos,2008-05-01,30,30
TRIGAL,internaciones,ingresos espontaneos,2008-05-01,3,3
TRINIDAD,internaciones,ingresos espontaneos,2008-05-01,1171,1171
TUPIZA,internaciones,ingresos espontaneos,2008-05-01,271,271
TURCO,internaciones,ingresos espontaneos,2008-05-01,2,2
UNCIA,internaciones,ingresos espontaneos,2008-05-01,141,141
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2008-05-01,13,13
URUBICHA,internaciones,ingresos espontaneos,2008-05-01,21,21
UYUNI,internaciones,ingresos espontaneos,2008-05-01,143,143
VACAS,internaciones,ingresos espontaneos,2008-05-01,14,14
VALLEGRANDE,internaciones,ingresos espontaneos,2008-05-01,125,125
VIACHA,internaciones,ingresos espontaneos,2008-05-01,72,72
VILA VILA,internaciones,ingresos espontaneos,2008-05-01,1,1
VILLA MONTES,internaciones,ingresos espontaneos,2008-05-01,224,224
VILLA RIVERO,internaciones,ingresos espontaneos,2008-05-01,5,5
VILLA SERRANO,internaciones,ingresos espontaneos,2008-05-01,5,5
VILLA TUNARI,internaciones,ingresos espontaneos,2008-05-01,351,351
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2008-05-01,13,13
VILLAZON,internaciones,ingresos espontaneos,2008-05-01,199,199
VINTO,internaciones,ingresos espontaneos,2008-05-01,111,111
VITICHI,internaciones,ingresos espontaneos,2008-05-01,10,10
WARNES,internaciones,ingresos espontaneos,2008-05-01,135,135
YACO,internaciones,ingresos espontaneos,2008-05-01,2,2
YACUIBA,internaciones,ingresos espontaneos,2008-05-01,743,743
YAMPARAEZ,internaciones,ingresos espontaneos,2008-05-01,18,18
YANACACHI,internaciones,ingresos espontaneos,2008-05-01,4,4
YAPACANI,internaciones,ingresos espontaneos,2008-05-01,1057,1057
YOCALLA,internaciones,ingresos espontaneos,2008-05-01,3,3
YOTALA,internaciones,ingresos espontaneos,2008-05-01,21,21
ZUDAÑEZ,internaciones,ingresos espontaneos,2008-05-01,19,19
ACACIO,internaciones,ingresos espontaneos,2008-06-01,11,11
ACHACACHI,internaciones,ingresos espontaneos,2008-06-01,40,40
ACHOCALLA,internaciones,ingresos espontaneos,2008-06-01,8,8
AIQUILE,internaciones,ingresos espontaneos,2008-06-01,159,159
ALCALA,internaciones,ingresos espontaneos,2008-06-01,6,6
ANCORAIMES,internaciones,ingresos espontaneos,2008-06-01,4,4
ANDAMARCA,internaciones,ingresos espontaneos,2008-06-01,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2008-06-01,1,1
ANZALDO,internaciones,ingresos espontaneos,2008-06-01,5,5
APOLO,internaciones,ingresos espontaneos,2008-06-01,35,35
ARANI,internaciones,ingresos espontaneos,2008-06-01,19,19
ARQUE,internaciones,ingresos espontaneos,2008-06-01,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2008-06-01,221,221
ATOCHA,internaciones,ingresos espontaneos,2008-06-01,161,161
AUCAPATA,internaciones,ingresos espontaneos,2008-06-01,2,2
AYATA,internaciones,ingresos espontaneos,2008-06-01,2,2
AYO AYO,internaciones,ingresos espontaneos,2008-06-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2008-06-01,41,41
AZURDUY,internaciones,ingresos espontaneos,2008-06-01,10,10
BATALLAS,internaciones,ingresos espontaneos,2008-06-01,21,21
BAURES,internaciones,ingresos espontaneos,2008-06-01,9,9
BERMEJO,internaciones,ingresos espontaneos,2008-06-01,256,256
BETANZOS,internaciones,ingresos espontaneos,2008-06-01,41,41
BOLIVAR,internaciones,ingresos espontaneos,2008-06-01,1,1
BOYUIBE,internaciones,ingresos espontaneos,2008-06-01,17,17
BUENA VISTA,internaciones,ingresos espontaneos,2008-06-01,41,41
CABEZAS,internaciones,ingresos espontaneos,2008-06-01,13,13
CAIROMA,internaciones,ingresos espontaneos,2008-06-01,18,18
"CAIZA ""D""",internaciones,ingresos espontaneos,2008-06-01,12,12
CAJUATA,internaciones,ingresos espontaneos,2008-06-01,7,7
CALAMARCA,internaciones,ingresos espontaneos,2008-06-01,5,5
CAMARGO,internaciones,ingresos espontaneos,2008-06-01,115,115
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2008-06-01,7,7
CAMIRI,internaciones,ingresos espontaneos,2008-06-01,408,408
CAPINOTA,internaciones,ingresos espontaneos,2008-06-01,49,49
CAQUIAVIRI,internaciones,ingresos espontaneos,2008-06-01,1,1
CARACOLLO,internaciones,ingresos espontaneos,2008-06-01,37,37
CARANAVI,internaciones,ingresos espontaneos,2008-06-01,197,197
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2008-06-01,11,11
CHALLAPATA,internaciones,ingresos espontaneos,2008-06-01,103,103
CHAQUI,internaciones,ingresos espontaneos,2008-06-01,6,6
CHARAGUA,internaciones,ingresos espontaneos,2008-06-01,81,81
CHARAÑA,internaciones,ingresos espontaneos,2008-06-01,2,2
CHIMORE,internaciones,ingresos espontaneos,2008-06-01,18,18
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2008-06-01,105,105
CHUMA,internaciones,ingresos espontaneos,2008-06-01,1,1
CLIZA,internaciones,ingresos espontaneos,2008-06-01,49,49
COBIJA,internaciones,ingresos espontaneos,2008-06-01,298,298
COCHABAMBA,internaciones,ingresos espontaneos,2008-06-01,7289,7289
COLCAPIRHUA,internaciones,ingresos espontaneos,2008-06-01,123,123
COLLANA,internaciones,ingresos espontaneos,2008-06-01,3,3
COLOMI,internaciones,ingresos espontaneos,2008-06-01,30,30
COLPA BELGICA,internaciones,ingresos espontaneos,2008-06-01,22,22
COLQUIRI,internaciones,ingresos espontaneos,2008-06-01,20,20
COMARAPA,internaciones,ingresos espontaneos,2008-06-01,78,78
CONCEPCION,internaciones,ingresos espontaneos,2008-06-01,60,60
COPACABANA,internaciones,ingresos espontaneos,2008-06-01,21,21
CORIPATA,internaciones,ingresos espontaneos,2008-06-01,16,16
CORO CORO,internaciones,ingresos espontaneos,2008-06-01,3,3
COROICO,internaciones,ingresos espontaneos,2008-06-01,78,78
COTAGAITA,internaciones,ingresos espontaneos,2008-06-01,18,18
COTOCA,internaciones,ingresos espontaneos,2008-06-01,113,113
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2008-06-01,50,50
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2008-06-01,1,1
CUEVO,internaciones,ingresos espontaneos,2008-06-01,7,7
CULPINA,internaciones,ingresos espontaneos,2008-06-01,40,40
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2008-06-01,9,9
DESAGUADERO,internaciones,ingresos espontaneos,2008-06-01,6,6
EL ALTO,internaciones,ingresos espontaneos,2008-06-01,2728,2728
EL PUENTE(STC),internaciones,ingresos espontaneos,2008-06-01,19,19
EL TORNO,internaciones,ingresos espontaneos,2008-06-01,181,181
EL VILLAR,internaciones,ingresos espontaneos,2008-06-01,9,9
ENTRE RIOS,internaciones,ingresos espontaneos,2008-06-01,19,19
ENTRE RIOS,internaciones,ingresos espontaneos,2008-06-01,39,39
EUCALIPTUS,internaciones,ingresos espontaneos,2008-06-01,7,7
EXALTACION,internaciones,ingresos espontaneos,2008-06-01,5,5
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2008-06-01,33,33
FILADELFIA,internaciones,ingresos espontaneos,2008-06-01,6,6
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2008-06-01,14,14
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2008-06-01,4,4
GUANAY,internaciones,ingresos espontaneos,2008-06-01,33,33
GUAQUI,internaciones,ingresos espontaneos,2008-06-01,2,2
GUAYARAMERIN,internaciones,ingresos espontaneos,2008-06-01,486,486
GUTIERREZ,internaciones,ingresos espontaneos,2008-06-01,29,29
HUACARETA,internaciones,ingresos espontaneos,2008-06-01,19,19
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2008-06-01,7,7
HUANUNI,internaciones,ingresos espontaneos,2008-06-01,52,52
HUARACAJE,internaciones,ingresos espontaneos,2008-06-01,10,10
ICLA,internaciones,ingresos espontaneos,2008-06-01,12,12
INCAHUASI,internaciones,ingresos espontaneos,2008-06-01,16,16
INQUISIVI,internaciones,ingresos espontaneos,2008-06-01,2,2
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2008-06-01,24,24
IXIAMAS,internaciones,ingresos espontaneos,2008-06-01,12,12
JESUS DE MACHACA,internaciones,ingresos espontaneos,2008-06-01,16,16
LA ASUNTA,internaciones,ingresos espontaneos,2008-06-01,69,69
LA GUARDIA,internaciones,ingresos espontaneos,2008-06-01,133,133
LA PAZ,internaciones,ingresos espontaneos,2008-06-01,5898,5898
LAGUNILLAS,internaciones,ingresos espontaneos,2008-06-01,9,9
LAJA,internaciones,ingresos espontaneos,2008-06-01,4,4
LICOMA PAMPA,internaciones,ingresos espontaneos,2008-06-01,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2008-06-01,191,191
LLICA,internaciones,ingresos espontaneos,2008-06-01,4,4
LURIBAY,internaciones,ingresos espontaneos,2008-06-01,7,7
MACHACAMARCA,internaciones,ingresos espontaneos,2008-06-01,2,2
MACHARETI,internaciones,ingresos espontaneos,2008-06-01,11,11
MAGDALENA,internaciones,ingresos espontaneos,2008-06-01,47,47
MAIRANA,internaciones,ingresos espontaneos,2008-06-01,41,41
MAPIRI,internaciones,ingresos espontaneos,2008-06-01,30,30
MECAPACA,internaciones,ingresos espontaneos,2008-06-01,1,1
MINEROS,internaciones,ingresos espontaneos,2008-06-01,8,8
MIZQUE,internaciones,ingresos espontaneos,2008-06-01,35,35
MOCOMOCO,internaciones,ingresos espontaneos,2008-06-01,3,3
MOJOCOYA,internaciones,ingresos espontaneos,2008-06-01,6,6
MONTEAGUDO,internaciones,ingresos espontaneos,2008-06-01,129,129
MONTERO,internaciones,ingresos espontaneos,2008-06-01,497,497
MORO MORO,internaciones,ingresos espontaneos,2008-06-01,2,2
MOROCHATA,internaciones,ingresos espontaneos,2008-06-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2008-06-01,6,6
OCURI,internaciones,ingresos espontaneos,2008-06-01,34,34
OKINAWA,internaciones,ingresos espontaneos,2008-06-01,9,9
OMEREQUE,internaciones,ingresos espontaneos,2008-06-01,2,2
ORURO,internaciones,ingresos espontaneos,2008-06-01,1879,1879
PADILLA,internaciones,ingresos espontaneos,2008-06-01,43,43
PAILON,internaciones,ingresos espontaneos,2008-06-01,67,67
PALCA,internaciones,ingresos espontaneos,2008-06-01,2,2
PALOS BLANCOS,internaciones,ingresos espontaneos,2008-06-01,56,56
PAMPA GRANDE,internaciones,ingresos espontaneos,2008-06-01,12,12
PASORAPA,internaciones,ingresos espontaneos,2008-06-01,7,7
PATACAMAYA,internaciones,ingresos espontaneos,2008-06-01,45,45
PELECHUCO,internaciones,ingresos espontaneos,2008-06-01,5,5
POCOATA,internaciones,ingresos espontaneos,2008-06-01,12,12
POCONA,internaciones,ingresos espontaneos,2008-06-01,14,14
POJO (CBBA),internaciones,ingresos espontaneos,2008-06-01,13,13
POOPO,internaciones,ingresos espontaneos,2008-06-01,3,3
PORCO,internaciones,ingresos espontaneos,2008-06-01,7,7
POROMA,internaciones,ingresos espontaneos,2008-06-01,12,12
PORONGO,internaciones,ingresos espontaneos,2008-06-01,10,10
PORTACHUELO,internaciones,ingresos espontaneos,2008-06-01,193,193
PORVENIR,internaciones,ingresos espontaneos,2008-06-01,12,12
POSTRER VALLE,internaciones,ingresos espontaneos,2008-06-01,2,2
POTOSI,internaciones,ingresos espontaneos,2008-06-01,1515,1515
PRESTO,internaciones,ingresos espontaneos,2008-06-01,10,10
PUCARANI,internaciones,ingresos espontaneos,2008-06-01,8,8
PUERTO ACOSTA,internaciones,ingresos espontaneos,2008-06-01,41,41
PUERTO CARABUCO,internaciones,ingresos espontaneos,2008-06-01,7,7
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2008-06-01,65,65
PUERTO RICO,internaciones,ingresos espontaneos,2008-06-01,30,30
PUERTO SUAREZ,internaciones,ingresos espontaneos,2008-06-01,105,105
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2008-06-01,165,165
PUNA,internaciones,ingresos espontaneos,2008-06-01,17,17
PUNATA,internaciones,ingresos espontaneos,2008-06-01,192,192
QUILLACOLLO,internaciones,ingresos espontaneos,2008-06-01,128,128
QUIME,internaciones,ingresos espontaneos,2008-06-01,10,10
QUIRUSILLAS,internaciones,ingresos espontaneos,2008-06-01,1,1
RAVELO,internaciones,ingresos espontaneos,2008-06-01,6,6
REYES,internaciones,ingresos espontaneos,2008-06-01,32,32
RIBERALTA,internaciones,ingresos espontaneos,2008-06-01,696,696
ROBORE,internaciones,ingresos espontaneos,2008-06-01,102,102
RURRENABAQUE,internaciones,ingresos espontaneos,2008-06-01,109,109
SACABA,internaciones,ingresos espontaneos,2008-06-01,434,434
SACABAMBA,internaciones,ingresos espontaneos,2008-06-01,8,8
SACACA,internaciones,ingresos espontaneos,2008-06-01,20,20
SAIPINA,internaciones,ingresos espontaneos,2008-06-01,4,4
SAMAIPATA,internaciones,ingresos espontaneos,2008-06-01,21,21
SAN AGUSTIN,internaciones,ingresos espontaneos,2008-06-01,1,1
SAN ANDRES,internaciones,ingresos espontaneos,2008-06-01,4,4
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2008-06-01,2,2
SAN BENITO,internaciones,ingresos espontaneos,2008-06-01,5,5
SAN BORJA,internaciones,ingresos espontaneos,2008-06-01,153,153
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2008-06-01,47,47
SAN CARLOS,internaciones,ingresos espontaneos,2008-06-01,114,114
SAN IGNACIO,internaciones,ingresos espontaneos,2008-06-01,82,82
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2008-06-01,290,290
SAN JAVIER(STC),internaciones,ingresos espontaneos,2008-06-01,58,58
SAN JOAQUIN,internaciones,ingresos espontaneos,2008-06-01,58,58
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2008-06-01,97,97
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2008-06-01,113,113
SAN JULIAN,internaciones,ingresos espontaneos,2008-06-01,180,180
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2008-06-01,2,2
SAN LUCAS,internaciones,ingresos espontaneos,2008-06-01,63,63
SAN MATIAS,internaciones,ingresos espontaneos,2008-06-01,102,102
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2008-06-01,64,64
SAN PEDRO,internaciones,ingresos espontaneos,2008-06-01,10,10
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2008-06-01,6,6
SAN RAFAEL,internaciones,ingresos espontaneos,2008-06-01,40,40
SAN RAMON,internaciones,ingresos espontaneos,2008-06-01,38,38
SAN RAMON,internaciones,ingresos espontaneos,2008-06-01,24,24
SANTA ANA,internaciones,ingresos espontaneos,2008-06-01,106,106
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2008-06-01,8705,8705
SANTA ROSA,internaciones,ingresos espontaneos,2008-06-01,41,41
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2008-06-01,58,58
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2008-06-01,3,3
SAPAHAQUI,internaciones,ingresos espontaneos,2008-06-01,3,3
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2008-06-01,4,4
SIPE SIPE,internaciones,ingresos espontaneos,2008-06-01,96,96
SOPACHUY,internaciones,ingresos espontaneos,2008-06-01,30,30
SORACACHI,internaciones,ingresos espontaneos,2008-06-01,1,1
SORATA,internaciones,ingresos espontaneos,2008-06-01,21,21
SUCRE,internaciones,ingresos espontaneos,2008-06-01,2926,2926
TACACOMA,internaciones,ingresos espontaneos,2008-06-01,10,10
TAPACARI,internaciones,ingresos espontaneos,2008-06-01,8,8
TARABUCO,internaciones,ingresos espontaneos,2008-06-01,56,56
TARATA,internaciones,ingresos espontaneos,2008-06-01,7,7
TARIJA,internaciones,ingresos espontaneos,2008-06-01,1621,1621
TARVITA,internaciones,ingresos espontaneos,2008-06-01,41,41
TEOPONTE,internaciones,ingresos espontaneos,2008-06-01,2,2
TIAWANACU,internaciones,ingresos espontaneos,2008-06-01,12,12
TIPUANI,internaciones,ingresos espontaneos,2008-06-01,34,34
TIQUIPAYA,internaciones,ingresos espontaneos,2008-06-01,74,74
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2008-06-01,173,173
TOCO,internaciones,ingresos espontaneos,2008-06-01,6,6
TOLATA,internaciones,ingresos espontaneos,2008-06-01,1,1
TOLEDO,internaciones,ingresos espontaneos,2008-06-01,6,6
TOMAVE,internaciones,ingresos espontaneos,2008-06-01,17,17
TOMINA,internaciones,ingresos espontaneos,2008-06-01,28,28
TORO TORO,internaciones,ingresos espontaneos,2008-06-01,5,5
TOTORA(CBBA),internaciones,ingresos espontaneos,2008-06-01,40,40
TRIGAL,internaciones,ingresos espontaneos,2008-06-01,2,2
TRINIDAD,internaciones,ingresos espontaneos,2008-06-01,1464,1464
TUPIZA,internaciones,ingresos espontaneos,2008-06-01,119,119
TURCO,internaciones,ingresos espontaneos,2008-06-01,5,5
UMALA,internaciones,ingresos espontaneos,2008-06-01,1,1
UNCIA,internaciones,ingresos espontaneos,2008-06-01,155,155
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2008-06-01,3,3
URUBICHA,internaciones,ingresos espontaneos,2008-06-01,25,25
UYUNI,internaciones,ingresos espontaneos,2008-06-01,139,139
