municipality,group,variable,month,Niños menores de 5 años con 3ra dosis de hier,TOTAL
SAN RAMON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,5,5
SANTA ANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,24,24
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,1918,1918
SANTA ROSA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,65,65
SANTA ROSA DEL SARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,67,67
SANTIAGO DE CALLAPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,6,6
SANTIAGO DE HUARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,22,22
SANTIAGO DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,20,20
SANTIVAÑES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,106,106
SANTUARIO DE QUILLACAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,10,10
SAPAHAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,20,20
SENA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,27,27
SICA SICA (VILLA AROMA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,20,20
SICAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,7,7
SIPE SIPE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,50,50
SOPACHUY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,44,44
SORACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,15,15
SORATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,39,39
SUCRE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,500,500
TACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,6,6
TACACOMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,18,18
TACOPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,106,106
TAPACARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,74,74
TARABUCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,44,44
TARACO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,17,17
TARATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,14,14
TARIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,136,136
TARVITA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,262,262
TEOPONTE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,9,9
TIAWANACU,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,30,30
TINGUIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,76,76
TIPUANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,14,14
TIQUIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,22,22
TIRAQUE (CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,196,196
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,1,1
TOLATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,4,4
TOMAVE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,33,33
TOMINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,30,30
TOTORA(CBBA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,32,32
TOTORA(ORR),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,19,19
TRINIDAD,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,189,189
TUPIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,23,23
TURCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,33,33
UMALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,6,6
UNCIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,40,40
URIONDO (A. CONCEPCION),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,51,51
URUBICHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,26,26
UYUNI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,3,3
VACAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,28,28
VIACHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,17,17
VILA VILA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,7,7
VILLA MONTES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,125,125
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,6,6
VILLA RIVERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,26,26
VILLA SERRANO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,66,66
VILLA TUNARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,134,134
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,113,113
VILLAZON,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,96,96
VINTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,27,27
VITICHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,67,67
WALDO BALLIVIAN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,2,2
WARNES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,147,147
YACO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,37,37
YACUIBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,68,68
YAMPARAEZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,10,10
YANACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,2,2
YAPACANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,170,170
YOCALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,18,18
YOTALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,54,54
YUNCHARA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,69,69
ZUDAÑEZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-08-01,66,66
ACHACACHI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,22,22
AIQUILE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,99,99
ALCALA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,17,17
ANCORAIMES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,19,19
ANDAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,59,59
ANTEQUERA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,17,17
ANZALDO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,3,3
APOLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,13,13
ARANI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,7,7
ARBIETO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,32,32
ARQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,61,61
ASCENCION DE GUARAYOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,3,3
ATOCHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,7,7
AUCAPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,43,43
AYATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,30,30
AYO AYO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,76,76
AZURDUY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,65,65
BATALLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,10,10
BAURES,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,46,46
BELEN DE URMIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,23,23
BELLA FLOR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,3,3
BERMEJO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,274,274
BETANZOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,286,286
BOLIVAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,170,170
BOLPEBRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,7,7
BOYUIBE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,5,5
BUENA VISTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,68,68
CABEZAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,31,31
CAIROMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,57,57
"CAIZA ""D""",micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,17,17
CAJUATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,50,50
CALACOTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,53,53
CALAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,14,14
CAMARGO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,220,220
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,40,40
CAMIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,22,22
CAPINOTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,180,180
CAQUIAVIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,25,25
CARACOLLO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,70,70
CARANAVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,90,90
CARANGAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,1,1
CARAPARI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,169,169
CARMEN RIVERO TORREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,12,12
CATACORA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,19,19
CHACARILLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,25,25
CHALLAPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,290,290
CHAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,33,33
CHARAGUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,43,43
CHARAÑA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,8,8
CHAYANTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,73,73
CHIMORE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,62,62
CHIPAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,36,36
CHOQUE COTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,27,27
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,18,18
CHUMA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,15,15
CLIZA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,9,9
COBIJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,65,65
COCHABAMBA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,170,170
COIPASA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,6,6
COLCAPIRHUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,135,135
COLLANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,24,24
COLOMI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,73,73
COLPA BELGICA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,37,37
COLQUECHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,184,184
COLQUENCHA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,34,34
COLQUIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,223,223
COMANCHE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,3,3
COMARAPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,95,95
CONCEPCION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,6,6
COPACABANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,27,27
CORIPATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,7,7
CORO CORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,25,25
COROICO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,50,50
CORQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,30,30
COTAGAITA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,53,53
CUATRO CAÑADAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,82,82
CUEVO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,15,15
CULPINA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,119,119
CURAHUARA DE CARANGAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,34,34
CURVA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,42,42
DESAGUADERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,15,15
EL ALTO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,2016,2016
EL CHORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,5,5
EL PUENTE(TJA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,104,104
EL TORNO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,291,291
EL VILLAR,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,3,3
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,184,184
ENTRE RIOS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,19,19
EUCALIPTUS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,57,57
EUREKA (SANTOS MERCADO),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,5,5
EXALTACION,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,17,17
FERNANDEZ ALONSO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,131,131
FILADELFIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,7,7
GENERAL SAAVEDRA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,32,32
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,171,171
GUANAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,15,15
GUAQUI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,37,37
GUAYARAMERIN,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,167,167
GUTIERREZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,30,30
HUACARETA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,65,65
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,21,21
HUACHACALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,6,6
HUANUNI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,101,101
HUARACAJE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,2,2
HUAYLLAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,35,35
ICHOCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,34,34
ICLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,48,48
INCAHUASI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,261,261
INQUISIVI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,122,122
IRUPANA (VILLA DE LANZA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,36,36
JESUS DE MACHACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,163,163
LA ASUNTA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,117,117
LA GUARDIA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,93,93
LA PAZ,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,1984,1984
LAGUNILLAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,10,10
LAJA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,46,46
LAS CARRERAS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,12,12
LICOMA PAMPA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,40,40
LLALLAGUA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,161,161
LLICA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,21,21
LORETO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,11,11
LURIBAY,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,47,47
MACHACAMARCA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,7,7
MACHARETI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,48,48
MAGDALENA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,33,33
MAIRANA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,21,21
MALLA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,27,27
MAPIRI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,10,10
MECAPACA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,14,14
MINEROS,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,52,52
MIZQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,71,71
MOCOMOCO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,58,58
MOJINETE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,9,9
MOJOCOYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,51,51
MONTEAGUDO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,235,235
MONTERO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,112,112
MORO MORO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,6,6
MOROCHATA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,61,61
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,21,21
OCURI,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,73,73
OKINAWA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,131,131
OMEREQUE,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,8,8
ORURO,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,609,609
PADCAYA,micronutrientes,ninos menores de  5 anos con 3ra dosis de hier,2006-09-01,161,161
