,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,3,1,8,15,11,16,27
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,3,2,15,27,18,29,47
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,1,8,11,9,12,21
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,5,4,3,6,8,14
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,5,4,5,4,9
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,1,21,14,22,15,37
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,10,8,10,8,18
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,1,15,17,17,18,35
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,2,9,6,11,8,19
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,1,1,1,1,2,3
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,0,6,7,7,7,14
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,4,4,1,3,5,7,12
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,1,29,17,31,18,49
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,2,32,45,34,47,81
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,3,7,27,18,30,25,55
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,3,2,10,11,13,13,26
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,1,5,3,7,4,11
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,1,12,1,13,2,15
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,3,8,10,9,13,22
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,7,5,7,14,14,19,33
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,0,1,0,1,1
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,2,14,15,16,17,33
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,3,3,5,5,8,13
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,3,3,3,3,6
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,4,2,4,2,6
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,36,37,160,154,196,191,387
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,1,6,3,6,4,10
LORETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,2,1,2,3,4,7
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,2,8,6,10,8,18
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,1,1,2,1,3,4
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,1,6,5,7,6,13
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,3,5,3,5,8
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,2,21,19,21,21,42
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,0,5,4,7,4,11
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,5,6,9,8,14,22
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,3,6,6,8,9,17
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,4,2,43,36,47,38,85
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,9,8,27,23,36,31,67
MOJINETE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,1,1,1,1,2
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,0,17,13,18,13,31
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,4,1,7,14,11,15,26
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,4,3,6,3,10,13
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,4,2,4,2,6
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,1,30,38,31,39,70
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,4,0,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,2,3,2,3,5
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,10,6,42,40,52,46,98
OKINAWA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,0,0,1,1,1,2
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,13,7,13,7,20
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,19,22,80,90,99,112,211
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,1,3,1,3,4
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,10,10,10,10,20
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,3,16,5,18,8,26
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,3,10,18,11,21,32
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,3,9,5,11,8,19
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,3,1,2,2,5,7
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,2,2,2,2,4
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,0,3,5,5,5,10
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,6,13,6,13,19
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,2,4,4,4,6,10
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,1,7,3,9,4,13
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,4,0,3,1,7,8
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,15,17,134,86,149,103,252
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,1,9,10,9,11,20
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,0,21,13,22,13,35
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,3,3,3,3,6
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,1,9,7,11,8,19
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,6,6,46,43,52,49,101
PORONGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,3,6,2,6,5,11
PORTACHUELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,2,2,2,2,4
PORVENIR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,8,0,35,16,43,16,59
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,6,2,6,2,8
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,31,25,180,175,211,200,411
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,3,23,26,25,29,54
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,8,5,32,26,40,31,71
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,9,9,20,16,29,25,54
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,6,6,25,22,31,28,59
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,2,18,21,20,23,43
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,5,8,19,10,24,34
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,4,4,4,4,8
PUERTO SILES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,1,0,1,0,1
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,7,2,13,11,20,13,33
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,3,63,61,64,64,128
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,3,14,17,14,20,34
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,72,85,222,237,294,322,616
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,3,2,3,2,5
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,5,6,61,59,66,65,131
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,2,1,0,2,2,4
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,27,4,197,7,224,11,235
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,0,0,3,1,3,4
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,2,5,8,6,10,16
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,1,3,3,3,4,7
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,15,14,105,115,120,129,249
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,1,3,7,3,8,11
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,4,4,71,71,75,75,150
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,1,2,1,2,3
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,2,25,30,26,32,58
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,1,5,1,5,6
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,3,0,1,1,4,5
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,1,4,1,4,5
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,3,1,6,4,9,5,14
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,0,2,1,4,1,5
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,0,30,21,31,21,52
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,3,1,4,2,7,9
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,12,13,33,58,45,71,116
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,1,12,4,12,5,17
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,1,0,0,0,1,1
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,3,3,15,11,18,14,32
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,1,34,32,34,33,67
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,0,0,5,2,5,7
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,2,3,2,3,5
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,18,13,11,6,29,19,48
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,5,4,2,5,7,12
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,9,9,22,20,31,29,60
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,0,23,27,24,27,51
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,6,3,6,15,12,18,30
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,10,6,104,96,114,102,216
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,6,5,6,5,11
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,1,0,0,1,1,2
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,22,21,99,123,121,144,265
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,0,5,2,6,2,8
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,4,0,4,0,4
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,1,2,5,2,6,8
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,0,4,11,5,11,16
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,0,3,5,3,5,8
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,1,0,5,3,6,3,9
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,12,9,2,3,14,12,26
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,91,106,62,50,153,156,309
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,0,2,19,10,19,12,31
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,2,0,3,3,5,3,8
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2017-07-01,3,2,3,4,6,6,12
