,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,5,2,8,9,13,11,24
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,0,7,5,8,5,13
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,5,1,12,12,17,13,30
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,4,4,118,99,122,103,225
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,2,0,16,10,18,10,28
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,1,0,1,1,2,3
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,12,9,140,138,152,147,299
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,1,1,1,1,2
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,1,3,1,3,4
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,1,2,2,2,3,5
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,0,11,7,12,7,19
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,2,1,2,1,3
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,3,2,3,3,6,5,11
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,4,2,14,7,18,9,27
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,2,11,11,12,13,25
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,0,4,5,5,5,10
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,1,5,6,6,7,13
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,1,13,16,13,17,30
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,1,3,2,3,3,6
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,0,2,0,2,2
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,2,1,5,6,7,7,14
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,2,2,15,18,17,20,37
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,5,4,7,5,12,17
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,8,6,27,23,35,29,64
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,1,1,10,2,11,13
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,0,1,3,2,3,5
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,2,5,33,21,35,26,61
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,22,28,22,28,50
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,2,4,15,18,17,22,39
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,2,4,43,31,45,35,80
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,2,0,42,40,44,40,84
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,6,2,28,18,34,20,54
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,2,1,26,19,28,20,48
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,0,3,3,4,3,7
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,3,8,56,55,59,63,122
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,3,2,49,42,52,44,96
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,1,8,3,8,4,12
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,9,5,9,5,14
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,14,14,112,104,126,118,244
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,4,0,39,34,43,34,77
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,13,12,13,12,25
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,3,1,3,9,6,10,16
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,9,14,108,110,117,124,241
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,8,11,55,43,63,54,117
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,3,1,41,32,44,33,77
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,0,4,3,5,3,8
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,6,3,6,3,9
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,1,4,3,5,4,9
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,0,2,4,3,4,7
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,3,6,29,45,32,51,83
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,1,12,17,12,18,30
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,5,5,60,50,65,55,120
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,4,2,34,23,38,25,63
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,0,3,0,4,0,4
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,1,2,1,2,3
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,0,3,0,4,0,4
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,3,26,22,26,25,51
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,1,0,1,0,1
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,3,11,10,12,13,25
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,3,22,22,23,25,48
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,2,3,0,3,2,5
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,6,5,19,23,25,28,53
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,1,3,1,3,4
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,1,3,9,3,10,13
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,1,8,6,8,7,15
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,2,18,31,18,33,51
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,3,1,18,29,21,30,51
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,4,1,10,5,14,6,20
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,4,2,4,2,6
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,5,5,8,3,13,8,21
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,0,13,10,14,10,24
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,9,9,47,42,56,51,107
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,3,2,6,3,9,5,14
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,1,12,12,12,13,25
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,6,113,100,114,106,220
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,1,5,3,6,4,10
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,0,0,0,1,0,1
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,1,1,1,1,2
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,1,1,10,7,11,8,19
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,10,11,32,26,42,37,79
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,2,0,8,11,10,11,21
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,1,0,1,0,2,2
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,25,18,106,99,131,117,248
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,2,1,11,35,13,36,49
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,2,1,19,23,21,24,45
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,3,1,29,24,32,25,57
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-06-01,0,0,37,28,37,28,65
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,1,1,6,11,7,12,19
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,4,4,12,28,16,32,48
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,0,1,1,1,1,2
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,5,2,52,45,57,47,104
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,2,0,5,7,7,7,14
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,0,9,9,9,9,18
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,4,7,6,8,10,15,25
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,4,1,10,6,14,7,21
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,0,0,1,0,1,1
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,1,0,8,20,9,20,29
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,4,1,23,39,27,40,67
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,3,1,18,25,21,26,47
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,1,5,2,5,3,8
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,1,1,63,44,64,45,109
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,1,1,23,25,24,26,50
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,2,3,0,0,2,3,5
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,2,9,11,9,13,22
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,1,0,2,0,3,3
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,2,0,0,0,2,0,2
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,5,6,4,1,9,7,16
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,2,1,39,37,41,38,79
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,1,6,36,32,37,38,75
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,4,6,7,5,11,11,22
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,0,3,2,3,2,5
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,1,1,6,10,7,11,18
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,1,0,3,2,4,2,6
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,2,0,4,2,6,2,8
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,2,4,55,56,57,60,117
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,2,4,21,37,23,41,64
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,0,5,7,5,7,12
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,1,4,6,4,7,11
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,0,6,8,6,8,14
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,2,2,13,15,15,17,32
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,2,0,14,11,16,11,27
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,0,14,12,14,12,26
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,0,0,1,0,1,1
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,1,1,13,17,14,18,32
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,4,5,15,10,19,15,34
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,2,3,21,15,23,18,41
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,0,1,5,1,5,6
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,1,2,2,6,3,8,11
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,0,8,10,8,10,18
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,4,3,5,4,9,7,16
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,3,4,9,9,12,13,25
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,2,2,6,5,8,7,15
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,0,0,3,3,3,3,6
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2018-07-01,1,3,5,5,6,8,14
