municipality,group,variable,month,Ingresos espontáneos,TOTAL
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2006-11-01,306,306
SAN JAVIER(STC),internaciones,ingresos espontaneos,2006-11-01,57,57
SAN JOAQUIN,internaciones,ingresos espontaneos,2006-11-01,62,62
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2006-11-01,111,111
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2006-11-01,130,130
SAN JULIAN,internaciones,ingresos espontaneos,2006-11-01,112,112
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2006-11-01,10,10
SAN LUCAS,internaciones,ingresos espontaneos,2006-11-01,40,40
SAN MATIAS,internaciones,ingresos espontaneos,2006-11-01,65,65
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2006-11-01,62,62
SAN PEDRO,internaciones,ingresos espontaneos,2006-11-01,6,6
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2006-11-01,27,27
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2006-11-01,3,3
SAN RAFAEL,internaciones,ingresos espontaneos,2006-11-01,27,27
SAN RAMON,internaciones,ingresos espontaneos,2006-11-01,31,31
SAN RAMON,internaciones,ingresos espontaneos,2006-11-01,45,45
SANTA ANA,internaciones,ingresos espontaneos,2006-11-01,102,102
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2006-11-01,5786,5786
SANTA ROSA,internaciones,ingresos espontaneos,2006-11-01,42,42
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2006-11-01,65,65
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2006-11-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2006-11-01,6,6
SENA,internaciones,ingresos espontaneos,2006-11-01,15,15
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2006-11-01,16,16
SICAYA,internaciones,ingresos espontaneos,2006-11-01,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2006-11-01,44,44
SOPACHUY,internaciones,ingresos espontaneos,2006-11-01,57,57
SORACACHI,internaciones,ingresos espontaneos,2006-11-01,3,3
SORATA,internaciones,ingresos espontaneos,2006-11-01,25,25
SUCRE,internaciones,ingresos espontaneos,2006-11-01,3099,3099
TACACOMA,internaciones,ingresos espontaneos,2006-11-01,4,4
TACOBAMBA,internaciones,ingresos espontaneos,2006-11-01,1,1
TACOPAYA,internaciones,ingresos espontaneos,2006-11-01,4,4
TAPACARI,internaciones,ingresos espontaneos,2006-11-01,15,15
TARABUCO,internaciones,ingresos espontaneos,2006-11-01,63,63
TARACO,internaciones,ingresos espontaneos,2006-11-01,1,1
TARATA,internaciones,ingresos espontaneos,2006-11-01,14,14
TARIJA,internaciones,ingresos espontaneos,2006-11-01,1071,1071
TARVITA,internaciones,ingresos espontaneos,2006-11-01,41,41
TEOPONTE,internaciones,ingresos espontaneos,2006-11-01,9,9
TIAWANACU,internaciones,ingresos espontaneos,2006-11-01,3,3
TINGUIPAYA,internaciones,ingresos espontaneos,2006-11-01,7,7
TIPUANI,internaciones,ingresos espontaneos,2006-11-01,28,28
TIQUIPAYA,internaciones,ingresos espontaneos,2006-11-01,81,81
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2006-11-01,176,176
TOCO,internaciones,ingresos espontaneos,2006-11-01,3,3
TOLATA,internaciones,ingresos espontaneos,2006-11-01,4,4
TOLEDO,internaciones,ingresos espontaneos,2006-11-01,5,5
TOMAVE,internaciones,ingresos espontaneos,2006-11-01,12,12
TOMINA,internaciones,ingresos espontaneos,2006-11-01,25,25
TORO TORO,internaciones,ingresos espontaneos,2006-11-01,2,2
TOTORA(CBBA),internaciones,ingresos espontaneos,2006-11-01,39,39
TRIGAL,internaciones,ingresos espontaneos,2006-11-01,1,1
TRINIDAD,internaciones,ingresos espontaneos,2006-11-01,1224,1224
TUPIZA,internaciones,ingresos espontaneos,2006-11-01,134,134
UNCIA,internaciones,ingresos espontaneos,2006-11-01,40,40
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2006-11-01,12,12
URUBICHA,internaciones,ingresos espontaneos,2006-11-01,18,18
UYUNI,internaciones,ingresos espontaneos,2006-11-01,140,140
VACAS,internaciones,ingresos espontaneos,2006-11-01,20,20
VALLEGRANDE,internaciones,ingresos espontaneos,2006-11-01,115,115
VIACHA,internaciones,ingresos espontaneos,2006-11-01,90,90
VILA VILA,internaciones,ingresos espontaneos,2006-11-01,1,1
VILLA MONTES,internaciones,ingresos espontaneos,2006-11-01,247,247
VILLA RIVERO,internaciones,ingresos espontaneos,2006-11-01,2,2
VILLA SERRANO,internaciones,ingresos espontaneos,2006-11-01,21,21
VILLA TUNARI,internaciones,ingresos espontaneos,2006-11-01,280,280
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2006-11-01,15,15
VILLAZON,internaciones,ingresos espontaneos,2006-11-01,212,212
VINTO,internaciones,ingresos espontaneos,2006-11-01,81,81
VITICHI,internaciones,ingresos espontaneos,2006-11-01,9,9
WARNES,internaciones,ingresos espontaneos,2006-11-01,152,152
YACUIBA,internaciones,ingresos espontaneos,2006-11-01,466,466
YAMPARAEZ,internaciones,ingresos espontaneos,2006-11-01,14,14
YANACACHI,internaciones,ingresos espontaneos,2006-11-01,4,4
YAPACANI,internaciones,ingresos espontaneos,2006-11-01,438,438
YOCALLA,internaciones,ingresos espontaneos,2006-11-01,2,2
YOTALA,internaciones,ingresos espontaneos,2006-11-01,27,27
ZUDAÑEZ,internaciones,ingresos espontaneos,2006-11-01,24,24
ACACIO,internaciones,ingresos espontaneos,2006-12-01,1,1
ACHACACHI,internaciones,ingresos espontaneos,2006-12-01,70,70
ACHOCALLA,internaciones,ingresos espontaneos,2006-12-01,4,4
AIQUILE,internaciones,ingresos espontaneos,2006-12-01,107,107
ALCALA,internaciones,ingresos espontaneos,2006-12-01,2,2
ANCORAIMES,internaciones,ingresos espontaneos,2006-12-01,4,4
ANZALDO,internaciones,ingresos espontaneos,2006-12-01,3,3
APOLO,internaciones,ingresos espontaneos,2006-12-01,24,24
ARAMPAMPA,internaciones,ingresos espontaneos,2006-12-01,2,2
ARANI,internaciones,ingresos espontaneos,2006-12-01,3,3
ARBIETO,internaciones,ingresos espontaneos,2006-12-01,3,3
ARQUE,internaciones,ingresos espontaneos,2006-12-01,4,4
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2006-12-01,152,152
ATOCHA,internaciones,ingresos espontaneos,2006-12-01,98,98
AYO AYO,internaciones,ingresos espontaneos,2006-12-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2006-12-01,31,31
AZURDUY,internaciones,ingresos espontaneos,2006-12-01,20,20
BATALLAS,internaciones,ingresos espontaneos,2006-12-01,4,4
BAURES,internaciones,ingresos espontaneos,2006-12-01,20,20
BELLA FLOR,internaciones,ingresos espontaneos,2006-12-01,1,1
BERMEJO,internaciones,ingresos espontaneos,2006-12-01,145,145
BETANZOS,internaciones,ingresos espontaneos,2006-12-01,37,37
BOLIVAR,internaciones,ingresos espontaneos,2006-12-01,1,1
BOYUIBE,internaciones,ingresos espontaneos,2006-12-01,24,24
BUENA VISTA,internaciones,ingresos espontaneos,2006-12-01,17,17
CABEZAS,internaciones,ingresos espontaneos,2006-12-01,18,18
CAIROMA,internaciones,ingresos espontaneos,2006-12-01,9,9
"CAIZA ""D""",internaciones,ingresos espontaneos,2006-12-01,3,3
CAJUATA,internaciones,ingresos espontaneos,2006-12-01,7,7
CALACOTO,internaciones,ingresos espontaneos,2006-12-01,3,3
CALAMARCA,internaciones,ingresos espontaneos,2006-12-01,3,3
CAMARGO,internaciones,ingresos espontaneos,2006-12-01,107,107
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2006-12-01,8,8
CAMIRI,internaciones,ingresos espontaneos,2006-12-01,359,359
CAPINOTA,internaciones,ingresos espontaneos,2006-12-01,60,60
CARACOLLO,internaciones,ingresos espontaneos,2006-12-01,30,30
CARANAVI,internaciones,ingresos espontaneos,2006-12-01,175,175
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2006-12-01,11,11
CHALLAPATA,internaciones,ingresos espontaneos,2006-12-01,66,66
CHAQUI,internaciones,ingresos espontaneos,2006-12-01,2,2
CHARAGUA,internaciones,ingresos espontaneos,2006-12-01,106,106
CHARAÑA,internaciones,ingresos espontaneos,2006-12-01,1,1
CHAYANTA,internaciones,ingresos espontaneos,2006-12-01,7,7
CHIMORE,internaciones,ingresos espontaneos,2006-12-01,12,12
CHIPAYA,internaciones,ingresos espontaneos,2006-12-01,3,3
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2006-12-01,71,71
CHUMA,internaciones,ingresos espontaneos,2006-12-01,5,5
CLIZA,internaciones,ingresos espontaneos,2006-12-01,17,17
COBIJA,internaciones,ingresos espontaneos,2006-12-01,322,322
COCHABAMBA,internaciones,ingresos espontaneos,2006-12-01,5931,5931
COLCAPIRHUA,internaciones,ingresos espontaneos,2006-12-01,121,121
COLLANA,internaciones,ingresos espontaneos,2006-12-01,3,3
COLOMI,internaciones,ingresos espontaneos,2006-12-01,39,39
COLPA BELGICA,internaciones,ingresos espontaneos,2006-12-01,12,12
COLQUECHACA,internaciones,ingresos espontaneos,2006-12-01,2,2
COLQUIRI,internaciones,ingresos espontaneos,2006-12-01,30,30
COMARAPA,internaciones,ingresos espontaneos,2006-12-01,90,90
CONCEPCION,internaciones,ingresos espontaneos,2006-12-01,86,86
COPACABANA,internaciones,ingresos espontaneos,2006-12-01,27,27
CORIPATA,internaciones,ingresos espontaneos,2006-12-01,13,13
CORO CORO,internaciones,ingresos espontaneos,2006-12-01,4,4
COROICO,internaciones,ingresos espontaneos,2006-12-01,67,67
COTAGAITA,internaciones,ingresos espontaneos,2006-12-01,37,37
COTOCA,internaciones,ingresos espontaneos,2006-12-01,130,130
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2006-12-01,33,33
CUEVO,internaciones,ingresos espontaneos,2006-12-01,6,6
CULPINA,internaciones,ingresos espontaneos,2006-12-01,37,37
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2006-12-01,7,7
DESAGUADERO,internaciones,ingresos espontaneos,2006-12-01,4,4
EL ALTO,internaciones,ingresos espontaneos,2006-12-01,2508,2508
EL PUENTE(STC),internaciones,ingresos espontaneos,2006-12-01,16,16
EL PUENTE(TJA),internaciones,ingresos espontaneos,2006-12-01,10,10
EL TORNO,internaciones,ingresos espontaneos,2006-12-01,137,137
EL VILLAR,internaciones,ingresos espontaneos,2006-12-01,8,8
ENTRE RIOS,internaciones,ingresos espontaneos,2006-12-01,48,48
ENTRE RIOS,internaciones,ingresos espontaneos,2006-12-01,18,18
EUCALIPTUS,internaciones,ingresos espontaneos,2006-12-01,7,7
EXALTACION,internaciones,ingresos espontaneos,2006-12-01,5,5
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2006-12-01,34,34
FILADELFIA,internaciones,ingresos espontaneos,2006-12-01,1,1
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2006-12-01,20,20
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2006-12-01,4,4
GUANAY,internaciones,ingresos espontaneos,2006-12-01,19,19
GUAYARAMERIN,internaciones,ingresos espontaneos,2006-12-01,509,509
GUTIERREZ,internaciones,ingresos espontaneos,2006-12-01,26,26
HUACARETA,internaciones,ingresos espontaneos,2006-12-01,26,26
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2006-12-01,2,2
HUACHACALLA,internaciones,ingresos espontaneos,2006-12-01,2,2
HUANUNI,internaciones,ingresos espontaneos,2006-12-01,66,66
HUARACAJE,internaciones,ingresos espontaneos,2006-12-01,6,6
HUAYLLAMARCA,internaciones,ingresos espontaneos,2006-12-01,2,2
ICLA,internaciones,ingresos espontaneos,2006-12-01,3,3
INCAHUASI,internaciones,ingresos espontaneos,2006-12-01,6,6
INQUISIVI,internaciones,ingresos espontaneos,2006-12-01,6,6
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2006-12-01,31,31
IXIAMAS,internaciones,ingresos espontaneos,2006-12-01,11,11
JESUS DE MACHACA,internaciones,ingresos espontaneos,2006-12-01,7,7
LA ASUNTA,internaciones,ingresos espontaneos,2006-12-01,52,52
LA GUARDIA,internaciones,ingresos espontaneos,2006-12-01,190,190
LA PAZ,internaciones,ingresos espontaneos,2006-12-01,5686,5686
LAGUNILLAS,internaciones,ingresos espontaneos,2006-12-01,5,5
LAJA,internaciones,ingresos espontaneos,2006-12-01,5,5
LAS CARRERAS,internaciones,ingresos espontaneos,2006-12-01,2,2
LICOMA PAMPA,internaciones,ingresos espontaneos,2006-12-01,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2006-12-01,190,190
LLICA,internaciones,ingresos espontaneos,2006-12-01,1,1
LURIBAY,internaciones,ingresos espontaneos,2006-12-01,7,7
MACHACAMARCA,internaciones,ingresos espontaneos,2006-12-01,3,3
MACHARETI,internaciones,ingresos espontaneos,2006-12-01,2,2
MAGDALENA,internaciones,ingresos espontaneos,2006-12-01,63,63
MAIRANA,internaciones,ingresos espontaneos,2006-12-01,58,58
MAPIRI,internaciones,ingresos espontaneos,2006-12-01,23,23
MECAPACA,internaciones,ingresos espontaneos,2006-12-01,2,2
MINEROS,internaciones,ingresos espontaneos,2006-12-01,26,26
MIZQUE,internaciones,ingresos espontaneos,2006-12-01,37,37
MOCOMOCO,internaciones,ingresos espontaneos,2006-12-01,3,3
MOJOCOYA,internaciones,ingresos espontaneos,2006-12-01,8,8
MONTEAGUDO,internaciones,ingresos espontaneos,2006-12-01,125,125
MONTERO,internaciones,ingresos espontaneos,2006-12-01,475,475
MORO MORO,internaciones,ingresos espontaneos,2006-12-01,5,5
MOROCHATA,internaciones,ingresos espontaneos,2006-12-01,8,8
OCURI,internaciones,ingresos espontaneos,2006-12-01,23,23
OKINAWA,internaciones,ingresos espontaneos,2006-12-01,23,23
OMEREQUE,internaciones,ingresos espontaneos,2006-12-01,9,9
ORURO,internaciones,ingresos espontaneos,2006-12-01,2083,2083
PADCAYA,internaciones,ingresos espontaneos,2006-12-01,1,1
PADILLA,internaciones,ingresos espontaneos,2006-12-01,61,61
PAILON,internaciones,ingresos espontaneos,2006-12-01,21,21
PALCA,internaciones,ingresos espontaneos,2006-12-01,5,5
PALOS BLANCOS,internaciones,ingresos espontaneos,2006-12-01,12,12
PAMPA GRANDE,internaciones,ingresos espontaneos,2006-12-01,16,16
PATACAMAYA,internaciones,ingresos espontaneos,2006-12-01,26,26
PAZÑA,internaciones,ingresos espontaneos,2006-12-01,2,2
POCOATA,internaciones,ingresos espontaneos,2006-12-01,7,7
POCONA,internaciones,ingresos espontaneos,2006-12-01,22,22
POJO (CBBA),internaciones,ingresos espontaneos,2006-12-01,20,20
POOPO,internaciones,ingresos espontaneos,2006-12-01,5,5
PORCO,internaciones,ingresos espontaneos,2006-12-01,8,8
POROMA,internaciones,ingresos espontaneos,2006-12-01,1,1
PORONGO,internaciones,ingresos espontaneos,2006-12-01,21,21
PORTACHUELO,internaciones,ingresos espontaneos,2006-12-01,174,174
PORVENIR,internaciones,ingresos espontaneos,2006-12-01,16,16
POSTRER VALLE,internaciones,ingresos espontaneos,2006-12-01,2,2
POTOSI,internaciones,ingresos espontaneos,2006-12-01,1660,1660
PRESTO,internaciones,ingresos espontaneos,2006-12-01,3,3
PUCARANI,internaciones,ingresos espontaneos,2006-12-01,8,8
PUERTO ACOSTA,internaciones,ingresos espontaneos,2006-12-01,41,41
PUERTO CARABUCO,internaciones,ingresos espontaneos,2006-12-01,4,4
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2006-12-01,85,85
PUERTO RICO,internaciones,ingresos espontaneos,2006-12-01,31,31
PUERTO SUAREZ,internaciones,ingresos espontaneos,2006-12-01,129,129
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2006-12-01,199,199
PUNA,internaciones,ingresos espontaneos,2006-12-01,31,31
PUNATA,internaciones,ingresos espontaneos,2006-12-01,181,181
QUIABAYA,internaciones,ingresos espontaneos,2006-12-01,1,1
QUILLACOLLO,internaciones,ingresos espontaneos,2006-12-01,283,283
QUIME,internaciones,ingresos espontaneos,2006-12-01,10,10
QUIRUSILLAS,internaciones,ingresos espontaneos,2006-12-01,3,3
RAVELO,internaciones,ingresos espontaneos,2006-12-01,6,6
REYES,internaciones,ingresos espontaneos,2006-12-01,23,23
RIBERALTA,internaciones,ingresos espontaneos,2006-12-01,589,589
ROBORE,internaciones,ingresos espontaneos,2006-12-01,89,89
RURRENABAQUE,internaciones,ingresos espontaneos,2006-12-01,114,114
SACABA,internaciones,ingresos espontaneos,2006-12-01,638,638
SACABAMBA,internaciones,ingresos espontaneos,2006-12-01,15,15
SACACA,internaciones,ingresos espontaneos,2006-12-01,21,21
SAIPINA,internaciones,ingresos espontaneos,2006-12-01,8,8
SAMAIPATA,internaciones,ingresos espontaneos,2006-12-01,29,29
SAN AGUSTIN,internaciones,ingresos espontaneos,2006-12-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2006-12-01,18,18
SAN BENITO,internaciones,ingresos espontaneos,2006-12-01,5,5
SAN BORJA,internaciones,ingresos espontaneos,2006-12-01,178,178
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2006-12-01,51,51
SAN CARLOS,internaciones,ingresos espontaneos,2006-12-01,137,137
SAN IGNACIO,internaciones,ingresos espontaneos,2006-12-01,58,58
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2006-12-01,380,380
SAN JAVIER(STC),internaciones,ingresos espontaneos,2006-12-01,53,53
SAN JOAQUIN,internaciones,ingresos espontaneos,2006-12-01,42,42
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2006-12-01,73,73
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2006-12-01,100,100
SAN JULIAN,internaciones,ingresos espontaneos,2006-12-01,85,85
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2006-12-01,12,12
SAN LUCAS,internaciones,ingresos espontaneos,2006-12-01,30,30
SAN MATIAS,internaciones,ingresos espontaneos,2006-12-01,62,62
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2006-12-01,76,76
SAN PEDRO,internaciones,ingresos espontaneos,2006-12-01,20,20
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2006-12-01,11,11
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2006-12-01,2,2
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2006-12-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2006-12-01,27,27
SAN RAMON,internaciones,ingresos espontaneos,2006-12-01,30,30
SAN RAMON,internaciones,ingresos espontaneos,2006-12-01,41,41
SANTA ANA,internaciones,ingresos espontaneos,2006-12-01,107,107
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2006-12-01,6323,6323
SANTA ROSA,internaciones,ingresos espontaneos,2006-12-01,42,42
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2006-12-01,51,51
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2006-12-01,1,1
SANTIVAÑES,internaciones,ingresos espontaneos,2006-12-01,5,5
SENA,internaciones,ingresos espontaneos,2006-12-01,15,15
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2006-12-01,13,13
SICAYA,internaciones,ingresos espontaneos,2006-12-01,1,1
SIPE SIPE,internaciones,ingresos espontaneos,2006-12-01,48,48
SOPACHUY,internaciones,ingresos espontaneos,2006-12-01,54,54
SORACACHI,internaciones,ingresos espontaneos,2006-12-01,3,3
SORATA,internaciones,ingresos espontaneos,2006-12-01,21,21
SUCRE,internaciones,ingresos espontaneos,2006-12-01,2990,2990
TACACHI,internaciones,ingresos espontaneos,2006-12-01,1,1
TACACOMA,internaciones,ingresos espontaneos,2006-12-01,2,2
TACOPAYA,internaciones,ingresos espontaneos,2006-12-01,1,1
TAPACARI,internaciones,ingresos espontaneos,2006-12-01,6,6
TARABUCO,internaciones,ingresos espontaneos,2006-12-01,52,52
TARACO,internaciones,ingresos espontaneos,2006-12-01,1,1
TARATA,internaciones,ingresos espontaneos,2006-12-01,8,8
TARIJA,internaciones,ingresos espontaneos,2006-12-01,1042,1042
TARVITA,internaciones,ingresos espontaneos,2006-12-01,47,47
TEOPONTE,internaciones,ingresos espontaneos,2006-12-01,5,5
TIAWANACU,internaciones,ingresos espontaneos,2006-12-01,3,3
TIPUANI,internaciones,ingresos espontaneos,2006-12-01,23,23
TIQUIPAYA,internaciones,ingresos espontaneos,2006-12-01,88,88
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2006-12-01,143,143
TOCO,internaciones,ingresos espontaneos,2006-12-01,4,4
TOLEDO,internaciones,ingresos espontaneos,2006-12-01,9,9
TOMAVE,internaciones,ingresos espontaneos,2006-12-01,5,5
TOMINA,internaciones,ingresos espontaneos,2006-12-01,14,14
TORO TORO,internaciones,ingresos espontaneos,2006-12-01,1,1
TOTORA(CBBA),internaciones,ingresos espontaneos,2006-12-01,42,42
TOTORA(ORR),internaciones,ingresos espontaneos,2006-12-01,2,2
TRIGAL,internaciones,ingresos espontaneos,2006-12-01,4,4
TRINIDAD,internaciones,ingresos espontaneos,2006-12-01,1221,1221
TUPIZA,internaciones,ingresos espontaneos,2006-12-01,140,140
TURCO,internaciones,ingresos espontaneos,2006-12-01,2,2
UNCIA,internaciones,ingresos espontaneos,2006-12-01,165,165
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2006-12-01,9,9
URUBICHA,internaciones,ingresos espontaneos,2006-12-01,10,10
UYUNI,internaciones,ingresos espontaneos,2006-12-01,51,51
VACAS,internaciones,ingresos espontaneos,2006-12-01,17,17
VALLEGRANDE,internaciones,ingresos espontaneos,2006-12-01,126,126
VIACHA,internaciones,ingresos espontaneos,2006-12-01,17,17
VILA VILA,internaciones,ingresos espontaneos,2006-12-01,3,3
VILLA MONTES,internaciones,ingresos espontaneos,2006-12-01,258,258
VILLA RIVERO,internaciones,ingresos espontaneos,2006-12-01,5,5
