municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,79,79
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,99,99
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,37,37
BOYUIBE,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,3,3
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,14,14
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,18,18
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,23,23
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,4,4
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,23,23
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,29,29
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,15,15
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,34,34
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,20,20
CAQUIAVIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,3,3
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,17,17
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,74,74
CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,19,19
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,4,4
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,49,49
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,20,20
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,43,43
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,3,3
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,12,12
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,2,2
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,5,5
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,4,4
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,87,87
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,9,9
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,38,38
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,4,4
COLQUENCHA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,53,53
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,5,5
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,3,3
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,7,7
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,20,20
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,4,4
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,11,11
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,18,18
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,9,9
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,8,8
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,11,11
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,73,73
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,2,2
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,15,15
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,387,387
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,5,5
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,7,7
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,55,55
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,20,20
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,84,84
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,11,11
ESCARA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,3,3
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,4,4
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,5,5
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,15,15
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,9,9
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,10,10
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,10,10
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,80,80
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,20,20
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,51,51
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,12,12
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,40,40
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,36,36
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,59,59
INGAVI (HUMAITA),actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,4,4
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,49,49
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,22,22
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,5,5
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,3,3
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,97,97
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,381,381
LA RIVERA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,15,15
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,8,8
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,19,19
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,5,5
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,2,2
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,10,10
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,9,9
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,62,62
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,22,22
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,2,2
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,18,18
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,5,5
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,3,3
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,15,15
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,37,37
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,99,99
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,21,21
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,18,18
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,14,14
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,4,4
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,1,1
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,3,3
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,93,93
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,122,122
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,42,42
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,2,2
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,3,3
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,14,14
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,6,6
PAMPA GRANDE,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,2,2
PAPEL PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,3,3
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,19,19
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,19,19
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,2,2
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,21,21
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2005-12-01,7,7
