municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,282,282
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,465,465
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,1329,1329
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2010-07-01,212,212
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,372,372
VINTO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,334,334
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,124,124
WARNES,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,1231,1231
YACO,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,62,62
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,526,526
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,155,155
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,442,442
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,93,93
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2010-07-01,186,186
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,279,279
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,403,403
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,186,186
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,155,155
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,31,31
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,118,118
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
APOLO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,186,186
ARANI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,186,186
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,186,186
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,155,155
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,341,341
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,220,220
AYATA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2010-08-01,587,587
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,240,240
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
BAURES,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,30,30
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,358,358
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,465,465
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
BOLPEBRA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,182,182
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,248,248
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2010-08-01,248,248
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,285,285
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2010-08-01,93,93
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,682,682
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,279,279
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,279,279
CARAPARI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,60,60
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,31,31
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,85,85
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,372,372
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,93,93
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,186,186
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,216,216
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,186,186
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,155,155
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,217,217
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,680,680
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,247,247
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,11150,11150
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,434,434
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,93,93
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,403,403
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,93,93
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,213,213
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,93,93
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,373,373
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,31,31
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,186,186
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,93,93
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,31,31
COROICO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,248,248
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,2,2
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,93,93
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,651,651
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,279,279
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2010-08-01,93,93
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,340,340
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,179,179
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,28,28
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,5323,5323
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2010-08-01,155,155
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,465,465
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,279,279
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,180,180
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,402,402
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,279,279
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,217,217
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,31,31
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,933,933
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,152,152
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,299,299
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2010-08-01,186,186
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,93,93
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,372,372
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,155,155
ICLA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,183,183
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,196,196
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,118,118
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,403,403
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,713,713
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,14921,14921
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
LAJA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,186,186
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,60,60
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,31,31
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,372,372
LLICA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,186,186
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,217,217
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,186,186
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,155,155
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,1023,1023
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,164,164
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,679,679
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,830,830
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,56,56
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2010-08-01,58,58
OCURI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,80,80
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,248,248
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,217,217
ORURO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,12174,12174
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,341,341
PAILON,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,182,182
PALCA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,31,31
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,341,341
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,124,124
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,186,186
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,180,180
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,155,155
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,75,75
POCONA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,465,465
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2010-08-01,248,248
POOPO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,90,90
PORCO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,73,73
POROMA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,713,713
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,341,341
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,341,341
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,93,93
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,62,62
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,1445,1445
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,248,248
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,31,31
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,68,68
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,31,31
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,93,93
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,87,87
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,3,3
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2010-08-01,46,46
