municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,9,9
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,20,20
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,2,2
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,22,22
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,9,9
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,3,3
CHOQUE COTA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,1,1
CHUA COCANI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,8,8
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,10,10
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,9,9
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,25,25
CLIZA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,32,32
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,37,37
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,13,13
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,498,498
COIPASA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,1,1
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,45,45
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,8,8
COLLANA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,2,2
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,22,22
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,11,11
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,65,65
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,13,13
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,30,30
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,4,4
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,24,24
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,2,2
CONCEPCION,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,31,31
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,2,2
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,23,23
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,12,12
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,20,20
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,4,4
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,9,9
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,121,121
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,17,17
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,1,1
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,2,2
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,6,6
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,3,3
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,2,2
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,5,5
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,804,804
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,7,7
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,14,14
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,16,16
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,56,56
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,21,21
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,22,22
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,6,6
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,6,6
EXALTACION,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,25,25
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,7,7
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,11,11
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,13,13
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,5,5
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,6,6
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,10,10
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,9,9
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,3,3
HUACHACALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,1,1
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,42,42
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,3,3
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,6,6
HUATAJATA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,8,8
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,3,3
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,4,4
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,3,3
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,9,9
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,25,25
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,12,12
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,15,15
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,6,6
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,13,13
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,66,66
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,65,65
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,971,971
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,10,10
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,14,14
LAS CARRERAS,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,3,3
LICOMA PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,1,1
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,37,37
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,4,4
LORETO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,2,2
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,8,8
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,4,4
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,8,8
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,32,32
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,11,11
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,2,2
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,25,25
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,11,11
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,22,22
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,38,38
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,17,17
MOJINETE,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,1,1
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,9,9
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,44,44
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,86,86
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,11,11
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,4,4
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,21,21
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,12,12
OMEREQUE,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,6,6
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,568,568
PADCAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,21,21
PADILLA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,22,22
PAILON,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,24,24
PALCA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,14,14
PALOS BLANCOS,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,35,35
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,3,3
PAMPA GRANDE,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,10,10
PAPEL PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,7,7
PASORAPA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,3,3
PATACAMAYA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,24,24
PAZÑA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,8,8
PELECHUCO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,6,6
POCOATA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,40,40
POCONA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,18,18
POJO (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,20,20
POOPO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,3,3
PORCO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,20,20
POROMA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,20,20
PORONGO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,5,5
PORTACHUELO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,43,43
PORVENIR,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,3,3
POSTRER VALLE,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,2,2
POTOSI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,285,285
PRESTO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,12,12
PUCARANI,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,40,40
PUERTO ACOSTA,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,14,14
PUERTO CARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,21,21
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,3,3
PUERTO PEREZ,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,8,8
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con primer control post parto,2013-05-01,23,23
