municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
YACUIBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-04-01,114,114
YAMPARAEZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-04-01,35,35
YANACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-04-01,10,10
YAPACANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-04-01,5,5
YOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-04-01,1,1
YOTALA,actividades con la comunidad,no de actividades realizadas con participacion,2009-04-01,77,77
YUNCHARA,actividades con la comunidad,no de actividades realizadas con participacion,2009-04-01,102,102
ZUDAÑEZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-04-01,40,40
ACACIO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,2,2
ACHACACHI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,112,112
ACHOCALLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,8,8
AIQUILE,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,8,8
ALALAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,12,12
ALCALA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,18,18
ANCORAIMES,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,5,5
ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,41,41
ANTEQUERA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,2,2
ANZALDO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,4,4
APOLO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,3,3
ARAMPAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,31,31
ARANI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
ARBIETO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,8,8
ARQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,19,19
ASCENCION DE GUARAYOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,2,2
ATOCHA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,9,9
AUCAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,8,8
AYATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,5,5
AYO AYO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,23,23
AZURDUY,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,36,36
BATALLAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,21,21
BAURES,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,19,19
BELEN DE ANDAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
BELEN DE URMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,2,2
BERMEJO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,159,159
BETANZOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,110,110
BOLIVAR,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,9,9
BOLPEBRA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,9,9
BOYUIBE,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
BUENA VISTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,10,10
CABEZAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,25,25
CAIROMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,10,10
"CAIZA ""D""",actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,25,25
CAJUATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,10,10
CALACOTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,3,3
CALAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,6,6
CAMARGO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,50,50
CAMATAQUI (C. VILLA ABECIA),actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,17,17
CAMIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,33,33
CAPINOTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,8,8
CARACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,28,28
CARANAVI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,65,65
CARAPARI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,21,21
CARIPUYO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,29,29
CARMEN RIVERO TORREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,12,12
CATACORA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
CHALLAPATA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,25,25
CHAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,11,11
CHARAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,11,11
CHAYANTA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
CHIMORE,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,11,11
CHIPAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,2,2
CHUMA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
CLIZA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,4,4
COBIJA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,5,5
COCHABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,893,893
COLCAPIRHUA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,9,9
"COLCHA ""K""",actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,5,5
COLOMI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,10,10
COLPA BELGICA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
COLQUECHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,24,24
COLQUIRI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,67,67
COMANCHE,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
COMARAPA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,3,3
COMBAYA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,12,12
CONCEPCION,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
COPACABANA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
COROICO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,4,4
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,19,19
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,92,92
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,30,30
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,14,14
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,60,60
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,20,20
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,2,2
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,683,683
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,17,17
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,9,9
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,63,63
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,17,17
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,15,15
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,26,26
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,119,119
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,12,12
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,5,5
FILADELFIA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,3,3
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,10,10
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,11,11
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,10,10
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,9,9
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,12,12
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,50,50
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,19,19
HUACHACALLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,5,5
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,6,6
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,18,18
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,43,43
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,32,32
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,57,57
INGAVI (HUMAITA),actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,1,1
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,50,50
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,34,34
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,6,6
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2009-05-01,20,20
