,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,2,12,16,13,18,31
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,26,26,146,154,172,180,352
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,13,8,152,125,165,133,298
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,12,8,72,52,84,60,144
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,2,2,5,3,7,5,12
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,3,0,8,6,11,6,17
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,6,6,46,55,52,61,113
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,5,1,52,50,57,51,108
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,1,14,18,14,19,33
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,2,8,6,9,8,17
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,3,5,37,22,40,27,67
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,17,7,95,56,112,63,175
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,3,1,4,6,7,7,14
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,5,3,56,49,61,52,113
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,8,13,165,170,173,183,356
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,3,82,56,83,59,142
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,45,47,232,193,277,240,517
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,4,8,41,54,45,62,107
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,3,4,23,22,26,26,52
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,1,32,26,33,27,60
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,3,0,51,44,54,44,98
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,11,17,104,110,115,127,242
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,3,3,27,39,30,42,72
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,9,3,75,77,84,80,164
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,7,12,19,20,26,32,58
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,0,1,0,1,0,1
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,0,2,0,2,0,2
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,2,16,14,17,16,33
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,72,49,93,99,165,148,313
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,18,9,140,135,158,144,302
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,2,22,16,22,18,40
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,1,3,5,3,6,9
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,1,17,25,18,26,44
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,12,8,102,75,114,83,197
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,17,7,114,102,131,109,240
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,7,3,55,22,62,25,87
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,4,3,42,42,46,45,91
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,15,7,98,101,113,108,221
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,0,6,10,6,10,16
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,2,2,51,80,53,82,135
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,18,14,63,42,81,56,137
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,2,0,10,3,12,3,15
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,27,21,130,109,157,130,287
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,17,8,172,161,189,169,358
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,2,2,44,24,46,26,72
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,16,14,82,78,98,92,190
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,39,55,207,211,246,266,512
CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,0,2,0,2,0,2
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,13,8,64,73,77,81,158
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,2,0,25,30,27,30,57
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,10,13,29,29,39,42,81
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,0,1,3,1,3,4
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,3,3,3,3,6,9
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,15,15,163,154,178,169,347
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,5,3,32,31,37,34,71
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,31,28,41,42,72,70,142
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,0,4,11,5,11,16
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,7,1,62,67,69,68,137
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,142,128,118,101,260,229,489
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,0,4,4,4,4,8
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,3,1,4,0,7,1,8
CHUA COCANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,3,2,8,7,11,9,20
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,24,10,76,78,100,88,188
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,2,24,23,24,25,49
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,2,1,23,22,25,23,48
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,6,7,49,46,55,53,108
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,50,46,108,90,158,136,294
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,56,65,309,291,365,356,721
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,27,15,74,48,101,63,164
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,978,956,2305,2184,3283,3140,6423
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,0,3,1,3,1,4
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,62,44,215,175,277,219,496
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,7,4,53,40,60,44,104
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,0,14,9,15,9,24
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,13,15,165,165,178,180,358
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,3,3,32,30,35,33,68
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,5,12,80,79,85,91,176
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,4,5,69,80,73,85,158
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,15,12,70,50,85,62,147
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,3,3,8,10,11,13,24
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,8,7,91,89,99,96,195
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,0,6,6,6,6,12
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,71,12,151,160,222,172,394
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,2,1,39,33,41,34,75
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,26,11,97,67,123,78,201
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,3,1,13,28,16,29,45
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,18,12,51,48,69,60,129
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,4,29,17,30,21,51
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,8,7,93,91,101,98,199
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,57,62,457,453,514,515,1029
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,0,0,1,1,1,2
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,12,7,136,126,148,133,281
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,1,4,3,4,4,8
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,2,1,16,23,18,24,42
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,9,9,62,80,71,89,160
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,2,23,18,24,20,44
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,1,7,9,7,10,17
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,2,17,19,18,21,39
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1408,1184,3569,3219,4977,4403,9380
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,2,1,15,12,17,13,30
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,10,10,68,70,78,80,158
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,5,9,38,47,43,56,99
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,37,29,312,307,349,336,685
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,1,11,17,11,18,29
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,9,9,132,98,141,107,248
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,92,90,314,363,406,453,859
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,0,1,0,1,0,1
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,5,21,10,21,15,36
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,1,0,2,1,3,4
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,3,2,26,20,29,22,51
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,6,2,6,7,12,9,21
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,8,6,7,6,15,12,27
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,10,7,62,72,72,79,151
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,1,3,40,35,41,38,79
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,13,10,90,109,103,119,222
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,4,2,33,42,37,44,81
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,11,11,74,76,85,87,172
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,4,3,28,27,32,30,62
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,57,32,199,201,256,233,489
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,17,16,72,77,89,93,182
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,4,1,29,23,33,24,57
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2021-12-01,0,0,6,7,6,7,13
