,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,4,3,26,18,30,21,51
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,3,3,5,9,8,12,20
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,1,9,11,9,12,21
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,2,8,11,8,13,21
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,1,1,2,1,3,4
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,1,4,6,5,7,12
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,12,9,88,74,100,83,183
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,1,4,4,4,5,9
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,1,0,1,0,1
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,0,0,0,1,0,1
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,1,3,5,3,6,9
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,1,8,5,9,6,15
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,8,4,8,4,12
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,18,16,162,148,180,164,344
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,1,0,6,7,7,7,14
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,3,0,17,15,20,15,35
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,4,0,16,15,20,15,35
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-02-01,0,0,17,18,17,18,35
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,9,5,9,5,14
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,3,4,12,10,15,14,29
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,4,2,4,2,6
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,5,8,37,27,42,35,77
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,4,1,3,2,7,3,10
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,11,10,11,10,21
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,5,1,5,8,10,9,19
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,2,4,6,4,8,12
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,1,8,15,8,16,24
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,3,2,3,4,6,10
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,2,11,13,11,15,26
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,7,4,7,4,11
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,1,20,12,20,13,33
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,4,16,14,17,18,35
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,1,1,1,1,2
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,0,3,0,3,3
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,1,0,0,0,1,1
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,3,0,1,1,4,5
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,1,5,4,7,5,12
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,3,25,18,27,21,48
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,3,26,28,27,31,58
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,4,3,1,2,5,5,10
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,1,0,1,0,1
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,3,5,4,5,9
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,1,4,3,6,4,10
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,3,1,3,1,4
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,0,0,1,0,1
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,1,59,38,61,39,100
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,1,9,7,10,8,18
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,3,1,3,1,4
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,4,6,4,6,10
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,2,24,19,24,21,45
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,1,2,2,3,3,6
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,8,10,8,10,18
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,2,16,10,17,12,29
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,3,7,10,8,13,15,28
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,8,11,9,11,20
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,4,6,4,6,10
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,1,4,0,4,1,5
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,0,2,1,2,3
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,3,1,0,3,3,4,7
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,1,4,4,5,5,10
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,4,7,1,1,5,8,13
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,0,1,0,1,1
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,7,12,6,12,13,25
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,4,1,5,1,6
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,1,0,0,1,1,2
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,7,6,58,32,65,38,103
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,2,6,12,6,14,20
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,1,21,22,23,23,46
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,1,4,6,5,7,12
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,2,16,15,17,17,34
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,3,16,20,17,23,40
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,1,1,2,2,3,5
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,3,4,21,19,24,23,47
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,1,10,15,11,16,27
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,4,2,34,25,38,27,65
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,0,0,1,0,1
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,1,2,7,2,8,10
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,4,2,63,61,67,63,130
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,3,1,11,14,14,15,29
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,1,13,14,14,15,29
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,10,8,4,10,14,24
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,1,4,2,4,6
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,5,6,29,25,34,31,65
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,1,1,1,1,2,3
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,6,7,21,26,27,33,60
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,0,0,1,0,1
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,2,3,2,3,5
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,4,1,4,1,5
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,2,37,40,38,42,80
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,2,9,11,11,13,24
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,0,0,1,0,1
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,4,3,12,12,16,15,31
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,2,6,3,7,5,12
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,1,14,14,16,15,31
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,3,5,3,5,6,11
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,2,5,3,5,8
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,6,7,6,7,13
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,0,4,9,6,9,15
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,5,1,21,19,26,20,46
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,0,1,0,1,1
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,3,2,3,5,6,7,13
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,3,1,3,1,4
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,68,74,1255,1187,1323,1261,2584
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,1,1,0,2,1,3
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,9,4,9,4,13
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,1,0,0,0,1,1
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,10,6,10,6,16
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,1,9,11,9,12,21
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,1,7,6,7,7,14
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,1,0,0,0,1,1
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,1,0,1,0,1
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,2,0,2,0,2
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,3,5,11,6,14,20
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,2,22,21,24,23,47
GAIOC JATUN AYLLU YURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,3,9,7,9,10,19
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,1,1,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,5,6,14,13,19,19,38
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,2,5,5,7,7,14
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,1,1,2,1,3
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,0,1,0,1,1
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,0,2,1,2,3
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,1,2,4,3,5,8
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,0,3,6,4,6,10
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,3,0,22,27,25,27,52
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,2,4,2,6,4,10
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,1,3,1,4,2,6
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,2,1,5,9,7,10,17
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,3,1,16,15,19,16,35
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,9,19,9,19,28
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,3,3,33,32,36,35,71
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,0,0,1,4,1,4,5
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,5,2,17,22,22,24,46
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,3,5,13,13,16,18,34
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,2,28,36,29,38,67
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2023-03-01,1,2,5,4,6,6,12
