,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,1,5,22,29,23,34,57
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,3,0,5,3,8,3,11
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,0,2,1,2,1,3
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-09-01,0,4,18,11,18,15,33
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,1,12,8,12,9,21
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,20,14,98,123,118,137,255
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,17,14,205,188,222,202,424
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,23,13,82,78,105,91,196
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,4,6,13,3,17,9,26
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,2,3,1,4,3,7
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,3,3,61,52,64,55,119
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,4,2,43,35,47,37,84
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,1,7,8,8,9,17
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,2,3,3,9,5,12,17
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,3,8,23,18,26,26,52
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,22,26,82,100,104,126,230
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,0,4,1,4,1,5
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,3,6,62,63,65,69,134
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,27,19,131,168,158,187,345
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,5,71,53,71,58,129
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,39,44,271,248,310,292,602
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,4,6,45,69,49,75,124
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,3,4,34,32,37,36,73
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,4,2,42,36,46,38,84
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,1,51,37,51,38,89
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,16,20,115,109,131,129,260
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,3,4,37,37,40,41,81
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,5,1,101,114,106,115,221
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,10,6,34,15,44,21,65
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,0,2,5,3,5,8
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,0,2,3,3,3,6
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,2,0,14,15,16,15,31
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,73,68,108,104,181,172,353
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,9,6,113,115,122,121,243
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,3,3,18,25,21,28,49
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,0,6,1,7,1,8
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,0,33,22,34,22,56
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,6,9,71,76,77,85,162
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,24,30,112,117,136,147,283
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,5,2,49,42,54,44,98
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,10,4,64,57,74,61,135
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,4,9,88,60,92,69,161
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,0,2,11,2,11,13
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,3,2,65,60,68,62,130
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,8,11,47,66,55,77,132
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,0,10,10,11,10,21
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,33,26,156,145,189,171,360
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,20,22,170,206,190,228,418
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,0,43,39,44,39,83
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,4,8,108,108,112,116,228
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,48,38,325,270,373,308,681
CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,0,1,0,1,0,1
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,12,12,77,64,89,76,165
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,3,0,27,34,30,34,64
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,8,5,46,41,54,46,100
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,0,5,3,5,3,8
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,2,8,3,8,5,13
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,9,7,179,143,188,150,338
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,2,1,31,34,33,35,68
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,34,22,159,162,193,184,377
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,1,6,12,6,13,19
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,6,8,52,61,58,69,127
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,124,101,139,125,263,226,489
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,1,10,4,11,5,16
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,0,9,3,9,3,12
CHUA COCANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,0,13,9,13,9,22
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,43,43,49,49,92,92,184
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,1,23,24,23,25,48
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,7,1,35,36,42,37,79
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,5,2,31,50,36,52,88
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,69,69,67,72,136,141,277
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,61,45,358,345,419,390,809
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,26,35,57,52,83,87,170
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1063,1076,2912,2595,3975,3671,7646
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,0,1,5,2,5,7
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,77,77,252,228,329,305,634
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,5,4,74,59,79,63,142
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,1,8,2,8,3,11
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,23,17,143,149,166,166,332
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,3,7,25,36,28,43,71
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,6,11,82,70,88,81,169
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,3,4,58,61,61,65,126
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,14,16,100,100,114,116,230
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,2,1,9,8,11,9,20
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,12,11,92,88,104,99,203
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,0,4,5,4,5,9
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,14,8,168,163,182,171,353
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,6,3,40,33,46,36,82
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,40,30,105,84,145,114,259
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,2,2,31,36,33,38,71
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,25,33,49,52,74,85,159
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,1,24,38,25,39,64
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,11,5,90,108,101,113,214
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,68,48,568,456,636,504,1140
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,13,14,152,153,165,167,332
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,1,9,2,10,3,13
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,1,14,14,15,15,30
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,13,11,77,58,90,69,159
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,2,0,14,10,16,10,26
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,0,16,13,16,13,29
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,5,26,22,27,27,54
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1287,1102,3963,3835,5250,4937,10187
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,1,18,18,19,19,38
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,6,6,70,63,76,69,145
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,4,6,27,41,31,47,78
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,26,23,332,327,358,350,708
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,1,19,9,19,10,29
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,10,14,125,82,135,96,231
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,36,47,300,324,336,371,707
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,0,0,4,0,4,4
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,4,5,27,23,31,28,59
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,0,1,0,1,0,1
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,2,2,15,21,17,23,40
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,1,3,5,3,6,9
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,5,10,12,12,17,22,39
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,10,5,80,51,90,56,146
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,1,2,34,34,35,36,71
GAIOC JATUN AYLLU YURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,0,0,13,20,13,20,33
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,12,6,99,119,111,125,236
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,11,10,51,35,62,45,107
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,9,11,132,126,141,137,278
GUAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2023-10-01,4,0,41,25,45,25,70
