municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,360,360
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,240,240
CHARAÑA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,240,240
CHOQUE COTA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2011-04-01,240,240
CHUMA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,180,180
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,210,210
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,660,660
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,360,360
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,11801,11801
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,420,420
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,390,390
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,238,238
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,299,299
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
COPACABANA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
COROICO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,240,240
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,690,690
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,270,270
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,240,240
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,150,150
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,54,54
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,5220,5220
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,150,150
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2011-04-01,150,150
EL PUENTE(TJA),internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,450,450
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,301,301
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,180,180
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,390,390
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,124,124
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,270,270
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,26,26
GENERAL SAAVEDRA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,450,450
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,150,150
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,533,533
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2011-04-01,210,210
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,420,420
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
HUAYLLAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
ICHOCA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
ICLA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,181,181
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,285,285
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2011-04-01,150,150
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,390,390
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,690,690
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,14432,14432
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
LAJA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,360,360
LLICA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,62,62
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,150,150
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,150,150
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,150,150
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,840,840
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,169,169
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,660,660
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,1140,1140
MORO MORO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,92,92
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,300,300
OCURI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,140,140
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,240,240
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,330,330
ORURO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,3509,3509
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,390,390
PAILON,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,202,202
PALCA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,330,330
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,151,151
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,180,180
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,84,84
POCONA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,480,480
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2011-04-01,300,300
POOPO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
POROMA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,690,690
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,330,330
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,360,360
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
POSTRER VALLE,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,1372,1372
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,224,224
PUCARA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
PUERTO CARABUCO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,100,100
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,900,900
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,58,58
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,900,900
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,1261,1261
PUNA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,691,691
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,720,720
QUIME,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,91,91
QUIRUSILLAS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
REYES,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,570,570
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,358,358
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,12,12
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
SACABA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,1380,1380
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
SACACA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,150,150
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,178,178
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,150,150
SAN ANDRES,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,360,360
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,390,390
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,450,450
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,1981,1981
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2011-04-01,28,28
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,570,570
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,113,113
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,900,900
SAN LORENZO(PND),internaciones dias camas,dias camas disponibles maternidad,2011-04-01,82,82
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,442,442
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,330,330
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,150,150
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,450,450
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,30,30
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,180,180
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,178,178
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,11534,11534
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,360,360
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,90,90
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,115,115
SANTIAGO DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,120,120
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,244,244
SANTUARIO DE QUILLACAS,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,60,60
SENA,internaciones dias camas,dias camas disponibles maternidad,2011-04-01,75,75
