municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,19,19
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,7,7
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,13,13
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,6,6
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,6,6
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,15,15
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,22,22
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,1,1
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,38,38
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,16,16
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,10,10
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,29,29
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,65,65
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,9,9
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,14,14
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,39,39
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,5,5
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,36,36
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,18,18
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,14,14
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,11,11
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,4,4
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,22,22
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,36,36
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,683,683
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,78,78
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,1,1
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,4,4
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,17,17
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,9,9
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,72,72
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,8,8
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,33,33
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,1,1
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,30,30
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,5,5
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,17,17
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,21,21
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,4,4
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,1,1
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,10,10
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,20,20
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,90,90
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,23,23
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,2,2
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,5,5
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,43,43
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,12,12
CURVA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,2,2
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,7,7
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,821,821
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,4,4
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,14,14
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,5,5
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,24,24
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,6,6
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,39,39
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,21,21
ESMERALDA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,1,1
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,9,9
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,12,12
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,8,8
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,11,11
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,7,7
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,153,153
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,9,9
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,15,15
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,28,28
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,2,2
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,5,5
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,19,19
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,49,49
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,7,7
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,6,6
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,9,9
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,39,39
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,118,118
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,1036,1036
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,5,5
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,18,18
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,4,4
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,2,2
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,40,40
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,2,2
LORETO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,10,10
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,14,14
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,5,5
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,9,9
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,17,17
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,7,7
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,5,5
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,21,21
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,11,11
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,22,22
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,43,43
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,28,28
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,11,11
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,46,46
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,111,111
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,40,40
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,39,39
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,14,14
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,7,7
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,521,521
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,15,15
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,30,30
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,37,37
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,10,10
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,47,47
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,4,4
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,4,4
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,1,1
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,5,5
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,9,9
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,32,32
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,13,13
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,14,14
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,3,3
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,7,7
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,40,40
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,16,16
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,22,22
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,6,6
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,325,325
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,12,12
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,24,24
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,12,12
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,13,13
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,6,6
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,9,9
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,10,10
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2008-07-01,2,2
