municipality,group,variable,month,Nº de actividades realizadas con participación,TOTAL
CORIPATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
CORO CORO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
CORQUE,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,16,16
COTAGAITA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,46,46
COTOCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
CUATRO CAÑADAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,15,15
CUCHUMUELA (V. G. VILLARROEL),actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
CUEVO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,14,14
CULPINA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,79,79
CURAHUARA DE CARANGAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,6,6
CURVA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,2,2
DESAGUADERO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,13,13
EL ALTO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,680,680
EL CHORO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,6,6
EL PUENTE(STC),actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,13,13
EL PUENTE(TJA),actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,26,26
EL TORNO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,8,8
EL VILLAR,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,20,20
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,26,26
ENTRE RIOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,101,101
EUCALIPTUS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,4,4
EXALTACION,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,2,2
FERNANDEZ ALONSO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
GENERAL SAAVEDRA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,19,19
GUANAY,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,13,13
GUAQUI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,2,2
GUAYARAMERIN,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,7,7
GUTIERREZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,7,7
HUACARETA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,79,79
HUACAYA (VILLA DE HUACAYA),actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,19,19
HUACHACALLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,3,3
HUANUNI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,12,12
HUAYLLAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,9,9
ICHOCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,48,48
ICLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,34,34
INCAHUASI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,59,59
INQUISIVI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,41,41
IRUPANA (VILLA DE LANZA),actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,3,3
IXIAMAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,6,6
JESUS DE MACHACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,9,9
LA ASUNTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,10,10
LA GUARDIA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,44,44
LA PAZ,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,460,460
LA RIVERA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,2,2
LAGUNILLAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,20,20
LAJA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,19,19
LAS CARRERAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,21,21
LICOMA PAMPA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
LLALLAGUA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,2,2
LLICA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,4,4
LORETO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,17,17
LURIBAY,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,8,8
MACHACAMARCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,38,38
MACHARETI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,83,83
MAGDALENA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,12,12
MAIRANA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,6,6
MAPIRI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,6,6
MECAPACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,41,41
MINEROS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,9,9
MIZQUE,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,7,7
MOCOMOCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,50,50
MOJINETE,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,2,2
MOJOCOYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,31,31
MONTEAGUDO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,99,99
MONTERO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,37,37
MORO MORO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,7,7
MOROCHATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,57,57
NACEBE (SANTA ROSA DEL ABUNA),actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
NAZACARA DE PACAJES,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
OCURI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,38,38
OKINAWA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,19,19
OMEREQUE,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,3,3
ORURO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,82,82
PADCAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,101,101
PADILLA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,72,72
PAILON,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,3,3
PALCA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,18,18
PALOS BLANCOS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,5,5
PAMPA AULLAGAS,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
PASORAPA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,15,15
PATACAMAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,26,26
PAZÑA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,3,3
PELECHUCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,14,14
POCOATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,14,14
POCONA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,5,5
POJO (CBBA),actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,4,4
POOPO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,7,7
PORCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
POROMA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,53,53
PORONGO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,9,9
PORTACHUELO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,96,96
PORVENIR,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,4,4
POSTRER VALLE,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,3,3
POTOSI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,42,42
PRESTO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,22,22
PUCARA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,7,7
PUCARANI,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,14,14
PUERTO ACOSTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,15,15
PUERTO CARABUCO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,5,5
PUERTO GONZALO MORENO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,3,3
PUERTO QUIJARRO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,15,15
PUERTO SILES,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
PUERTO VILLARROEL,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,25,25
PUNA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,86,86
PUNATA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,134,134
QUIABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,20,20
QUILLACOLLO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,15,15
QUIME,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,36,36
RAVELO,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,49,49
REYES,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,38,38
RIBERALTA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,42,42
ROBORE,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,37,37
RURRENABAQUE,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,7,7
SABAYA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,11,11
SACABA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,31,31
SACABAMBA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,1,1
SACACA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,25,25
SAIPINA,actividades con la comunidad,no de actividades realizadas con participacion,2007-11-01,3,3
