,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-06-01,30,22,199,182,229,204,433
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-06-01,18,7,67,61,85,68,153
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-06-01,4,1,38,21,42,22,64
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-06-01,2,3,14,12,16,15,31
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-06-01,2,4,19,16,21,20,41
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,3,5,20,17,23,22,45
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,32,38,262,185,294,223,517
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,3,7,88,90,91,97,188
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,30,26,218,181,248,207,455
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,2,0,13,5,15,5,20
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,3,10,11,11,14,25
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,6,7,66,101,72,108,180
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,10,71,64,72,74,146
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,1,31,34,32,35,67
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,1,17,29,17,30,47
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,19,17,15,18,34,35,69
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,9,11,132,107,141,118,259
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,2,0,10,12,12,12,24
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,10,9,105,87,115,96,211
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,9,13,189,154,198,167,365
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,6,9,87,70,93,79,172
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,51,59,253,252,304,311,615
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,6,13,40,29,46,42,88
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,4,1,13,18,17,19,36
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,5,2,32,35,37,37,74
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,2,63,49,64,51,115
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,13,14,158,142,171,156,327
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,6,10,44,30,50,40,90
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,9,8,141,105,150,113,263
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,15,4,51,36,66,40,106
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,0,8,5,9,5,14
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,0,9,6,9,6,15
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,5,2,15,19,20,21,41
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,175,155,196,227,371,382,753
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,14,20,149,146,163,166,329
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,2,3,39,16,41,19,60
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,2,0,13,7,15,7,22
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,2,8,31,27,33,35,68
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,7,10,96,52,103,62,165
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,19,20,140,134,159,154,313
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,7,8,49,74,56,82,138
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,3,67,44,68,47,115
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,10,11,82,99,92,110,202
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,1,19,10,19,11,30
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,9,7,65,77,74,84,158
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,19,8,81,85,100,93,193
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,2,0,14,9,16,9,25
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,55,32,246,214,301,246,547
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,19,19,205,201,224,220,444
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,1,73,55,74,56,130
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,18,18,144,178,162,196,358
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,82,72,389,349,471,421,892
CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,0,0,1,1,1,2
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,23,11,155,106,178,117,295
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,2,1,17,11,19,12,31
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,3,6,19,17,22,23,45
CATACORA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,0,3,3,3,3,6
CHACARILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,1,9,5,10,6,16
CHALLAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,26,35,341,283,367,318,685
CHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,2,4,44,33,46,37,83
CHARAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,18,17,143,132,161,149,310
CHARAÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,0,9,12,10,12,22
CHAYANTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,13,9,92,54,105,63,168
CHIMORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,63,53,239,240,302,293,595
CHIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,11,6,7,18,18,24,42
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,0,19,4,19,4,23
CHUA COCANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,1,29,18,30,19,49
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,63,43,56,58,119,101,220
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,8,2,34,32,42,34,76
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,7,12,45,45,52,57,109
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,8,5,67,67,75,72,147
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,34,37,161,116,195,153,348
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,56,54,618,531,674,585,1259
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,5,5,63,58,68,63,131
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1487,1585,3721,3336,5208,4921,10129
COIPASA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,0,6,5,6,5,11
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,98,97,306,239,404,336,740
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,6,78,92,79,98,177
COLLANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,2,4,29,30,31,34,65
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,22,9,210,173,232,182,414
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,2,5,0,0,2,5,7
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,17,13,185,153,202,166,368
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,9,5,81,45,90,50,140
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,6,7,89,107,95,114,209
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,4,1,21,21,25,22,47
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,21,14,130,111,151,125,276
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,2,6,6,7,8,15
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,15,11,156,162,171,173,344
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,5,4,40,37,45,41,86
CORIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,36,29,162,115,198,144,342
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,2,1,31,35,33,36,69
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,6,8,74,87,80,95,175
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,3,2,41,35,44,37,81
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,14,17,120,124,134,141,275
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,67,59,449,484,516,543,1059
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,0,2,1,2,1,3
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,19,16,170,174,189,190,379
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,3,2,11,9,14,11,25
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,3,1,21,22,24,23,47
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,23,13,108,101,131,114,245
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,1,30,39,30,40,70
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,1,15,16,15,17,32
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,14,4,21,12,35,16,51
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,988,887,5684,5107,6672,5994,12666
EL CHORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,1,30,33,31,34,65
EL PUENTE(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,8,8,103,70,111,78,189
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,23,12,66,66,89,78,167
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,53,50,469,457,522,507,1029
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,1,1,26,28,27,29,56
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,10,17,159,188,169,205,374
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,76,81,361,346,437,427,864
ESCARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,0,2,3,2,3,5
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,8,1,28,21,36,22,58
ESMERALDA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,0,1,0,1,0,1
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,1,36,39,36,40,76
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,0,1,6,9,6,10,16
EXALTACION,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,2,1,12,7,14,8,22
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,13,16,122,120,135,136,271
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,9,3,30,31,39,34,73
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2015-07-01,25,15,105,103,130,118,248
