,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,2,5,8,5,10,15
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,15,5,103,9,118,14,132
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,2,10,13,10,15,25
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,0,2,0,3,0,3
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,32,11,45,42,77,53,130
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,1,4,4,5,5,10
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,7,110,60,112,67,179
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,2,3,2,3,5
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,3,10,24,24,27,34,61
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,1,0,1,0,1
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,2,0,2,0,2
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,3,16,10,16,13,29
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,1,0,0,0,1,1
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,2,25,21,26,23,49
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,2,9,2,9,11
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,14,9,41,29,55,38,93
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,0,0,3,1,3,4
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,1,1,0,3,1,4
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,2,45,38,47,40,87
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,0,3,1,4,1,5
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,4,1,14,14,18,15,33
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,1,5,14,5,15,20
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,2,13,16,13,18,31
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,4,18,113,121,117,139,256
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,0,0,1,1,1,2
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,15,22,108,89,123,111,234
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,0,6,9,8,9,17
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,1,0,1,0,1
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,2,10,7,12,9,21
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,0,15,8,16,8,24
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,9,4,9,4,13
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,20,20,116,98,136,118,254
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,1,3,0,3,1,4
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,0,16,9,18,9,27
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,3,2,7,3,10,5,15
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,1,4,1,4,2,6
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,2,2,1,2,3,5
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,4,24,10,26,14,40
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,3,3,11,15,14,18,32
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,4,1,4,1,5
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,8,1,0,3,8,11
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,8,12,7,12,15,24,39
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,2,0,5,0,7,7
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,11,6,43,24,54,30,84
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,2,17,23,19,25,44
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,5,3,16,11,21,14,35
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,16,8,54,50,70,58,128
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,1,35,21,37,22,59
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,3,3,3,3,6
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,0,0,1,1,1,2
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,5,2,30,27,35,29,64
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,6,5,22,23,28,28,56
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,1,1,1,1,2
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,16,10,75,86,91,96,187
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,8,3,43,52,51,55,106
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,5,5,5,5,10
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,0,10,7,11,7,18
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,89,31,177,167,266,198,464
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,3,49,34,51,37,88
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,2,17,18,18,20,38
TIAWANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,5,4,11,3,16,7,23
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,7,5,48,39,55,44,99
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,4,10,27,20,31,30,61
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,3,6,41,37,44,43,87
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,6,39,42,40,48,88
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,1,0,1,0,1
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,1,7,4,8,5,13
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,0,12,13,14,13,27
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,0,9,4,10,4,14
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,5,6,34,30,39,36,75
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,3,1,12,22,15,23,38
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,5,6,59,68,64,74,138
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,9,1,27,37,36,38,74
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,0,9,4,11,4,15
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,5,5,5,5,10,15
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,4,2,25,16,29,18,47
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,3,16,18,17,21,38
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,4,2,28,23,32,25,57
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,2,4,2,4,4,8
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,5,4,15,14,20,18,38
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,4,1,6,5,10,6,16
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,1,5,3,5,4,9
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,1,3,2,5,3,8
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,4,1,18,25,22,26,48
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,3,5,31,36,34,41,75
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,1,11,7,11,8,19
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,0,0,1,2,1,3
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,0,25,23,27,23,50
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,18,6,24,18,42,24,66
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,5,9,5,9,14
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,3,15,16,17,19,36
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,3,13,15,15,18,33
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,2,7,9,8,11,19
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,0,1,1,2,1,3
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,6,21,17,23,23,46
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,12,14,12,13,24,27,51
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,3,20,17,22,20,42
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,7,9,78,76,85,85,170
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,1,20,10,20,11,31
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,0,22,31,24,31,55
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,1,4,28,28,29,32,61
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,0,0,1,0,1,0,1
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-07-01,2,2,46,43,48,45,93
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,0,3,15,18,15,21,36
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,18,8,17,25,35,33,68
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,1,7,70,72,71,79,150
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,3,5,67,55,70,60,130
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,3,1,16,8,19,9,28
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,1,0,13,16,14,16,30
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,0,0,1,0,1,0,1
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,7,5,8,10,15,15,30
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,0,1,7,7,7,8,15
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,3,2,16,24,19,26,45
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,5,6,27,22,32,28,60
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,0,6,23,21,23,27,50
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,1,0,4,4,5,4,9
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,0,1,22,19,22,20,42
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,3,3,38,31,41,34,75
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,0,0,2,5,2,5,7
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,0,0,11,6,11,6,17
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,0,1,0,0,0,1,1
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,0,1,16,15,16,16,32
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,1,2,5,1,6,3,9
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,7,0,50,61,57,61,118
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,3,7,28,35,31,42,73
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,11,3,29,14,40,17,57
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,1,1,4,0,5,1,6
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,3,0,7,5,10,5,15
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2015-08-01,0,0,5,8,5,8,13
