municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
SANTA ROSA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,15,15
SANTIAGO DE CALLAPA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,6,6
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,13,13
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,3,3
SANTIVAÑES,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,3,3
SAPAHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,5,5
SENA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
SHINAOTA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,54,54
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,30,30
SICAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
SIPE SIPE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,58,58
SOPACHUY,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
SORACACHI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,13,13
SORATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,16,16
SUCRE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,297,297
TACACOMA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
TACOBAMBA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
TACOPAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
TAPACARI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,33,33
TARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,33,33
TARACO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,6,6
TARATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
TARIJA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,228,228
TARVITA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,20,20
TEOPONTE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
TIAWANACU,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,16,16
TINGUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,16,16
TIPUANI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,14,14
TIQUIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,143,143
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,15,15
TOCO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,6,6
TOLATA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
TOLEDO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,3,3
TOMAVE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
TOMINA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
TORO TORO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
TOTORA(CBBA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,14,14
TOTORA(ORR),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
TRINIDAD,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,237,237
TUPIZA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,51,51
TURCO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,6,6
UMALA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
UNCIA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,25,25
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
URUBICHA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,9,9
UYUNI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,18,18
VACAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,12,12
VALLEGRANDE,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,25,25
VIACHA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,38,38
VILA VILA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,5,5
VILLA CHARCAS,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,31,31
VILLA MONTES,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,43,43
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
VILLA RIVERO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
VILLA SERRANO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,11,11
VILLA TUNARI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,116,116
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,17,17
VILLAZON,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,45,45
VINTO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,20,20
VITICHI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,4,4
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,2,2
WARNES,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,49,49
YACO,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
YACUIBA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,120,120
YAMPARAEZ,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,8,8
YAPACANI,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,89,89
YOTALA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,10,10
YUNCHARA,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,7,7
ZUDAÑEZ,atencion de partos en servicios,mujeres con primer control post parto,2012-10-01,11,11
ACACIO,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,2,2
ACHACACHI,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,50,50
ACHOCALLA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,12,12
AIQUILE,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,15,15
ALALAY,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,1,1
ALCALA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,1,1
ALTO BENI,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,7,7
ANCORAIMES,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,10,10
ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,4,4
ANTEQUERA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,3,3
ANZALDO,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,9,9
APOLO,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,23,23
ARAMPAMPA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,9,9
ARANI,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,10,10
ARBIETO,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,11,11
ARQUE,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,18,18
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,47,47
ATOCHA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,6,6
AUCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,5,5
AYATA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,7,7
AYO AYO,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,37,37
AZURDUY,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,11,11
BATALLAS,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,7,7
BAURES,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,2,2
BELEN DE ANDAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,1,1
BELEN DE URMIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,1,1
BERMEJO,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,46,46
BETANZOS,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,48,48
BOLIVAR,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,13,13
BUENA VISTA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,4,4
CABEZAS,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,7,7
CAIROMA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,7,7
"CAIZA ""D""",atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,7,7
CAJUATA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,6,6
CALACOTO,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,2,2
CALAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,18,18
CAMARGO,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,26,26
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,2,2
CAMIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,12,12
CAPINOTA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,14,14
CAQUIAVIRI,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,8,8
CARACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,20,20
CARANAVI,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,58,58
CARAPARI,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,7,7
CARIPUYO,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,8,8
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,1,1
CATACORA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,1,1
CHALLAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,64,64
CHAQUI,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,7,7
CHARAGUA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,41,41
CHARAÑA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,2,2
CHAYANTA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,17,17
CHIMORE,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,12,12
CHIPAYA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,2,2
CHOQUE COTA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,14,14
CHUMA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,16,16
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,16,16
CKOCHAS,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,37,37
COBIJA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,58,58
COCAPATA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,4,4
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,539,539
COIPASA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,1,1
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,41,41
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,9,9
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,18,18
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2012-11-01,4,4
