municipality,group,variable,month,Vaginales,TOTAL
LICOMA PAMPA,atencion de partos en servicios,vaginales,2016-08-01,1,1
LLALLAGUA,atencion de partos en servicios,vaginales,2016-08-01,48,48
LLICA,atencion de partos en servicios,vaginales,2016-08-01,3,3
LURIBAY,atencion de partos en servicios,vaginales,2016-08-01,3,3
MACHACAMARCA,atencion de partos en servicios,vaginales,2016-08-01,1,1
MACHARETI,atencion de partos en servicios,vaginales,2016-08-01,3,3
MAGDALENA,atencion de partos en servicios,vaginales,2016-08-01,15,15
MAIRANA,atencion de partos en servicios,vaginales,2016-08-01,16,16
MAPIRI,atencion de partos en servicios,vaginales,2016-08-01,14,14
MECAPACA,atencion de partos en servicios,vaginales,2016-08-01,4,4
MINEROS,atencion de partos en servicios,vaginales,2016-08-01,12,12
MIZQUE,atencion de partos en servicios,vaginales,2016-08-01,27,27
MOCOMOCO,atencion de partos en servicios,vaginales,2016-08-01,3,3
MOJINETE,atencion de partos en servicios,vaginales,2016-08-01,1,1
MOJOCOYA,atencion de partos en servicios,vaginales,2016-08-01,6,6
MONTEAGUDO,atencion de partos en servicios,vaginales,2016-08-01,28,28
MONTERO,atencion de partos en servicios,vaginales,2016-08-01,109,109
MOROCHATA,atencion de partos en servicios,vaginales,2016-08-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,vaginales,2016-08-01,2,2
NAZACARA DE PACAJES,atencion de partos en servicios,vaginales,2016-08-01,1,1
OCURI,atencion de partos en servicios,vaginales,2016-08-01,5,5
OKINAWA,atencion de partos en servicios,vaginales,2016-08-01,8,8
OMEREQUE,atencion de partos en servicios,vaginales,2016-08-01,3,3
ORURO,atencion de partos en servicios,vaginales,2016-08-01,374,374
PADCAYA,atencion de partos en servicios,vaginales,2016-08-01,7,7
PADILLA,atencion de partos en servicios,vaginales,2016-08-01,9,9
PAILON,atencion de partos en servicios,vaginales,2016-08-01,24,24
PALCA,atencion de partos en servicios,vaginales,2016-08-01,4,4
PALOS BLANCOS,atencion de partos en servicios,vaginales,2016-08-01,25,25
PAMPA GRANDE,atencion de partos en servicios,vaginales,2016-08-01,4,4
PAPEL PAMPA,atencion de partos en servicios,vaginales,2016-08-01,6,6
PASORAPA,atencion de partos en servicios,vaginales,2016-08-01,1,1
PATACAMAYA,atencion de partos en servicios,vaginales,2016-08-01,39,39
PAZÑA,atencion de partos en servicios,vaginales,2016-08-01,2,2
PELECHUCO,atencion de partos en servicios,vaginales,2016-08-01,2,2
POCOATA,atencion de partos en servicios,vaginales,2016-08-01,3,3
POCONA,atencion de partos en servicios,vaginales,2016-08-01,11,11
POJO (CBBA),atencion de partos en servicios,vaginales,2016-08-01,12,12
POOPO,atencion de partos en servicios,vaginales,2016-08-01,8,8
PORCO,atencion de partos en servicios,vaginales,2016-08-01,9,9
POROMA,atencion de partos en servicios,vaginales,2016-08-01,8,8
PORONGO,atencion de partos en servicios,vaginales,2016-08-01,4,4
PORTACHUELO,atencion de partos en servicios,vaginales,2016-08-01,16,16
PORVENIR,atencion de partos en servicios,vaginales,2016-08-01,2,2
POTOSI,atencion de partos en servicios,vaginales,2016-08-01,302,302
PRESTO,atencion de partos en servicios,vaginales,2016-08-01,7,7
PUCARANI,atencion de partos en servicios,vaginales,2016-08-01,6,6
PUERTO ACOSTA,atencion de partos en servicios,vaginales,2016-08-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,vaginales,2016-08-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,vaginales,2016-08-01,6,6
PUERTO PEREZ,atencion de partos en servicios,vaginales,2016-08-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,vaginales,2016-08-01,10,10
PUERTO RICO,atencion de partos en servicios,vaginales,2016-08-01,6,6
PUERTO SUAREZ,atencion de partos en servicios,vaginales,2016-08-01,21,21
PUERTO VILLARROEL,atencion de partos en servicios,vaginales,2016-08-01,103,103
PUNA,atencion de partos en servicios,vaginales,2016-08-01,9,9
PUNATA,atencion de partos en servicios,vaginales,2016-08-01,40,40
QUIABAYA,atencion de partos en servicios,vaginales,2016-08-01,4,4
QUILLACOLLO,atencion de partos en servicios,vaginales,2016-08-01,120,120
QUIME,atencion de partos en servicios,vaginales,2016-08-01,7,7
RAVELO,atencion de partos en servicios,vaginales,2016-08-01,2,2
REYES,atencion de partos en servicios,vaginales,2016-08-01,13,13
RIBERALTA,atencion de partos en servicios,vaginales,2016-08-01,166,166
ROBORE,atencion de partos en servicios,vaginales,2016-08-01,16,16
RURRENABAQUE,atencion de partos en servicios,vaginales,2016-08-01,34,34
SABAYA,atencion de partos en servicios,vaginales,2016-08-01,1,1
SACABA,atencion de partos en servicios,vaginales,2016-08-01,154,154
SACABAMBA,atencion de partos en servicios,vaginales,2016-08-01,4,4
SACACA,atencion de partos en servicios,vaginales,2016-08-01,14,14
SAIPINA,atencion de partos en servicios,vaginales,2016-08-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,vaginales,2016-08-01,8,8
SAMAIPATA,atencion de partos en servicios,vaginales,2016-08-01,4,4
SAN ANDRES,atencion de partos en servicios,vaginales,2016-08-01,14,14
SAN ANDRES DE MACHACA,atencion de partos en servicios,vaginales,2016-08-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,vaginales,2016-08-01,5,5
SAN BENITO,atencion de partos en servicios,vaginales,2016-08-01,3,3
SAN BORJA,atencion de partos en servicios,vaginales,2016-08-01,40,40
SAN BUENA VENTURA,atencion de partos en servicios,vaginales,2016-08-01,15,15
SAN CARLOS,atencion de partos en servicios,vaginales,2016-08-01,22,22
SAN IGNACIO,atencion de partos en servicios,vaginales,2016-08-01,32,32
SAN IGNACIO DE VELASCO,atencion de partos en servicios,vaginales,2016-08-01,69,69
SAN JAVIER(STC),atencion de partos en servicios,vaginales,2016-08-01,19,19
SAN JOAQUIN,atencion de partos en servicios,vaginales,2016-08-01,6,6
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,vaginales,2016-08-01,17,17
SAN JUAN DE YAPACANI,atencion de partos en servicios,vaginales,2016-08-01,6,6
SAN JULIAN,atencion de partos en servicios,vaginales,2016-08-01,38,38
SAN LORENZO(PND),atencion de partos en servicios,vaginales,2016-08-01,7,7
SAN LORENZO(TJA),atencion de partos en servicios,vaginales,2016-08-01,3,3
SAN LUCAS,atencion de partos en servicios,vaginales,2016-08-01,22,22
SAN MATIAS,atencion de partos en servicios,vaginales,2016-08-01,15,15
SAN MIGUEL DE VELASCO,atencion de partos en servicios,vaginales,2016-08-01,11,11
SAN PABLO DE LIPEZ,atencion de partos en servicios,vaginales,2016-08-01,1,1
SAN PEDRO,atencion de partos en servicios,vaginales,2016-08-01,9,9
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,vaginales,2016-08-01,22,22
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,vaginales,2016-08-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,vaginales,2016-08-01,1,1
SAN RAFAEL,atencion de partos en servicios,vaginales,2016-08-01,6,6
SAN RAMON BENI,atencion de partos en servicios,vaginales,2016-08-01,3,3
SAN RAMON SCZ,atencion de partos en servicios,vaginales,2016-08-01,12,12
SANTA ANA,atencion de partos en servicios,vaginales,2016-08-01,19,19
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,vaginales,2016-08-01,1279,1279
SANTA ROSA,atencion de partos en servicios,vaginales,2016-08-01,13,13
SANTA ROSA DEL SARA,atencion de partos en servicios,vaginales,2016-08-01,14,14
SANTIAGO DE HUARI,atencion de partos en servicios,vaginales,2016-08-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,vaginales,2016-08-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicios,vaginales,2016-08-01,4,4
SANTIVAÑES,atencion de partos en servicios,vaginales,2016-08-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicios,vaginales,2016-08-01,3,3
SAPAHAQUI,atencion de partos en servicios,vaginales,2016-08-01,3,3
SENA,atencion de partos en servicios,vaginales,2016-08-01,3,3
SHINAOTA,atencion de partos en servicios,vaginales,2016-08-01,35,35
SICA SICA (VILLA AROMA),atencion de partos en servicios,vaginales,2016-08-01,6,6
SICAYA,atencion de partos en servicios,vaginales,2016-08-01,2,2
SIPE SIPE,atencion de partos en servicios,vaginales,2016-08-01,36,36
SOPACHUY,atencion de partos en servicios,vaginales,2016-08-01,7,7
SORACACHI,atencion de partos en servicios,vaginales,2016-08-01,3,3
SORATA,atencion de partos en servicios,vaginales,2016-08-01,12,12
SUCRE,atencion de partos en servicios,vaginales,2016-08-01,341,341
TACACHI,atencion de partos en servicios,vaginales,2016-08-01,1,1
TACACOMA,atencion de partos en servicios,vaginales,2016-08-01,8,8
TACOBAMBA,atencion de partos en servicios,vaginales,2016-08-01,2,2
TACOPAYA,atencion de partos en servicios,vaginales,2016-08-01,6,6
TAHUA,atencion de partos en servicios,vaginales,2016-08-01,1,1
TAPACARI,atencion de partos en servicios,vaginales,2016-08-01,8,8
TARABUCO,atencion de partos en servicios,vaginales,2016-08-01,13,13
TARACO,atencion de partos en servicios,vaginales,2016-08-01,3,3
TARATA,atencion de partos en servicios,vaginales,2016-08-01,8,8
TARIJA,atencion de partos en servicios,vaginales,2016-08-01,247,247
TARVITA,atencion de partos en servicios,vaginales,2016-08-01,11,11
TEOPONTE,atencion de partos en servicios,vaginales,2016-08-01,9,9
TIAWANACU,atencion de partos en servicios,vaginales,2016-08-01,6,6
TINGUIPAYA,atencion de partos en servicios,vaginales,2016-08-01,2,2
TIPUANI,atencion de partos en servicios,vaginales,2016-08-01,14,14
TIQUIPAYA,atencion de partos en servicios,vaginales,2016-08-01,62,62
TIRAQUE (CBBA),atencion de partos en servicios,vaginales,2016-08-01,22,22
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicios,vaginales,2016-08-01,1,1
TOCO,atencion de partos en servicios,vaginales,2016-08-01,7,7
TODOS SANTOS,atencion de partos en servicios,vaginales,2016-08-01,1,1
TOLATA,atencion de partos en servicios,vaginales,2016-08-01,1,1
TOLEDO,atencion de partos en servicios,vaginales,2016-08-01,1,1
TOMAVE,atencion de partos en servicios,vaginales,2016-08-01,10,10
TOMINA,atencion de partos en servicios,vaginales,2016-08-01,8,8
TORO TORO,atencion de partos en servicios,vaginales,2016-08-01,5,5
TOTORA(CBBA),atencion de partos en servicios,vaginales,2016-08-01,27,27
TOTORA(ORR),atencion de partos en servicios,vaginales,2016-08-01,1,1
TRIGAL,atencion de partos en servicios,vaginales,2016-08-01,1,1
TRINIDAD,atencion de partos en servicios,vaginales,2016-08-01,130,130
TUPIZA,atencion de partos en servicios,vaginales,2016-08-01,52,52
TURCO,atencion de partos en servicios,vaginales,2016-08-01,1,1
UMALA,atencion de partos en servicios,vaginales,2016-08-01,3,3
UNCIA,atencion de partos en servicios,vaginales,2016-08-01,22,22
URIONDO (A. CONCEPCION),atencion de partos en servicios,vaginales,2016-08-01,7,7
URUBICHA,atencion de partos en servicios,vaginales,2016-08-01,4,4
UYUNI,atencion de partos en servicios,vaginales,2016-08-01,40,40
VACAS,atencion de partos en servicios,vaginales,2016-08-01,3,3
VALLEGRANDE,atencion de partos en servicios,vaginales,2016-08-01,12,12
VIACHA,atencion de partos en servicios,vaginales,2016-08-01,42,42
VILA VILA,atencion de partos en servicios,vaginales,2016-08-01,3,3
VILLA CHARCAS,atencion de partos en servicios,vaginales,2016-08-01,14,14
VILLA MONTES,atencion de partos en servicios,vaginales,2016-08-01,62,62
VILLA RIVERO,atencion de partos en servicios,vaginales,2016-08-01,4,4
VILLA SERRANO,atencion de partos en servicios,vaginales,2016-08-01,6,6
VILLA TUNARI,atencion de partos en servicios,vaginales,2016-08-01,84,84
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,vaginales,2016-08-01,12,12
VILLAZON,atencion de partos en servicios,vaginales,2016-08-01,47,47
VINTO,atencion de partos en servicios,vaginales,2016-08-01,50,50
VITICHI,atencion de partos en servicios,vaginales,2016-08-01,5,5
WARNES,atencion de partos en servicios,vaginales,2016-08-01,87,87
YACO,atencion de partos en servicios,vaginales,2016-08-01,1,1
YACUIBA,atencion de partos en servicios,vaginales,2016-08-01,123,123
YAMPARAEZ,atencion de partos en servicios,vaginales,2016-08-01,7,7
YANACACHI,atencion de partos en servicios,vaginales,2016-08-01,8,8
YAPACANI,atencion de partos en servicios,vaginales,2016-08-01,54,54
YOCALLA,atencion de partos en servicios,vaginales,2016-08-01,1,1
YOTALA,atencion de partos en servicios,vaginales,2016-08-01,8,8
YUNCHARA,atencion de partos en servicios,vaginales,2016-08-01,1,1
ZUDAÑEZ,atencion de partos en servicios,vaginales,2016-08-01,9,9
ACACIO,atencion de partos en servicios,vaginales,2016-09-01,2,2
ACHACACHI,atencion de partos en servicios,vaginales,2016-09-01,45,45
ACHOCALLA,atencion de partos en servicios,vaginales,2016-09-01,4,4
AIQUILE,atencion de partos en servicios,vaginales,2016-09-01,19,19
ALALAY,atencion de partos en servicios,vaginales,2016-09-01,1,1
ALCALA,atencion de partos en servicios,vaginales,2016-09-01,4,4
ALTO BENI,atencion de partos en servicios,vaginales,2016-09-01,11,11
ANCORAIMES,atencion de partos en servicios,vaginales,2016-09-01,7,7
ANDAMARCA,atencion de partos en servicios,vaginales,2016-09-01,2,2
ANTEQUERA,atencion de partos en servicios,vaginales,2016-09-01,2,2
ANZALDO,atencion de partos en servicios,vaginales,2016-09-01,2,2
APOLO,atencion de partos en servicios,vaginales,2016-09-01,8,8
ARAMPAMPA,atencion de partos en servicios,vaginales,2016-09-01,1,1
ARANI,atencion de partos en servicios,vaginales,2016-09-01,8,8
ARBIETO,atencion de partos en servicios,vaginales,2016-09-01,11,11
ARQUE,atencion de partos en servicios,vaginales,2016-09-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,vaginales,2016-09-01,30,30
ATOCHA,atencion de partos en servicios,vaginales,2016-09-01,9,9
AYO AYO,atencion de partos en servicios,vaginales,2016-09-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,vaginales,2016-09-01,12,12
AZURDUY,atencion de partos en servicios,vaginales,2016-09-01,13,13
BATALLAS,atencion de partos en servicios,vaginales,2016-09-01,7,7
BAURES,atencion de partos en servicios,vaginales,2016-09-01,4,4
BERMEJO,atencion de partos en servicios,vaginales,2016-09-01,37,37
BETANZOS,atencion de partos en servicios,vaginales,2016-09-01,21,21
BOYUIBE,atencion de partos en servicios,vaginales,2016-09-01,2,2
BUENA VISTA,atencion de partos en servicios,vaginales,2016-09-01,8,8
CABEZAS,atencion de partos en servicios,vaginales,2016-09-01,32,32
CAIROMA,atencion de partos en servicios,vaginales,2016-09-01,7,7
"CAIZA ""D""",atencion de partos en servicios,vaginales,2016-09-01,6,6
CAJUATA,atencion de partos en servicios,vaginales,2016-09-01,15,15
CALACOTO,atencion de partos en servicios,vaginales,2016-09-01,1,1
CALAMARCA,atencion de partos en servicios,vaginales,2016-09-01,7,7
CAMARGO,atencion de partos en servicios,vaginales,2016-09-01,13,13
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,vaginales,2016-09-01,2,2
CAMIRI,atencion de partos en servicios,vaginales,2016-09-01,45,45
CAPINOTA,atencion de partos en servicios,vaginales,2016-09-01,25,25
CAQUIAVIRI,atencion de partos en servicios,vaginales,2016-09-01,2,2
CARACOLLO,atencion de partos en servicios,vaginales,2016-09-01,13,13
CARANAVI,atencion de partos en servicios,vaginales,2016-09-01,51,51
CARAPARI,atencion de partos en servicios,vaginales,2016-09-01,9,9
CARIPUYO,atencion de partos en servicios,vaginales,2016-09-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,vaginales,2016-09-01,7,7
CHALLAPATA,atencion de partos en servicios,vaginales,2016-09-01,27,27
CHAQUI,atencion de partos en servicios,vaginales,2016-09-01,5,5
CHARAGUA,atencion de partos en servicios,vaginales,2016-09-01,37,37
CHAYANTA,atencion de partos en servicios,vaginales,2016-09-01,8,8
CHIMORE,atencion de partos en servicios,vaginales,2016-09-01,20,20
CHIPAYA,atencion de partos en servicios,vaginales,2016-09-01,1,1
CHUA COCANI,atencion de partos en servicios,vaginales,2016-09-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,vaginales,2016-09-01,23,23
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,vaginales,2016-09-01,15,15
CKOCHAS,atencion de partos en servicios,vaginales,2016-09-01,4,4
CLIZA,atencion de partos en servicios,vaginales,2016-09-01,20,20
COBIJA,atencion de partos en servicios,vaginales,2016-09-01,76,76
COCAPATA,atencion de partos en servicios,vaginales,2016-09-01,13,13
COCHABAMBA,atencion de partos en servicios,vaginales,2016-09-01,874,874
COLCAPIRHUA,atencion de partos en servicios,vaginales,2016-09-01,47,47
"COLCHA ""K""",atencion de partos en servicios,vaginales,2016-09-01,2,2
COLOMI,atencion de partos en servicios,vaginales,2016-09-01,16,16
COLPA BELGICA,atencion de partos en servicios,vaginales,2016-09-01,3,3
COLQUECHACA,atencion de partos en servicios,vaginales,2016-09-01,9,9
COLQUENCHA,atencion de partos en servicios,vaginales,2016-09-01,6,6
COLQUIRI,atencion de partos en servicios,vaginales,2016-09-01,5,5
COMARAPA,atencion de partos en servicios,vaginales,2016-09-01,12,12
CONCEPCION,atencion de partos en servicios,vaginales,2016-09-01,26,26
COPACABANA,atencion de partos en servicios,vaginales,2016-09-01,4,4
CORIPATA,atencion de partos en servicios,vaginales,2016-09-01,8,8
CORO CORO,atencion de partos en servicios,vaginales,2016-09-01,2,2
COROICO,atencion de partos en servicios,vaginales,2016-09-01,26,26
CORQUE,atencion de partos en servicios,vaginales,2016-09-01,2,2
COTAGAITA,atencion de partos en servicios,vaginales,2016-09-01,18,18
COTOCA,atencion de partos en servicios,vaginales,2016-09-01,66,66
CUATRO CAÑADAS,atencion de partos en servicios,vaginales,2016-09-01,13,13
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,vaginales,2016-09-01,1,1
CUEVO,atencion de partos en servicios,vaginales,2016-09-01,1,1
CULPINA,atencion de partos en servicios,vaginales,2016-09-01,15,15
CURAHUARA DE CARANGAS,atencion de partos en servicios,vaginales,2016-09-01,2,2
DESAGUADERO,atencion de partos en servicios,vaginales,2016-09-01,5,5
EL ALTO,atencion de partos en servicios,vaginales,2016-09-01,1087,1087
EL PUENTE(STC),atencion de partos en servicios,vaginales,2016-09-01,5,5
EL PUENTE(TJA),atencion de partos en servicios,vaginales,2016-09-01,6,6
EL TORNO,atencion de partos en servicios,vaginales,2016-09-01,36,36
EL VILLAR,atencion de partos en servicios,vaginales,2016-09-01,6,6
ENTRE RIOS TRJ,atencion de partos en servicios,vaginales,2016-09-01,26,26
ENTRE RIOS CBBA,atencion de partos en servicios,vaginales,2016-09-01,15,15
ESCOMA,atencion de partos en servicios,vaginales,2016-09-01,3,3
EUCALIPTUS,atencion de partos en servicios,vaginales,2016-09-01,2,2
