municipality,group,variable,month,Ingresos espontáneos,TOTAL
PAPEL PAMPA,internaciones,ingresos espontaneos,2007-11-01,5,5
PATACAMAYA,internaciones,ingresos espontaneos,2007-11-01,51,51
POCOATA,internaciones,ingresos espontaneos,2007-11-01,8,8
POCONA,internaciones,ingresos espontaneos,2007-11-01,12,12
POJO (CBBA),internaciones,ingresos espontaneos,2007-11-01,6,6
POOPO,internaciones,ingresos espontaneos,2007-11-01,7,7
PORCO,internaciones,ingresos espontaneos,2007-11-01,15,15
POROMA,internaciones,ingresos espontaneos,2007-11-01,18,18
PORONGO,internaciones,ingresos espontaneos,2007-11-01,8,8
PORTACHUELO,internaciones,ingresos espontaneos,2007-11-01,147,147
PORVENIR,internaciones,ingresos espontaneos,2007-11-01,3,3
POSTRER VALLE,internaciones,ingresos espontaneos,2007-11-01,2,2
POTOSI,internaciones,ingresos espontaneos,2007-11-01,1513,1513
PRESTO,internaciones,ingresos espontaneos,2007-11-01,28,28
PUCARA,internaciones,ingresos espontaneos,2007-11-01,1,1
PUCARANI,internaciones,ingresos espontaneos,2007-11-01,5,5
PUERTO ACOSTA,internaciones,ingresos espontaneos,2007-11-01,20,20
PUERTO CARABUCO,internaciones,ingresos espontaneos,2007-11-01,12,12
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2007-11-01,52,52
PUERTO RICO,internaciones,ingresos espontaneos,2007-11-01,13,13
PUERTO SILES,internaciones,ingresos espontaneos,2007-11-01,3,3
PUERTO SUAREZ,internaciones,ingresos espontaneos,2007-11-01,151,151
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2007-11-01,190,190
PUNA,internaciones,ingresos espontaneos,2007-11-01,19,19
PUNATA,internaciones,ingresos espontaneos,2007-11-01,246,246
QUILLACOLLO,internaciones,ingresos espontaneos,2007-11-01,308,308
QUIME,internaciones,ingresos espontaneos,2007-11-01,6,6
RAVELO,internaciones,ingresos espontaneos,2007-11-01,5,5
REYES,internaciones,ingresos espontaneos,2007-11-01,34,34
RIBERALTA,internaciones,ingresos espontaneos,2007-11-01,682,682
ROBORE,internaciones,ingresos espontaneos,2007-11-01,119,119
RURRENABAQUE,internaciones,ingresos espontaneos,2007-11-01,74,74
SACABA,internaciones,ingresos espontaneos,2007-11-01,188,188
SACABAMBA,internaciones,ingresos espontaneos,2007-11-01,11,11
SACACA,internaciones,ingresos espontaneos,2007-11-01,21,21
SAIPINA,internaciones,ingresos espontaneos,2007-11-01,17,17
SAMAIPATA,internaciones,ingresos espontaneos,2007-11-01,22,22
SAN AGUSTIN,internaciones,ingresos espontaneos,2007-11-01,1,1
SAN ANDRES,internaciones,ingresos espontaneos,2007-11-01,1,1
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2007-11-01,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2007-11-01,21,21
SAN BORJA,internaciones,ingresos espontaneos,2007-11-01,112,112
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2007-11-01,43,43
SAN CARLOS,internaciones,ingresos espontaneos,2007-11-01,129,129
SAN IGNACIO,internaciones,ingresos espontaneos,2007-11-01,52,52
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2007-11-01,337,337
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2007-11-01,2,2
SAN JAVIER(STC),internaciones,ingresos espontaneos,2007-11-01,61,61
SAN JOAQUIN,internaciones,ingresos espontaneos,2007-11-01,57,57
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2007-11-01,127,127
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2007-11-01,109,109
SAN JULIAN,internaciones,ingresos espontaneos,2007-11-01,100,100
SAN LORENZO(PND),internaciones,ingresos espontaneos,2007-11-01,2,2
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2007-11-01,5,5
SAN LUCAS,internaciones,ingresos espontaneos,2007-11-01,83,83
SAN MATIAS,internaciones,ingresos espontaneos,2007-11-01,75,75
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2007-11-01,69,69
SAN PEDRO,internaciones,ingresos espontaneos,2007-11-01,17,17
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2007-11-01,5,5
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2007-11-01,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2007-11-01,10,10
SAN RAMON,internaciones,ingresos espontaneos,2007-11-01,36,36
SAN RAMON,internaciones,ingresos espontaneos,2007-11-01,47,47
SANTA ANA,internaciones,ingresos espontaneos,2007-11-01,73,73
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2007-11-01,7868,7868
SANTA ROSA,internaciones,ingresos espontaneos,2007-11-01,30,30
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2007-11-01,50,50
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2007-11-01,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2007-11-01,3,3
SAPAHAQUI,internaciones,ingresos espontaneos,2007-11-01,1,1
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2007-11-01,9,9
SIPE SIPE,internaciones,ingresos espontaneos,2007-11-01,59,59
SOPACHUY,internaciones,ingresos espontaneos,2007-11-01,33,33
SORACACHI,internaciones,ingresos espontaneos,2007-11-01,3,3
SORATA,internaciones,ingresos espontaneos,2007-11-01,53,53
SUCRE,internaciones,ingresos espontaneos,2007-11-01,2776,2776
TACACHI,internaciones,ingresos espontaneos,2007-11-01,1,1
TACACOMA,internaciones,ingresos espontaneos,2007-11-01,8,8
TACOPAYA,internaciones,ingresos espontaneos,2007-11-01,1,1
TAPACARI,internaciones,ingresos espontaneos,2007-11-01,15,15
TARABUCO,internaciones,ingresos espontaneos,2007-11-01,67,67
TARACO,internaciones,ingresos espontaneos,2007-11-01,2,2
TARATA,internaciones,ingresos espontaneos,2007-11-01,3,3
TARIJA,internaciones,ingresos espontaneos,2007-11-01,1710,1710
TARVITA,internaciones,ingresos espontaneos,2007-11-01,41,41
TEOPONTE,internaciones,ingresos espontaneos,2007-11-01,5,5
TIAWANACU,internaciones,ingresos espontaneos,2007-11-01,14,14
TIPUANI,internaciones,ingresos espontaneos,2007-11-01,40,40
TIQUIPAYA,internaciones,ingresos espontaneos,2007-11-01,77,77
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2007-11-01,183,183
TOCO,internaciones,ingresos espontaneos,2007-11-01,1,1
TOLATA,internaciones,ingresos espontaneos,2007-11-01,3,3
TOLEDO,internaciones,ingresos espontaneos,2007-11-01,15,15
TOMAVE,internaciones,ingresos espontaneos,2007-11-01,4,4
TOMINA,internaciones,ingresos espontaneos,2007-11-01,9,9
TORO TORO,internaciones,ingresos espontaneos,2007-11-01,1,1
TOTORA(CBBA),internaciones,ingresos espontaneos,2007-11-01,26,26
TRIGAL,internaciones,ingresos espontaneos,2007-11-01,8,8
TRINIDAD,internaciones,ingresos espontaneos,2007-11-01,1028,1028
TUPIZA,internaciones,ingresos espontaneos,2007-11-01,307,307
UMALA,internaciones,ingresos espontaneos,2007-11-01,2,2
UNCIA,internaciones,ingresos espontaneos,2007-11-01,148,148
URIONDO (A. CONCEPCION),internaciones,ingresos espontaneos,2007-11-01,10,10
URUBICHA,internaciones,ingresos espontaneos,2007-11-01,26,26
UYUNI,internaciones,ingresos espontaneos,2007-11-01,105,105
VACAS,internaciones,ingresos espontaneos,2007-11-01,18,18
VALLEGRANDE,internaciones,ingresos espontaneos,2007-11-01,114,114
VIACHA,internaciones,ingresos espontaneos,2007-11-01,84,84
VILA VILA,internaciones,ingresos espontaneos,2007-11-01,5,5
VILLA MONTES,internaciones,ingresos espontaneos,2007-11-01,283,283
VILLA RIVERO,internaciones,ingresos espontaneos,2007-11-01,5,5
VILLA SERRANO,internaciones,ingresos espontaneos,2007-11-01,21,21
VILLA TUNARI,internaciones,ingresos espontaneos,2007-11-01,224,224
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2007-11-01,19,19
VILLAZON,internaciones,ingresos espontaneos,2007-11-01,164,164
VINTO,internaciones,ingresos espontaneos,2007-11-01,58,58
VITICHI,internaciones,ingresos espontaneos,2007-11-01,8,8
WARNES,internaciones,ingresos espontaneos,2007-11-01,111,111
YACO,internaciones,ingresos espontaneos,2007-11-01,2,2
YACUIBA,internaciones,ingresos espontaneos,2007-11-01,671,671
YAMPARAEZ,internaciones,ingresos espontaneos,2007-11-01,12,12
YAPACANI,internaciones,ingresos espontaneos,2007-11-01,431,431
YOCALLA,internaciones,ingresos espontaneos,2007-11-01,13,13
YOTALA,internaciones,ingresos espontaneos,2007-11-01,32,32
ZUDAÑEZ,internaciones,ingresos espontaneos,2007-11-01,13,13
ACACIO,internaciones,ingresos espontaneos,2007-12-01,3,3
ACHACACHI,internaciones,ingresos espontaneos,2007-12-01,86,86
ACHOCALLA,internaciones,ingresos espontaneos,2007-12-01,6,6
AIQUILE,internaciones,ingresos espontaneos,2007-12-01,115,115
ALALAY,internaciones,ingresos espontaneos,2007-12-01,8,8
ANCORAIMES,internaciones,ingresos espontaneos,2007-12-01,5,5
APOLO,internaciones,ingresos espontaneos,2007-12-01,21,21
ARANI,internaciones,ingresos espontaneos,2007-12-01,8,8
ARQUE,internaciones,ingresos espontaneos,2007-12-01,4,4
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2007-12-01,154,154
ATOCHA,internaciones,ingresos espontaneos,2007-12-01,131,131
AUCAPATA,internaciones,ingresos espontaneos,2007-12-01,1,1
AYO AYO,internaciones,ingresos espontaneos,2007-12-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2007-12-01,46,46
AZURDUY,internaciones,ingresos espontaneos,2007-12-01,16,16
BATALLAS,internaciones,ingresos espontaneos,2007-12-01,6,6
BAURES,internaciones,ingresos espontaneos,2007-12-01,17,17
BERMEJO,internaciones,ingresos espontaneos,2007-12-01,245,245
BETANZOS,internaciones,ingresos espontaneos,2007-12-01,28,28
BOLIVAR,internaciones,ingresos espontaneos,2007-12-01,5,5
BOYUIBE,internaciones,ingresos espontaneos,2007-12-01,24,24
BUENA VISTA,internaciones,ingresos espontaneos,2007-12-01,27,27
CABEZAS,internaciones,ingresos espontaneos,2007-12-01,20,20
CAIROMA,internaciones,ingresos espontaneos,2007-12-01,10,10
CAJUATA,internaciones,ingresos espontaneos,2007-12-01,16,16
CALAMARCA,internaciones,ingresos espontaneos,2007-12-01,5,5
CAMARGO,internaciones,ingresos espontaneos,2007-12-01,138,138
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2007-12-01,5,5
CAMIRI,internaciones,ingresos espontaneos,2007-12-01,277,277
CAPINOTA,internaciones,ingresos espontaneos,2007-12-01,58,58
CARACOLLO,internaciones,ingresos espontaneos,2007-12-01,27,27
CARANAVI,internaciones,ingresos espontaneos,2007-12-01,159,159
CARIPUYO,internaciones,ingresos espontaneos,2007-12-01,7,7
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2007-12-01,18,18
CHALLAPATA,internaciones,ingresos espontaneos,2007-12-01,68,68
CHAQUI,internaciones,ingresos espontaneos,2007-12-01,4,4
CHARAGUA,internaciones,ingresos espontaneos,2007-12-01,81,81
CHARAÑA,internaciones,ingresos espontaneos,2007-12-01,3,3
CHAYANTA,internaciones,ingresos espontaneos,2007-12-01,13,13
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2007-12-01,94,94
CLIZA,internaciones,ingresos espontaneos,2007-12-01,25,25
COBIJA,internaciones,ingresos espontaneos,2007-12-01,274,274
COCHABAMBA,internaciones,ingresos espontaneos,2007-12-01,6470,6470
COLCAPIRHUA,internaciones,ingresos espontaneos,2007-12-01,131,131
COLLANA,internaciones,ingresos espontaneos,2007-12-01,1,1
COLOMI,internaciones,ingresos espontaneos,2007-12-01,38,38
COLPA BELGICA,internaciones,ingresos espontaneos,2007-12-01,20,20
COLQUENCHA,internaciones,ingresos espontaneos,2007-12-01,1,1
COLQUIRI,internaciones,ingresos espontaneos,2007-12-01,15,15
COMARAPA,internaciones,ingresos espontaneos,2007-12-01,84,84
CONCEPCION,internaciones,ingresos espontaneos,2007-12-01,61,61
COPACABANA,internaciones,ingresos espontaneos,2007-12-01,21,21
CORIPATA,internaciones,ingresos espontaneos,2007-12-01,5,5
COROICO,internaciones,ingresos espontaneos,2007-12-01,80,80
COTAGAITA,internaciones,ingresos espontaneos,2007-12-01,35,35
COTOCA,internaciones,ingresos espontaneos,2007-12-01,116,116
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2007-12-01,63,63
CUEVO,internaciones,ingresos espontaneos,2007-12-01,6,6
CULPINA,internaciones,ingresos espontaneos,2007-12-01,25,25
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2007-12-01,19,19
DESAGUADERO,internaciones,ingresos espontaneos,2007-12-01,7,7
EL ALTO,internaciones,ingresos espontaneos,2007-12-01,2696,2696
EL CHORO,internaciones,ingresos espontaneos,2007-12-01,3,3
EL PUENTE(STC),internaciones,ingresos espontaneos,2007-12-01,13,13
EL TORNO,internaciones,ingresos espontaneos,2007-12-01,131,131
EL VILLAR,internaciones,ingresos espontaneos,2007-12-01,6,6
ENTRE RIOS,internaciones,ingresos espontaneos,2007-12-01,31,31
ENTRE RIOS,internaciones,ingresos espontaneos,2007-12-01,14,14
EUCALIPTUS,internaciones,ingresos espontaneos,2007-12-01,5,5
EXALTACION,internaciones,ingresos espontaneos,2007-12-01,4,4
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2007-12-01,10,10
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2007-12-01,11,11
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2007-12-01,2,2
GUANAY,internaciones,ingresos espontaneos,2007-12-01,27,27
GUAQUI,internaciones,ingresos espontaneos,2007-12-01,2,2
GUAYARAMERIN,internaciones,ingresos espontaneos,2007-12-01,502,502
GUTIERREZ,internaciones,ingresos espontaneos,2007-12-01,34,34
HUACARETA,internaciones,ingresos espontaneos,2007-12-01,8,8
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2007-12-01,3,3
HUACHACALLA,internaciones,ingresos espontaneos,2007-12-01,3,3
HUANUNI,internaciones,ingresos espontaneos,2007-12-01,49,49
HUARACAJE,internaciones,ingresos espontaneos,2007-12-01,12,12
ICLA,internaciones,ingresos espontaneos,2007-12-01,2,2
INCAHUASI,internaciones,ingresos espontaneos,2007-12-01,17,17
INQUISIVI,internaciones,ingresos espontaneos,2007-12-01,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2007-12-01,14,14
IXIAMAS,internaciones,ingresos espontaneos,2007-12-01,16,16
JESUS DE MACHACA,internaciones,ingresos espontaneos,2007-12-01,10,10
LA ASUNTA,internaciones,ingresos espontaneos,2007-12-01,44,44
LA GUARDIA,internaciones,ingresos espontaneos,2007-12-01,138,138
LA PAZ,internaciones,ingresos espontaneos,2007-12-01,5526,5526
LAGUNILLAS,internaciones,ingresos espontaneos,2007-12-01,10,10
LAJA,internaciones,ingresos espontaneos,2007-12-01,6,6
LAS CARRERAS,internaciones,ingresos espontaneos,2007-12-01,2,2
LLALLAGUA,internaciones,ingresos espontaneos,2007-12-01,175,175
LLICA,internaciones,ingresos espontaneos,2007-12-01,1,1
LURIBAY,internaciones,ingresos espontaneos,2007-12-01,7,7
MACHACAMARCA,internaciones,ingresos espontaneos,2007-12-01,6,6
MACHARETI,internaciones,ingresos espontaneos,2007-12-01,11,11
MAGDALENA,internaciones,ingresos espontaneos,2007-12-01,64,64
MAIRANA,internaciones,ingresos espontaneos,2007-12-01,50,50
MAPIRI,internaciones,ingresos espontaneos,2007-12-01,11,11
MECAPACA,internaciones,ingresos espontaneos,2007-12-01,2,2
MINEROS,internaciones,ingresos espontaneos,2007-12-01,22,22
MIZQUE,internaciones,ingresos espontaneos,2007-12-01,59,59
MONTEAGUDO,internaciones,ingresos espontaneos,2007-12-01,135,135
MONTERO,internaciones,ingresos espontaneos,2007-12-01,663,663
MORO MORO,internaciones,ingresos espontaneos,2007-12-01,4,4
MOROCHATA,internaciones,ingresos espontaneos,2007-12-01,14,14
OCURI,internaciones,ingresos espontaneos,2007-12-01,17,17
OKINAWA,internaciones,ingresos espontaneos,2007-12-01,10,10
OMEREQUE,internaciones,ingresos espontaneos,2007-12-01,12,12
ORURO,internaciones,ingresos espontaneos,2007-12-01,2003,2003
PADILLA,internaciones,ingresos espontaneos,2007-12-01,56,56
PAILON,internaciones,ingresos espontaneos,2007-12-01,53,53
PALCA,internaciones,ingresos espontaneos,2007-12-01,1,1
PALOS BLANCOS,internaciones,ingresos espontaneos,2007-12-01,75,75
PAMPA GRANDE,internaciones,ingresos espontaneos,2007-12-01,9,9
PASORAPA,internaciones,ingresos espontaneos,2007-12-01,1,1
PATACAMAYA,internaciones,ingresos espontaneos,2007-12-01,43,43
PELECHUCO,internaciones,ingresos espontaneos,2007-12-01,1,1
POCOATA,internaciones,ingresos espontaneos,2007-12-01,10,10
POCONA,internaciones,ingresos espontaneos,2007-12-01,8,8
POJO (CBBA),internaciones,ingresos espontaneos,2007-12-01,9,9
PORCO,internaciones,ingresos espontaneos,2007-12-01,3,3
PORONGO,internaciones,ingresos espontaneos,2007-12-01,11,11
PORTACHUELO,internaciones,ingresos espontaneos,2007-12-01,144,144
PORVENIR,internaciones,ingresos espontaneos,2007-12-01,4,4
POSTRER VALLE,internaciones,ingresos espontaneos,2007-12-01,5,5
POTOSI,internaciones,ingresos espontaneos,2007-12-01,1563,1563
PRESTO,internaciones,ingresos espontaneos,2007-12-01,11,11
PUCARANI,internaciones,ingresos espontaneos,2007-12-01,15,15
PUERTO ACOSTA,internaciones,ingresos espontaneos,2007-12-01,23,23
PUERTO CARABUCO,internaciones,ingresos espontaneos,2007-12-01,2,2
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2007-12-01,37,37
PUERTO RICO,internaciones,ingresos espontaneos,2007-12-01,22,22
PUERTO SILES,internaciones,ingresos espontaneos,2007-12-01,5,5
PUERTO SUAREZ,internaciones,ingresos espontaneos,2007-12-01,115,115
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2007-12-01,164,164
PUNA,internaciones,ingresos espontaneos,2007-12-01,16,16
PUNATA,internaciones,ingresos espontaneos,2007-12-01,206,206
QUILLACOLLO,internaciones,ingresos espontaneos,2007-12-01,287,287
QUIME,internaciones,ingresos espontaneos,2007-12-01,9,9
QUIRUSILLAS,internaciones,ingresos espontaneos,2007-12-01,1,1
RIBERALTA,internaciones,ingresos espontaneos,2007-12-01,479,479
ROBORE,internaciones,ingresos espontaneos,2007-12-01,100,100
RURRENABAQUE,internaciones,ingresos espontaneos,2007-12-01,109,109
SACABA,internaciones,ingresos espontaneos,2007-12-01,236,236
SACABAMBA,internaciones,ingresos espontaneos,2007-12-01,10,10
SACACA,internaciones,ingresos espontaneos,2007-12-01,17,17
SAIPINA,internaciones,ingresos espontaneos,2007-12-01,6,6
SAMAIPATA,internaciones,ingresos espontaneos,2007-12-01,25,25
SAN AGUSTIN,internaciones,ingresos espontaneos,2007-12-01,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2007-12-01,29,29
SAN BORJA,internaciones,ingresos espontaneos,2007-12-01,153,153
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2007-12-01,50,50
SAN CARLOS,internaciones,ingresos espontaneos,2007-12-01,132,132
SAN IGNACIO,internaciones,ingresos espontaneos,2007-12-01,15,15
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2007-12-01,328,328
SAN JAVIER(STC),internaciones,ingresos espontaneos,2007-12-01,63,63
SAN JOAQUIN,internaciones,ingresos espontaneos,2007-12-01,56,56
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2007-12-01,68,68
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2007-12-01,127,127
SAN JULIAN,internaciones,ingresos espontaneos,2007-12-01,115,115
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2007-12-01,1,1
SAN LUCAS,internaciones,ingresos espontaneos,2007-12-01,62,62
SAN MATIAS,internaciones,ingresos espontaneos,2007-12-01,81,81
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2007-12-01,55,55
SAN PEDRO,internaciones,ingresos espontaneos,2007-12-01,15,15
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2007-12-01,8,8
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2007-12-01,2,2
SAN RAFAEL,internaciones,ingresos espontaneos,2007-12-01,27,27
SAN RAMON,internaciones,ingresos espontaneos,2007-12-01,27,27
SAN RAMON,internaciones,ingresos espontaneos,2007-12-01,41,41
SANTA ANA,internaciones,ingresos espontaneos,2007-12-01,73,73
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2007-12-01,7568,7568
SANTA ROSA,internaciones,ingresos espontaneos,2007-12-01,31,31
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2007-12-01,60,60
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2007-12-01,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2007-12-01,4,4
SANTIVAÑES,internaciones,ingresos espontaneos,2007-12-01,4,4
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2007-12-01,15,15
SIPE SIPE,internaciones,ingresos espontaneos,2007-12-01,54,54
SOPACHUY,internaciones,ingresos espontaneos,2007-12-01,26,26
SORACACHI,internaciones,ingresos espontaneos,2007-12-01,2,2
SORATA,internaciones,ingresos espontaneos,2007-12-01,30,30
SUCRE,internaciones,ingresos espontaneos,2007-12-01,2825,2825
TACACHI,internaciones,ingresos espontaneos,2007-12-01,1,1
TACACOMA,internaciones,ingresos espontaneos,2007-12-01,4,4
TACOPAYA,internaciones,ingresos espontaneos,2007-12-01,1,1
TAPACARI,internaciones,ingresos espontaneos,2007-12-01,12,12
TARABUCO,internaciones,ingresos espontaneos,2007-12-01,55,55
