municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
COCHABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,622,622
COIPASA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
COLCAPIRHUA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,54,54
"COLCHA ""K""",atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,6,6
COLOMI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,19,19
COLPA BELGICA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
COLQUECHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,57,57
COLQUENCHA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,12,12
COLQUIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,33,33
COMANCHE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
COMARAPA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,24,24
COMBAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
COPACABANA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,7,7
CORIPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,16,16
CORO CORO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,8,8
COROICO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,12,12
CORQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,9,9
COTAGAITA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,8,8
COTOCA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,55,55
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,11,11
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
CUEVO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,5,5
CULPINA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,5,5
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
CURVA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,4,4
DESAGUADERO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
EL ALTO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,711,711
EL CHORO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,8,8
EL PUENTE(STC),atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,13,13
EL PUENTE(TJA),atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,10,10
EL TORNO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,50,50
EL VILLAR,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,14,14
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,19,19
ESCOMA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,8,8
EUCALIPTUS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
FILADELFIA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,6,6
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,13,13
GUANAY,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,17,17
GUAQUI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,13,13
GUAYARAMERIN,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,19,19
GUTIERREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,19,19
HUACARETA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,11,11
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
HUANUNI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,31,31
HUARACAJE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,6,6
HUARINA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
HUMANATA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
ICHOCA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,4,4
ICLA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,10,10
INCAHUASI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,16,16
INQUISIVI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,8,8
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
IXIAMAS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,18,18
LA ASUNTA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,56,56
LA GUARDIA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,54,54
LA PAZ,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1201,1201
LAGUNILLAS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
LAJA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,20,20
LICOMA PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
LLALLAGUA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,17,17
LLICA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,4,4
LURIBAY,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,8,8
MACHACAMARCA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,5,5
MACHARETI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
MAGDALENA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,29,29
MAIRANA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,19,19
MALLA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,5,5
MAPIRI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,15,15
MECAPACA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,10,10
MINEROS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,13,13
MIZQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,41,41
MOCOMOCO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,19,19
MOJOCOYA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,16,16
MONTEAGUDO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,33,33
MONTERO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,85,85
MORO MORO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
MOROCHATA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,12,12
NAZACARA DE PACAJES,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,3,3
OCURI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,27,27
OKINAWA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,9,9
OMEREQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,8,8
ORURO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,690,690
PADCAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,16,16
PADILLA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,14,14
PAILON,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,23,23
PALCA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,5,5
PALOS BLANCOS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,28,28
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,4,4
PAMPA GRANDE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,10,10
PAPEL PAMPA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,4,4
PASORAPA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
PATACAMAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,38,38
PAZÑA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,5,5
PELECHUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,8,8
POCOATA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,34,34
POCONA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,12,12
POJO (CBBA),atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,15,15
PORCO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,10,10
POROMA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,22,22
PORONGO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,16,16
PORTACHUELO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,6,6
PORVENIR,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,8,8
POSTRER VALLE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,2,2
POTOSI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,316,316
PRESTO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,9,9
PUCARANI,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,29,29
PUERTO ACOSTA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,6,6
PUERTO CARABUCO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,10,10
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,9,9
PUERTO PEREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,9,9
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,16,16
PUERTO RICO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,7,7
PUERTO SILES,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,40,40
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,68,68
PUNA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,22,22
PUNATA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,26,26
QUIABAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,4,4
QUILLACOLLO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,85,85
QUIME,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,9,9
QUIRUSILLAS,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
RAVELO,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,14,14
REYES,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,10,10
RIBERALTA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,10,10
ROBORE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,24,24
RURRENABAQUE,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,17,17
SABAYA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
SACABA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,191,191
SACABAMBA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,9,9
SACACA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,21,21
SAIPINA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,4,4
SAMAIPATA,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,5,5
SAN ANDRES,atencion de partos en servicios,mujeres con primer control post parto,2011-11-01,6,6
