,group,variable,month,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS NUEVO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS REPETIDO,CONTROL DEL NIÑO (A) DE 1 AÑO A MENOR DE 2 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
VILLA CHARCAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,12,16,136,139,148,155,303
VILLA MONTES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,24,26,226,224,250,250,500
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,1,1,31,35,32,36,68
VILLA RIVERO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,6,7,84,69,90,76,166
VILLA SERRANO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,11,7,90,83,101,90,191
VILLA TUNARI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,133,116,779,708,912,824,1736
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,6,10,79,62,85,72,157
VILLAZON,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,34,28,250,261,284,289,573
VINTO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,25,21,263,232,288,253,541
VITICHI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,4,7,63,67,67,74,141
WALDO BALLIVIAN,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,0,2,20,16,20,18,38
WARNES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,133,119,272,243,405,362,767
YACO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,4,2,50,46,54,48,102
YACUIBA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,168,165,396,369,564,534,1098
YAMPARAEZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,2,5,48,45,50,50,100
YANACACHI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,8,7,49,36,57,43,100
YAPACANI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,46,39,272,250,318,289,607
YOCALLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,21,15,73,56,94,71,165
YOTALA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,6,2,51,54,57,56,113
YUNCHARA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,4,4,39,53,43,57,100
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,0,0,3,1,3,1,4
ZUDAÑEZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-06-01,7,6,49,43,56,49,105
ACACIO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,1,10,37,42,38,52,90
ACHACACHI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,33,12,177,151,210,163,373
ACHOCALLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,14,4,76,59,90,63,153
AIQUILE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,47,52,167,182,214,234,448
ALALAY,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,5,1,124,14,129,15,144
ALCALA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,6,3,20,18,26,21,47
ALTO BENI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,9,11,86,74,95,85,180
ANCORAIMES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,6,6,85,86,91,92,183
ANDAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,2,23,32,25,34,59
ANTEQUERA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,6,16,12,16,18,34
ANZALDO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,14,14,47,45,61,59,120
APOLO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,12,13,135,119,147,132,279
ARAMPAMPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,1,3,44,37,45,40,85
ARANI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,40,33,52,48,92,81,173
ARBIETO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,16,11,82,117,98,128,226
ARQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,15,13,162,123,177,136,313
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,35,35,101,105,136,140,276
ATOCHA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,11,5,90,77,101,82,183
AUCAPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,1,2,35,33,36,35,71
AYATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,7,3,73,60,80,63,143
AYO AYO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,8,10,62,79,70,89,159
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,19,25,254,226,273,251,524
AZURDUY,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,5,6,94,95,99,101,200
BATALLAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,18,14,74,86,92,100,192
BAURES,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,3,0,31,28,34,28,62
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,1,21,11,23,12,35
BELEN DE URMIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,3,14,11,14,14,28
BELLA FLOR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,1,14,6,14,7,21
BERMEJO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,65,66,90,111,155,177,332
BETANZOS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,16,21,274,272,290,293,583
BOLIVAR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,6,10,73,56,79,66,145
BOLPEBRA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,1,1,14,19,15,20,35
BOYUIBE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,2,23,27,25,29,54
BUENA VISTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,13,14,73,60,86,74,160
CABEZAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,13,18,128,93,141,111,252
CAIROMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,6,7,86,80,92,87,179
"CAIZA ""D""",control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,4,70,56,72,60,132
CAJUATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,4,3,70,75,74,78,152
CALACOTO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,2,29,23,29,25,54
CALAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,11,6,76,88,87,94,181
CAMARGO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,14,14,116,101,130,115,245
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,3,5,27,18,30,23,53
CAMIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,57,30,204,196,261,226,487
CAPINOTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,10,12,192,163,202,175,377
CAQUIAVIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,8,4,55,44,63,48,111
CARACOLLO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,24,13,126,151,150,164,314
CARANAVI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,15,18,261,272,276,290,566
CARANGAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,0,1,0,1,0,1
CARAPARI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,6,113,104,113,110,223
CARIPUYO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,4,59,83,61,87,148
CARMEN RIVERO TORREZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,3,1,33,36,36,37,73
CATACORA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,0,11,3,11,3,14
CHACARILLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,3,0,7,2,10,2,12
CHALLAPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,28,33,235,213,263,246,509
CHAQUI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,1,1,64,49,65,50,115
CHARAGUA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,17,23,178,170,195,193,388
CHARAÑA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,0,13,10,13,10,23
CHAYANTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,12,6,110,107,122,113,235
CHIMORE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,62,55,163,139,225,194,419
CHIPAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,6,2,20,30,26,32,58
CHOQUE COTA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,0,8,10,8,10,18
CHUA COCANI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,5,1,7,6,12,7,19
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,27,28,48,48,75,76,151
CHUMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,3,2,69,67,72,69,141
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,5,69,53,71,58,129
CKOCHAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,14,13,156,140,170,153,323
CLIZA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,26,27,98,78,124,105,229
COBIJA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,57,47,286,240,343,287,630
COCAPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,16,13,229,177,245,190,435
COCHABAMBA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,692,613,2413,2109,3105,2722,5827
COIPASA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,0,4,3,4,3,7
COLCAPIRHUA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,94,115,297,385,391,500,891
"COLCHA ""K""",control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,7,5,96,104,103,109,212
COLLANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,2,22,15,24,17,41
COLOMI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,6,14,188,155,194,169,363
COLPA BELGICA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,3,1,1,3,4,7
COLQUECHACA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,37,30,330,321,367,351,718
COLQUENCHA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,6,2,63,61,69,63,132
COLQUIRI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,10,9,87,111,97,120,217
COMANCHE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,0,20,13,20,13,33
COMARAPA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,11,10,103,77,114,87,201
COMBAYA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,4,15,22,17,26,43
CONCEPCION,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,9,14,65,84,74,98,172
COPACABANA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,6,12,66,56,72,68,140
CORIPATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,8,8,115,99,123,107,230
CORO CORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,3,50,41,52,44,96
COROICO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,9,12,84,69,93,81,174
CORQUE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,9,6,58,67,67,73,140
COTAGAITA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,22,13,186,146,208,159,367
COTOCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,54,71,224,159,278,230,508
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,0,2,1,2,1,3
CUATRO CAÑADAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,23,14,59,50,82,64,146
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,1,2,8,8,9,10,19
CUEVO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,3,2,27,36,30,38,68
CULPINA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,11,23,135,142,146,165,311
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,4,2,38,22,42,24,66
CURVA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,2,20,22,20,24,44
DESAGUADERO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,4,11,25,17,29,28,57
EL ALTO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,682,599,3927,3627,4609,4226,8835
EL CHORO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,1,2,39,47,40,49,89
EL PUENTE(STC),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,16,17,77,79,93,96,189
EL PUENTE(TJA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,9,8,73,77,82,85,167
EL TORNO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,39,44,228,217,267,261,528
EL VILLAR,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,3,4,31,24,34,28,62
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,18,11,173,192,191,203,394
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,18,25,321,287,339,312,651
ESCARA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,1,0,0,0,1,0,1
ESCOMA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,4,4,23,22,27,26,53
ESMERALDA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,1,1,0,1,1,2
EUCALIPTUS,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,17,15,55,44,72,59,131
EUREKA (SANTOS MERCADO),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,1,11,10,11,11,22
EXALTACION,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,4,5,8,9,12,14,26
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,6,3,107,104,113,107,220
FILADELFIA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,11,4,34,39,45,43,88
GENERAL SAAVEDRA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,20,19,100,99,120,118,238
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,9,3,58,64,67,67,134
GUANAY,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,17,14,118,126,135,140,275
GUAQUI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,3,6,23,30,26,36,62
GUAYARAMERIN,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,6,314,319,316,325,641
GUTIERREZ,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,11,4,135,148,146,152,298
HUACARETA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,4,73,58,75,62,137
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,5,6,17,15,22,21,43
HUACHACALLA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,0,0,4,3,4,3,7
HUANUNI,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,19,18,153,155,172,173,345
HUARACAJE,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,3,3,22,19,25,22,47
HUARINA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,5,6,32,23,37,29,66
HUATAJATA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,3,3,14,29,17,32,49
HUAYLLAMARCA,control de crecimiento infantil,control del nino (a) de 1 ano a menor de 2 anos,2013-07-01,2,2,20,17,22,19,41
