,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,3,19,10,21,13,34
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,12,26,54,54,66,80,146
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,118,116,551,521,669,637,1306
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,12,16,90,89,102,105,207
RURRENABAQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,24,21,128,134,152,155,307
SABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,0,11,22,15,22,37
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,151,162,779,821,930,983,1913
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,14,22,14,23,37
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,5,73,61,78,66,144
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,2,40,33,42,35,77
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,4,33,43,36,47,83
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,7,9,65,61,72,70,142
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,9,4,9,4,13
SAN ANDRES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,11,11,57,58,68,69,137
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,2,14,7,14,9,23
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,0,8,7,11,7,18
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,1,25,37,27,38,65
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,7,9,81,69,88,78,166
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,54,42,267,310,321,352,673
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,10,13,58,51,68,64,132
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,22,15,107,115,129,130,259
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,68,55,153,106,221,161,382
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,71,54,331,262,402,316,718
SAN JAVIER(BNI),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,7,6,8,5,15,11,26
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,14,8,122,111,136,119,255
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,10,17,19,23,29,52
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,16,12,84,97,100,109,209
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,9,4,35,30,44,34,78
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,27,30,288,280,315,310,625
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,8,7,38,34,46,41,87
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,28,25,88,107,116,132,248
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,17,20,115,114,132,134,266
SAN MATIAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,22,19,95,93,117,112,229
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,13,3,66,69,79,72,151
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,11,6,11,7,18
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,11,86,78,92,89,181
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,12,8,102,95,114,103,217
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,2,19,6,21,8,29
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,5,77,67,80,72,152
SAN PEDRO DE QUEMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,1,3,1,3,4
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,2,11,21,12,23,35
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,6,6,6,6,12
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,10,13,41,37,51,50,101
SAN RAMON BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,6,15,26,18,32,50
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,3,58,55,63,58,121
SANTA ANA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,19,26,105,91,124,117,241
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2028,1802,4873,4403,6901,6205,13106
SANTA ROSA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,6,7,64,73,70,80,150
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,15,11,93,86,108,97,205
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,2,14,13,15,15,30
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,5,41,36,44,41,85
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,2,22,20,22,22,44
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,1,13,16,14,17,31
SANTIVAÑES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,6,61,42,62,48,110
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,4,10,4,11,15
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,4,37,31,38,35,73
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,14,13,56,51,70,64,134
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,30,26,267,269,297,295,592
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,11,8,77,72,88,80,168
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,2,33,30,33,32,65
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,107,70,466,386,573,456,1029
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,3,19,11,21,14,35
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,3,31,43,34,46,80
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,13,15,63,52,76,67,143
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,264,248,1338,1317,1602,1565,3167
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,0,5,2,6,2,8
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,3,39,47,41,50,91
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,1,22,18,23,19,42
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,3,23,17,24,20,44
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,0,5,0,5,0,5
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,19,20,114,91,133,111,244
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,6,43,50,46,56,102
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,2,19,23,22,25,47
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,14,9,72,59,86,68,154
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,483,442,749,766,1232,1208,2440
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,6,29,43,32,49,81
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,10,13,76,59,86,72,158
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,4,58,57,63,61,124
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,24,29,24,30,54
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,5,46,46,47,51,98
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,73,90,174,159,247,249,496
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,13,11,119,97,132,108,240
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,4,2,4,3,7
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,3,33,43,34,46,80
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,1,3,1,4,5
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,23,11,27,31,50,42,92
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,2,15,18,17,20,37
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,0,19,16,22,16,38
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,3,26,29,28,32,60
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,4,43,23,48,27,75
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,31,31,77,72,108,103,211
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,1,21,21,23,22,45
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,3,5,3,6,9
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,248,191,427,358,675,549,1224
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,33,25,199,177,232,202,434
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,4,0,12,13,16,13,29
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,1,26,27,27,28,55
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,10,7,93,97,103,104,207
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,19,14,80,64,99,78,177
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,5,55,46,57,51,108
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,35,34,174,161,209,195,404
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,12,11,30,37,42,48,90
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,21,11,94,110,115,121,236
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,67,65,370,346,437,411,848
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,0,1,13,8,13,9,22
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,9,6,45,35,54,41,95
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,32,22,190,183,222,205,427
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,3,8,19,9,22,31
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,2,62,58,64,60,124
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,3,3,42,28,45,31,76
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,171,134,720,670,891,804,1695
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,7,46,46,48,53,101
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,19,25,218,195,237,220,457
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,98,74,328,255,426,329,755
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,5,5,28,28,33,33,66
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,1,14,15,15,16,31
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,124,98,730,689,854,787,1641
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,1,31,34,33,35,68
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,109,96,386,422,495,518,1013
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,1,3,25,23,26,26,52
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-12-01,2,1,17,20,19,21,40
